 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK    RgDry    RgWet      Sg         Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
55555.6    0  1.9000  0.190E+00  3.22568  3.22568    0.60  0.003271  0.990  3.226  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000 -0.000  0.000
23529.4    0  1.9155  0.188E-01  3.22568  3.22568    0.60  0.000757  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
17699.1    0  1.8923  0.236E+00  3.22568  3.22568    0.60  0.012808  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
15037.6    0  1.5858  0.212E+00  3.22568  3.22568    0.60  0.017399  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
13157.9    0  1.6817  0.196E+00  3.22568  3.22568    0.60  0.017040  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
11111.1    0  1.7044  0.486E+00  3.22568  3.22568    0.60  0.048300  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 9708.7    0  1.8565  0.744E+00  3.22568  3.22568    0.60  0.071647  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 8849.6    0  1.6203  0.715E+00  3.22568  3.22568    0.60  0.093364  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 7782.1    0  1.1366  0.425E+00  3.22568  3.22568    0.60  0.092995  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 6968.6    0  1.2605  0.132E+00  3.22568  3.22568    0.60  0.029508  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 6097.6    0  1.4291  0.182E+00  3.22568  3.22568    0.60  0.041497  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 5154.6    0  1.3446  0.136E+00  3.22568  3.22568    0.60  0.038919  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4618.9    0  1.3832  0.117E+00  3.22568  3.22568    0.60  0.036386  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
 4319.7    0  1.3837  0.124E+00  3.22568  3.22568    0.60  0.041220  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1    0  1.3844  0.126E+00  3.22568  3.22568    0.60  0.045029  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 3418.8    0  1.3572  0.159E+00  3.22568  3.22568    0.60  0.068027  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3444.7    0  1.3636  0.160E+00  3.22568  3.22568    0.60  0.067642  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 2777.0    0  1.3064  0.473E-01  3.22568  3.22568    0.60  0.025754  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 2320.2    0  1.3633  0.406E-02  3.22568  3.22568    0.60  0.002548  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 2044.2    0  1.3818  0.589E-03  3.22568  3.22568    0.60  0.000414  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1778.4    0  1.3930  0.619E-03  3.22568  3.22568    0.60  0.000497  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1455.2    0  1.4048  0.128E-03  3.22568  3.22568    0.60  0.000125  0.990  3.226  0.002  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1270.3    0  1.4122  0.181E-04  3.22568  3.22568    0.60  0.000020  0.990  3.226  0.017  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  944.3    0  1.4239  0.174E-05  3.22568  3.22568    0.60  0.000004  0.990  3.226  0.319  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  693.5    0  1.4282  0.185E-07  3.22568  3.22568    0.60  0.000004  0.990  3.226  0.991  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  527.1    0  1.4306  0.959E-08  3.22568  3.22568    0.60  0.000013  0.990  3.226  0.998  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  399.8    0  1.4400  0.100E-07  3.22568  3.22568    0.60  0.000040  0.990  3.226  0.999  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  329.1    0  1.4587  0.100E-07  3.22568  3.22568    0.60  0.000094  0.990  3.226  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  229.8    0  1.4860  0.100E-07  3.22568  3.22568    0.60  0.000435  0.990  3.226  1.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
 7082.2    0  1.2350  0.149E+00  3.22568  3.22568    0.60  0.033300  0.990  3.226  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  300.0   50  1.3920  0.139E-07  3.22568  4.83474    0.60  0.001167  0.990  4.835  1.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
  400.0   50  1.3750  0.476E-08  3.22568  4.83474    0.60  0.000341  0.990  4.835  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
  440.0   50  1.3716  0.419E-08  3.22568  4.83474    0.60  0.000229  0.990  4.835  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
  500.0   50  1.3690  0.421E-08  3.22568  4.83474    0.60  0.000136  0.990  4.835  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  550.0   50  1.3680  0.483E-08  3.22568  4.83474    0.60  0.000092  0.990  4.835  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
  600.0   50  1.3670  0.123E-07  3.22568  4.83474    0.60  0.000065  0.990  4.835  0.998  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  675.0   50  1.3660  0.209E-07  3.22568  4.83474    0.60  0.000040  0.990  4.835  0.996  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  800.0   50  1.3640  0.111E-06  3.22568  4.83474    0.60  0.000021  0.990  4.835  0.967  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  870.0   50  1.3633  0.101E-05  3.22568  4.83474    0.60  0.000020  0.990  4.835  0.717  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 1000.0   50  1.3610  0.240E-05  3.22568  4.83474    0.60  0.000020  0.990  4.835  0.409  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 1020.0   50  1.3605  0.456E-05  3.22568  4.83474    0.60  0.000029  0.990  4.835  0.255  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
55555.6   50  1.6630  0.284E+00  3.22568  4.83474    0.60  0.019927  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000  0.000
23529.4   50  1.6596  0.240E+00  3.22568  4.83474    0.60  0.039936  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
17699.1   50  1.5819  0.359E+00  3.22568  4.83474    0.60  0.084135  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
15037.6   50  1.3838  0.335E+00  3.22568  4.83474    0.60  0.107732  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
13157.9   50  1.3430  0.275E+00  3.22568  4.83474    0.60  0.104041  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
11111.1   50  1.3450  0.241E+00  3.22568  4.83474    0.60  0.107791  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 9708.7   50  1.4557  0.295E+00  3.22568  4.83474    0.60  0.139340  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
 8849.6   50  1.3928  0.280E+00  3.22568  4.83474    0.60  0.152023  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 7782.1   50  1.2406  0.173E+00  3.22568  4.83474    0.60  0.118138  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6968.6   50  1.2906  0.631E-01  3.22568  4.83474    0.60  0.046572  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 6097.6   50  1.3559  0.131E+00  3.22568  4.83474    0.60  0.105888  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 5154.6   50  1.3318  0.514E-01  3.22568  4.83474    0.60  0.049932  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4618.9   50  1.3484  0.517E-01  3.22568  4.83474    0.60  0.055431  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 4319.7   50  1.3538  0.504E-01  3.22568  4.83474    0.60  0.057570  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1   50  1.3622  0.480E-01  3.22568  4.83474    0.60  0.058639  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 3418.8   50  1.3941  0.689E-01  3.22568  4.83474    0.60  0.096731  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 3444.7   50  1.3926  0.668E-01  3.22568  4.83474    0.60  0.093174  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2777.0   50  1.2890  0.162E+00  3.22568  4.83474    0.60  0.300678  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 2320.2   50  1.3070  0.294E-01  3.22568  4.83474    0.60  0.064486  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2044.2   50  1.3314  0.264E-02  3.22568  4.83474    0.60  0.006469  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 1778.4   50  1.3412  0.901E-03  3.22568  4.83474    0.60  0.002522  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1455.2   50  1.3511  0.321E-03  3.22568  4.83474    0.60  0.001092  0.990  4.835  0.002  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 1270.3   50  1.3546  0.500E-04  3.22568  4.83474    0.60  0.000197  0.990  4.835  0.015  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  944.3   50  1.3623  0.524E-05  3.22568  4.83474    0.60  0.000038  0.990  4.835  0.275  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  693.5   50  1.3660  0.264E-07  3.22568  4.83474    0.60  0.000036  0.990  4.835  0.995  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  527.1   50  1.3684  0.384E-08  3.22568  4.83474    0.60  0.000110  0.990  4.835  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  399.8   50  1.3750  0.477E-08  3.22568  4.83474    0.60  0.000342  0.990  4.835  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
  329.1   50  1.3855  0.958E-08  3.22568  4.83474    0.60  0.000782  0.990  4.835  1.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
  229.8   50  1.4079  0.267E-07  3.22568  4.83474    0.60  0.003638  0.990  4.835  1.000  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 7082.2   50  1.2833  0.716E-01  3.22568  4.83474    0.60  0.052242  0.990  4.835  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  300.0   70  1.3800  0.144E-07  3.22568  5.39362    0.60  0.002129  0.990  5.394  1.000  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
  400.0   70  1.3650  0.397E-08  3.22568  5.39362    0.60  0.000627  0.990  5.394  1.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
  440.0   70  1.3624  0.332E-08  3.22568  5.39362    0.60  0.000423  0.990  5.394  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
  500.0   70  1.3600  0.333E-08  3.22568  5.39362    0.60  0.000251  0.990  5.394  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
  550.0   70  1.3580  0.404E-08  3.22568  5.39362    0.60  0.000169  0.990  5.394  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  600.0   70  1.3570  0.119E-07  3.22568  5.39362    0.60  0.000119  0.990  5.394  0.999  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
  675.0   70  1.3560  0.216E-07  3.22568  5.39362    0.60  0.000074  0.990  5.394  0.997  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  800.0   70  1.3540  0.115E-06  3.22568  5.39362    0.60  0.000038  0.990  5.394  0.974  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  870.0   70  1.3532  0.114E-05  3.22568  5.39362    0.60  0.000035  0.990  5.394  0.746  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 1000.0   70  1.3520  0.254E-05  3.22568  5.39362    0.60  0.000032  0.990  5.394  0.463  0.000  1.000  0.001  0.500  0.000  0.000  0.000 -0.000  0.000
 1020.0   70  1.3517  0.526E-05  3.22568  5.39362    0.60  0.000049  0.990  5.394  0.282  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
55555.6   70  1.6270  0.298E+00  3.22568  5.39362    0.60  0.029869  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000  0.000 -0.000
23529.4   70  1.6203  0.274E+00  3.22568  5.39362    0.60  0.065254  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
17699.1   70  1.5353  0.378E+00  3.22568  5.39362    0.60  0.127562  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
15037.6   70  1.3536  0.353E+00  3.22568  5.39362    0.60  0.161118  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
13157.9   70  1.2917  0.287E+00  3.22568  5.39362    0.60  0.156175  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
11111.1   70  1.2908  0.204E+00  3.22568  5.39362    0.60  0.131321  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 9708.7   70  1.3956  0.228E+00  3.22568  5.39362    0.60  0.156353  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 8849.6   70  1.3591  0.214E+00  3.22568  5.39362    0.60  0.165195  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 7782.1   70  1.2562  0.136E+00  3.22568  5.39362    0.60  0.127619  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 6968.6   70  1.2953  0.528E-01  3.22568  5.39362    0.60  0.053942  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 6097.6   70  1.3446  0.123E+00  3.22568  5.39362    0.60  0.139095  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 5154.6   70  1.3303  0.384E-01  3.22568  5.39362    0.60  0.051842  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 4618.9   70  1.3433  0.418E-01  3.22568  5.39362    0.60  0.062436  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 4319.7   70  1.3497  0.392E-01  3.22568  5.39362    0.60  0.062340  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1   70  1.3592  0.362E-01  3.22568  5.39362    0.60  0.061525  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   70  1.3998  0.552E-01  3.22568  5.39362    0.60  0.107170  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3444.7   70  1.3973  0.528E-01  3.22568  5.39362    0.60  0.101918  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 2777.0   70  1.2863  0.179E+00  3.22568  5.39362    0.60  0.462209  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2320.2   70  1.2984  0.333E-01  3.22568  5.39362    0.60  0.101974  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2044.2   70  1.3233  0.314E-02  3.22568  5.39362    0.60  0.010740  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 1778.4   70  1.3332  0.945E-03  3.22568  5.39362    0.60  0.003692  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 1455.2   70  1.3429  0.350E-03  3.22568  5.39362    0.60  0.001663  0.990  5.394  0.002  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 1270.3   70  1.3456  0.549E-04  3.22568  5.39362    0.60  0.000303  0.990  5.394  0.018  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  944.3   70  1.3527  0.578E-05  3.22568  5.39362    0.60  0.000061  0.990  5.394  0.311  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  693.5   70  1.3560  0.276E-07  3.22568  5.39362    0.60  0.000067  0.990  5.394  0.996  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  527.1   70  1.3588  0.296E-08  3.22568  5.39362    0.60  0.000202  0.990  5.394  1.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
  399.8   70  1.3650  0.398E-08  3.22568  5.39362    0.60  0.000628  0.990  5.394  1.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
  329.1   70  1.3740  0.948E-08  3.22568  5.39362    0.60  0.001429  0.990  5.394  1.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
  229.8   70  1.3960  0.293E-07  3.22568  5.39362    0.60  0.006653  0.990  5.394  1.000  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 7082.2   70  1.2907  0.599E-01  3.22568  5.39362    0.60  0.060393  0.990  5.394  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  300.0   80  1.3740  0.148E-07  3.22568  5.79873    0.60  0.003195  0.990  5.799  1.000  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
  400.0   80  1.3600  0.352E-08  3.22568  5.79873    0.60  0.000944  0.990  5.799  1.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000 -0.000
  440.0   80  1.3566  0.283E-08  3.22568  5.79873    0.60  0.000634  0.990  5.799  1.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
  500.0   80  1.3550  0.284E-08  3.22568  5.79873    0.60  0.000377  0.990  5.799  1.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
  550.0   80  1.3530  0.360E-08  3.22568  5.79873    0.60  0.000255  0.990  5.799  1.000  0.001  1.000  0.002  0.500  0.001  0.000  0.000  0.000 -0.000
  600.0   80  1.3520  0.117E-07  3.22568  5.79873    0.60  0.000179  0.990  5.799  0.999  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  675.0   80  1.3510  0.220E-07  3.22568  5.79873    0.60  0.000112  0.990  5.799  0.998  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
  800.0   80  1.3490  0.117E-06  3.22568  5.79873    0.60  0.000057  0.990  5.799  0.978  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  870.0   80  1.3483  0.121E-05  3.22568  5.79873    0.60  0.000052  0.990  5.799  0.770  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 1000.0   80  1.3460  0.261E-05  3.22568  5.79873    0.60  0.000045  0.990  5.799  0.502  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 1020.0   80  1.3455  0.566E-05  3.22568  5.79873    0.60  0.000068  0.990  5.799  0.304  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
55555.6   80  1.6070  0.306E+00  3.22568  5.79873    0.60  0.038719  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
23529.4   80  1.5988  0.294E+00  3.22568  5.79873    0.60  0.088453  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
17699.1   80  1.5084  0.388E+00  3.22568  5.79873    0.60  0.166154  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
15037.6   80  1.3358  0.364E+00  3.22568  5.79873    0.60  0.209133  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
13157.9   80  1.2627  0.292E+00  3.22568  5.79873    0.60  0.201311  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
11111.1   80  1.2605  0.184E+00  3.22568  5.79873    0.60  0.150014  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 9708.7   80  1.3607  0.189E+00  3.22568  5.79873    0.60  0.165051  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 8849.6   80  1.3393  0.177E+00  3.22568  5.79873    0.60  0.172068  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 7782.1   80  1.2658  0.114E+00  3.22568  5.79873    0.60  0.132102  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6968.6   80  1.2973  0.470E-01  3.22568  5.79873    0.60  0.059591  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6097.6   80  1.3384  0.119E+00  3.22568  5.79873    0.60  0.167924  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 5154.6   80  1.3291  0.312E-01  3.22568  5.79873    0.60  0.052384  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4618.9   80  1.3403  0.363E-01  3.22568  5.79873    0.60  0.067514  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4319.7   80  1.3468  0.330E-01  3.22568  5.79873    0.60  0.065343  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1   80  1.3572  0.295E-01  3.22568  5.79873    0.60  0.062389  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   80  1.4029  0.476E-01  3.22568  5.79873    0.60  0.114592  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3444.7   80  1.3996  0.449E-01  3.22568  5.79873    0.60  0.107528  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2777.0   80  1.2844  0.189E+00  3.22568  5.79873    0.60  0.607317  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 2320.2   80  1.2933  0.355E-01  3.22568  5.79873    0.60  0.135535  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 2044.2   80  1.3192  0.342E-02  3.22568  5.79873    0.60  0.014576  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1778.4   80  1.3292  0.970E-03  3.22568  5.79873    0.60  0.004723  0.990  5.799  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 1455.2   80  1.3389  0.368E-03  3.22568  5.79873    0.60  0.002180  0.990  5.799  0.002  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
