 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK    RgDry    RgWet      Sg         Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  550.0   50  1.3680  0.483E-08  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.678  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
  600.0   50  1.3670  0.123E-07  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.387  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  675.0   50  1.3660  0.209E-07  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.206  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  800.0   50  1.3640  0.111E-06  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.028  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  870.0   50  1.3633  0.101E-05  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.002  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1000.0   50  1.3610  0.240E-05  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.001  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 1020.0   50  1.3605  0.456E-05  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
55555.6   50  1.6630  0.284E+00  0.32003  0.47967    0.60  0.000019  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000  0.000  0.000
23529.4   50  1.6596  0.240E+00  0.32003  0.47967    0.60  0.000039  0.990  0.480  0.000 -0.000  1.000 -0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
17699.1   50  1.5819  0.359E+00  0.32003  0.47967    0.60  0.000082  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
15037.6   50  1.3838  0.335E+00  0.32003  0.47967    0.60  0.000105  0.990  0.480  0.000 -0.000  1.000 -0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
13157.9   50  1.3430  0.275E+00  0.32003  0.47967    0.60  0.000102  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000 -0.000  0.000
11111.1   50  1.3450  0.241E+00  0.32003  0.47967    0.60  0.000105  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000  0.000 -0.000
 9708.7   50  1.4557  0.295E+00  0.32003  0.47967    0.60  0.000136  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000 -0.000  0.000
 8849.6   50  1.3928  0.280E+00  0.32003  0.47967    0.60  0.000148  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000 -0.000
 7782.1   50  1.2406  0.173E+00  0.32003  0.47967    0.60  0.000115  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000  0.000 -0.000
 6968.6   50  1.2906  0.631E-01  0.32003  0.47967    0.60  0.000045  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000 -0.000
 6097.6   50  1.3559  0.131E+00  0.32003  0.47967    0.60  0.000103  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000 -0.000
 5154.6   50  1.3318  0.514E-01  0.32003  0.47967    0.60  0.000049  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4618.9   50  1.3484  0.517E-01  0.32003  0.47967    0.60  0.000054  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4319.7   50  1.3538  0.504E-01  0.32003  0.47967    0.60  0.000056  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
 4016.1   50  1.3622  0.480E-01  0.32003  0.47967    0.60  0.000057  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   50  1.3941  0.689E-01  0.32003  0.47967    0.60  0.000094  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 3444.7   50  1.3926  0.668E-01  0.32003  0.47967    0.60  0.000091  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2777.0   50  1.2890  0.162E+00  0.32003  0.47967    0.60  0.000294  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2320.2   50  1.3070  0.294E-01  0.32003  0.47967    0.60  0.000063  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 2044.2   50  1.3314  0.264E-02  0.32003  0.47967    0.60  0.000006  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
