 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 1000.0   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0039  0.990  0.017  0.005  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
 1020.0   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0038  0.990  0.017  0.005  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
55555.6   70  1.8355  0.478E+00  0.010  0.017    0.60  0.0014  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
23529.4   70  1.8130  0.494E+00  0.010  0.017    0.60  0.0033  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
17699.1   70  1.9871  0.642E+00  0.010  0.017    0.60  0.0049  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
15037.6   70  1.5717  0.318E+00  0.010  0.017    0.60  0.0042  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.010  0.017    0.60  0.0038  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
11111.1   70  1.7564  0.559E+00  0.010  0.017    0.60  0.0084  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.010  0.017    0.60  0.0115  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 8849.6   70  1.6034  0.777E+00  0.010  0.017    0.60  0.0162  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 7782.1   70  1.1347  0.407E+00  0.010  0.017    0.60  0.0141  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 6968.6   70  1.2809  0.172E+00  0.010  0.017    0.60  0.0060  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 6097.6   70  1.4549  0.217E+00  0.010  0.017    0.60  0.0077  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 5154.6   70  1.3515  0.151E+00  0.010  0.017    0.60  0.0068  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.010  0.017    0.60  0.0073  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.010  0.017    0.60  0.0074  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4016.1   70  1.4100  0.161E+00  0.010  0.017    0.60  0.0090  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.010  0.017    0.60  0.0132  0.990  0.017  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.010  0.017    0.60  0.0130  0.990  0.017  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.010  0.017    0.60  0.0031  0.990  0.017  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.010  0.017    0.60  0.0008  0.990  0.017  0.001  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.010  0.017    0.60  0.0012  0.990  0.017  0.001  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 1778.4   70  1.4077  0.133E-01  0.010  0.017    0.60  0.0017  0.990  0.017  0.001  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 1455.2   70  1.4162  0.160E-01  0.010  0.017    0.60  0.0025  0.990  0.017  0.002  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
 1270.3   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0030  0.990  0.017  0.003  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
  944.3   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0041  0.990  0.017  0.006  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
