 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 3444.7   50  1.3700  0.120E+00  0.032  0.048    0.60  0.0229  0.990  0.048  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
 2777.0   50  1.1943  0.474E-01  0.032  0.048    0.60  0.0125  0.990  0.048  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
 2320.2   50  1.3325  0.980E-03  0.032  0.048    0.60  0.0003  0.990  0.048  0.098  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.032  0.048    0.60  0.0008  0.990  0.048  0.071  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.032  0.048    0.60  0.0021  0.990  0.048  0.051  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.032  0.048    0.60  0.0044  0.990  0.048  0.057  0.008  1.000  0.024  0.500  0.005  0.000  0.000  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.032  0.048    0.60  0.0064  0.990  0.048  0.069  0.010  1.000  0.031  0.500  0.006  0.000  0.000  0.000  0.000
  944.3   50  1.3797  0.114E-01  0.032  0.048    0.60  0.0096  0.990  0.048  0.149  0.019  1.000  0.056  0.501  0.011  0.000  0.000  0.000  0.000
  693.5   50  1.3797  0.114E-01  0.032  0.048    0.60  0.0164  0.990  0.048  0.299  0.035  1.000  0.104  0.502  0.021  0.000  0.000  0.000  0.000
  527.1   50  1.3797  0.114E-01  0.032  0.048    0.60  0.0303  0.990  0.048  0.479  0.060  1.000  0.179  0.506  0.036  0.001  0.000  0.000  0.000
  399.8   50  1.3797  0.114E-01  0.032  0.048    0.60  0.0647  0.990  0.048  0.656  0.104  1.000  0.312  0.519  0.063  0.003  0.000  0.000  0.000
  329.1   50  1.3797  0.114E-01  0.032  0.048    0.60  0.1165  0.990  0.048  0.754  0.155  1.000  0.464  0.541  0.093  0.007  0.000  0.000  0.000
  229.8   50  1.3797  0.114E-01  0.032  0.048    0.60  0.3315  0.990  0.048  0.862  0.338  1.000  1.013  0.696  0.210  0.033  0.003  0.000  0.000
 7082.2   50  1.3166  0.180E+00  0.032  0.048    0.60  0.0172  0.990  0.048  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.2703  0.990  0.053  0.789  0.243  1.000  0.728  0.599  0.143  0.016  0.001  0.000  0.000
  400.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.1160  0.990  0.053  0.665  0.132  1.000  0.395  0.530  0.078  0.005  0.000  0.000  0.000
  440.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0880  0.990  0.053  0.611  0.108  1.000  0.325  0.520  0.064  0.003  0.000  0.000  0.000
  500.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0618  0.990  0.053  0.530  0.084  1.000  0.252  0.512  0.050  0.002  0.000  0.000  0.000
  550.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0483  0.990  0.053  0.467  0.069  1.000  0.208  0.508  0.041  0.001  0.000  0.000  0.000
  600.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0391  0.990  0.053  0.409  0.058  1.000  0.175  0.506  0.035  0.001  0.000  0.000  0.000
  675.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0301  0.990  0.053  0.333  0.046  1.000  0.138  0.504  0.027  0.001  0.000  0.000  0.000
  800.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0216  0.990  0.053  0.237  0.033  1.000  0.099  0.502  0.020  0.000  0.000  0.000  0.000
  870.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0186  0.990  0.053  0.196  0.028  1.000  0.084  0.501  0.017  0.000  0.000  0.000  0.000
 1000.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0149  0.990  0.053  0.140  0.021  1.000  0.063  0.501  0.013  0.000  0.000  0.000  0.000
 1020.0   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0145  0.990  0.053  0.134  0.020  1.000  0.061  0.501  0.012  0.000  0.000  0.000  0.000
55555.6   70  1.8355  0.478E+00  0.032  0.053    0.60  0.0043  0.990  0.053  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.032  0.053    0.60  0.0106  0.990  0.053  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
17699.1   70  1.9871  0.642E+00  0.032  0.053    0.60  0.0155  0.990  0.053  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
15037.6   70  1.5717  0.318E+00  0.032  0.053    0.60  0.0133  0.990  0.053  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
13157.9   70  1.6893  0.278E+00  0.032  0.053    0.60  0.0121  0.990  0.053  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.032  0.053    0.60  0.0266  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.032  0.053    0.60  0.0365  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 8849.6   70  1.6034  0.777E+00  0.032  0.053    0.60  0.0514  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 7782.1   70  1.1347  0.407E+00  0.032  0.053    0.60  0.0448  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.032  0.053    0.60  0.0192  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 6097.6   70  1.4549  0.217E+00  0.032  0.053    0.60  0.0245  0.990  0.053  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.032  0.053    0.60  0.0217  0.990  0.053  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 4618.9   70  1.4025  0.150E+00  0.032  0.053    0.60  0.0233  0.990  0.053  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.032  0.053    0.60  0.0237  0.990  0.053  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
 4016.1   70  1.4100  0.161E+00  0.032  0.053    0.60  0.0286  0.990  0.053  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
 3418.8   70  1.3584  0.195E+00  0.032  0.053    0.60  0.0422  0.990  0.053  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000 -0.000
 3444.7   70  1.3646  0.194E+00  0.032  0.053    0.60  0.0415  0.990  0.053  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000 -0.000
 2777.0   70  1.2728  0.350E-01  0.032  0.053    0.60  0.0099  0.990  0.053  0.002  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.032  0.053    0.60  0.0027  0.990  0.053  0.022  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.032  0.053    0.60  0.0039  0.990  0.053  0.028  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.032  0.053    0.60  0.0056  0.990  0.053  0.036  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.032  0.053    0.60  0.0084  0.990  0.053  0.055  0.010  1.000  0.030  0.500  0.006  0.000  0.000  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0107  0.990  0.053  0.075  0.013  1.000  0.039  0.500  0.008  0.000  0.000  0.000  0.000
  944.3   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0163  0.990  0.053  0.162  0.024  1.000  0.071  0.501  0.014  0.000  0.000  0.000  0.000
  693.5   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0285  0.990  0.053  0.317  0.044  1.000  0.131  0.503  0.026  0.001  0.000  0.000  0.000
  527.1   70  1.4179  0.173E-01  0.032  0.053    0.60  0.0538  0.990  0.053  0.496  0.075  1.000  0.226  0.510  0.045  0.002  0.000  0.000  0.000
  399.8   70  1.4179  0.173E-01  0.032  0.053    0.60  0.1161  0.990  0.053  0.666  0.132  1.000  0.396  0.530  0.078  0.005  0.000  0.000  0.000
  329.1   70  1.4179  0.173E-01  0.032  0.053    0.60  0.2067  0.990  0.053  0.756  0.198  1.000  0.595  0.567  0.117  0.011  0.001  0.000  0.000
  229.8   70  1.4179  0.173E-01  0.032  0.053    0.60  0.5458  0.990  0.053  0.848  0.444  1.000  1.333  0.836  0.278  0.054  0.006  0.000  0.000
 7082.2   70  1.2553  0.183E+00  0.032  0.053    0.60  0.0204  0.990  0.053  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  300.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.3215  0.990  0.057  0.845  0.285  1.000  0.856  0.637  0.169  0.022  0.002  0.000  0.000
  400.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.1359  0.990  0.057  0.751  0.153  1.000  0.459  0.540  0.090  0.007  0.000  0.000  0.000
  440.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.1013  0.990  0.057  0.706  0.126  1.000  0.377  0.527  0.074  0.005  0.000  0.000  0.000
  500.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0690  0.990  0.057  0.636  0.097  1.000  0.291  0.516  0.057  0.003  0.000  0.000  0.000
  550.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0525  0.990  0.057  0.576  0.080  1.000  0.240  0.511  0.047  0.002  0.000  0.000  0.000
  600.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0415  0.990  0.057  0.519  0.067  1.000  0.202  0.508  0.040  0.001  0.000  0.000  0.000
  675.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0308  0.990  0.057  0.439  0.053  1.000  0.160  0.505  0.032  0.001  0.000  0.000  0.000
  800.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0210  0.990  0.057  0.327  0.038  1.000  0.114  0.502  0.023  0.000  0.000  0.000  0.000
  870.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0177  0.990  0.057  0.277  0.032  1.000  0.097  0.502  0.019  0.000  0.000  0.000  0.000
 1000.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0138  0.990  0.057  0.205  0.024  1.000  0.073  0.501  0.015  0.000  0.000  0.000  0.000
 1020.0   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0133  0.990  0.057  0.196  0.023  1.000  0.070  0.501  0.014  0.000  0.000  0.000  0.000
55555.6   80  1.8123  0.377E+00  0.032  0.057    0.60  0.0037  0.990  0.057  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
23529.4   80  1.7926  0.394E+00  0.032  0.057    0.60  0.0094  0.990  0.057  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
17699.1   80  1.9542  0.666E+00  0.032  0.057    0.60  0.0177  0.990  0.057  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
15037.6   80  1.5722  0.269E+00  0.032  0.057    0.60  0.0121  0.990  0.057  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.032  0.057    0.60  0.0107  0.990  0.057  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.032  0.057    0.60  0.0271  0.990  0.057  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.032  0.057    0.60  0.0366  0.990  0.057  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.032  0.057    0.60  0.0577  0.990  0.057  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000 -0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.032  0.057    0.60  0.0523  0.990  0.057  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.032  0.057    0.60  0.0144  0.990  0.057  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.032  0.057    0.60  0.0218  0.990  0.057  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 5154.6   80  1.3947  0.131E+00  0.032  0.057    0.60  0.0197  0.990  0.057  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.032  0.057    0.60  0.0260  0.990  0.057  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.032  0.057    0.60  0.0260  0.990  0.057  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.032  0.057    0.60  0.0333  0.990  0.057  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000 -0.000
 3418.8   80  1.3373  0.207E+00  0.032  0.057    0.60  0.0488  0.990  0.057  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.032  0.057    0.60  0.0484  0.990  0.057  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.032  0.057    0.60  0.0060  0.990  0.057  0.004  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.032  0.057    0.60  0.0013  0.990  0.057  0.064  0.004  1.000  0.013  0.500  0.003  0.000  0.000  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.032  0.057    0.60  0.0019  0.990  0.057  0.078  0.006  1.000  0.017  0.500  0.004  0.000  0.000  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.032  0.057    0.60  0.0038  0.990  0.057  0.072  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.032  0.057    0.60  0.0071  0.990  0.057  0.089  0.012  1.000  0.035  0.500  0.007  0.000  0.000  0.000  0.000
 1270.3   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0095  0.990  0.057  0.114  0.015  1.000  0.045  0.500  0.009  0.000  0.000  0.000  0.000
  944.3   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0152  0.990  0.057  0.233  0.027  1.000  0.082  0.501  0.016  0.000  0.000  0.000  0.000
  693.5   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0288  0.990  0.057  0.421  0.050  1.000  0.151  0.504  0.030  0.001  0.000  0.000  0.000
  527.1   80  1.4200  0.137E-01  0.032  0.057    0.60  0.0592  0.990  0.057  0.603  0.087  1.000  0.262  0.513  0.051  0.002  0.000  0.000  0.000
  399.8   80  1.4200  0.137E-01  0.032  0.057    0.60  0.1361  0.990  0.057  0.751  0.153  1.000  0.459  0.540  0.090  0.007  0.000  0.000  0.000
