 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  229.8   50  1.3797  0.114E-01  0.508  0.761    0.60  2.3044  0.990  0.761  0.719  0.887  1.000  2.660  4.011  4.961  5.885  6.668  7.514  8.336
 7082.2   50  1.3166  0.180E+00  0.508  0.761    0.60  0.3300  0.990  0.761  0.078  0.084  1.000  0.251  0.512  0.053  0.002  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.508  0.849    0.60  2.1564  0.990  0.849  0.640  0.877  1.000  2.630  3.908  4.787  5.634  6.291  7.029  7.666
  400.0   70  1.4179  0.173E-01  0.508  0.849    0.60  2.6810  0.990  0.849  0.734  0.872  1.000  2.616  4.031  5.092  6.258  7.064  7.864  8.433
  440.0   70  1.4179  0.173E-01  0.508  0.849    0.60  2.6128  0.990  0.849  0.745  0.857  1.000  2.571  3.928  4.867  5.976  6.807  7.623  8.121
  500.0   70  1.4179  0.173E-01  0.508  0.849    0.60  2.2025  0.990  0.849  0.715  0.771  1.000  2.312  3.364  3.893  4.794  5.369  5.933  6.344
  550.0   70  1.4179  0.173E-01  0.508  0.849    0.60  1.9605  0.990  0.849  0.701  0.705  1.000  2.116  2.867  2.912  3.379  3.634  3.924  4.151
  600.0   70  1.4179  0.173E-01  0.508  0.849    0.60  1.9341  0.990  0.849  0.715  0.666  1.000  1.997  2.586  2.361  2.628  2.626  2.831  3.027
  675.0   70  1.4179  0.173E-01  0.508  0.849    0.60  2.3301  0.990  0.849  0.773  0.701  1.000  2.104  2.819  2.729  2.930  2.985  3.149  3.441
  800.0   70  1.4179  0.173E-01  0.508  0.849    0.60  3.0078  0.990  0.849  0.849  0.758  1.000  2.273  3.144  3.414  3.684  3.776  3.912  3.991
  870.0   70  1.4179  0.173E-01  0.508  0.849    0.60  3.5194  0.990  0.849  0.873  0.795  1.000  2.384  3.351  3.730  3.985  4.133  4.061  4.037
 1000.0   70  1.4179  0.173E-01  0.508  0.849    0.60  3.8855  0.990  0.849  0.899  0.817  1.000  2.451  3.428  3.831  4.012  3.937  3.656  3.196
 1020.0   70  1.4179  0.173E-01  0.508  0.849    0.60  3.8801  0.990  0.849  0.900  0.817  1.000  2.450  3.424  3.826  3.955  3.865  3.505  2.992
55555.6   70  1.8355  0.478E+00  0.508  0.849    0.60  0.0693  0.990  0.849  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.508  0.849    0.60  0.1799  0.990  0.849  0.010  0.011  1.000  0.034  0.500  0.006  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.508  0.849    0.60  0.2813  0.990  0.849  0.028  0.021  1.000  0.064  0.501  0.010  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.508  0.849    0.60  0.2336  0.990  0.849  0.026  0.025  1.000  0.076  0.501  0.014  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.508  0.849    0.60  0.2279  0.990  0.849  0.055  0.035  1.000  0.105  0.502  0.018  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.508  0.849    0.60  0.5373  0.990  0.849  0.072  0.049  1.000  0.147  0.504  0.024  0.001  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.508  0.849    0.60  0.8248  0.990  0.849  0.112  0.065  1.000  0.194  0.506  0.031  0.001  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.508  0.849    0.60  1.0711  0.990  0.849  0.104  0.069  1.000  0.206  0.508  0.039  0.001  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.508  0.849    0.60  0.7337  0.990  0.849  0.052  0.081  1.000  0.243  0.512  0.058  0.003  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.508  0.849    0.60  0.3709  0.990  0.849  0.091  0.107  1.000  0.322  0.520  0.069  0.004  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.508  0.849    0.60  0.6006  0.990  0.849  0.204  0.153  1.000  0.460  0.539  0.088  0.006  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.508  0.849    0.60  0.5387  0.990  0.849  0.236  0.210  1.000  0.631  0.575  0.130  0.013  0.001  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.508  0.849    0.60  0.6887  0.990  0.849  0.324  0.276  1.000  0.829  0.626  0.167  0.021  0.002  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.508  0.849    0.60  0.7477  0.990  0.849  0.358  0.322  1.000  0.967  0.671  0.197  0.029  0.002  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.508  0.849    0.60  0.9091  0.990  0.849  0.367  0.385  1.000  1.155  0.744  0.240  0.042  0.004  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.508  0.849    0.60  1.1522  0.990  0.849  0.336  0.525  1.000  1.574  0.997  0.395  0.096  0.013  0.001  0.000
 3444.7   70  1.3646  0.194E+00  0.508  0.849    0.60  1.1520  0.990  0.849  0.340  0.519  1.000  1.557  0.982  0.386  0.093  0.013  0.001  0.000
 2777.0   70  1.2728  0.350E-01  0.508  0.849    0.60  0.6006  0.990  0.849  0.645  0.655  1.000  1.966  1.451  0.643  0.206  0.042  0.006  0.001
 2320.2   70  1.3750  0.847E-02  0.508  0.849    0.60  1.3601  0.990  0.849  0.945  0.676  1.000  2.029  1.942  1.027  0.420  0.113  0.021  0.003
 2044.2   70  1.3969  0.106E-01  0.508  0.849    0.60  1.8690  0.990  0.849  0.940  0.724  1.000  2.172  2.372  1.681  0.841  0.267  0.064  0.011
 1778.4   70  1.4077  0.133E-01  0.508  0.849    0.60  2.5639  0.990  0.849  0.935  0.775  1.000  2.326  2.709  2.337  1.441  0.584  0.196  0.045
 1455.2   70  1.4162  0.160E-01  0.508  0.849    0.60  3.3624  0.990  0.849  0.925  0.799  1.000  2.397  3.129  3.115  2.651  1.883  0.981  0.317
 1270.3   70  1.4179  0.173E-01  0.508  0.849    0.60  3.6529  0.990  0.849  0.918  0.814  1.000  2.442  3.282  3.484  3.240  2.661  1.822  0.989
  944.3   70  1.4179  0.173E-01  0.508  0.849    0.60  3.6465  0.990  0.849  0.894  0.803  1.000  2.409  3.363  3.759  4.002  3.985  3.823  3.540
  693.5   70  1.4179  0.173E-01  0.508  0.849    0.60  2.4645  0.990  0.849  0.781  0.700  1.000  2.099  2.849  2.838  3.008  3.072  3.293  3.503
  527.1   70  1.4179  0.173E-01  0.508  0.849    0.60  2.1419  0.990  0.849  0.699  0.715  1.000  2.144  3.099  3.354  4.035  4.339  4.943  5.216
  399.8   70  1.4179  0.173E-01  0.508  0.849    0.60  2.6803  0.990  0.849  0.734  0.872  1.000  2.616  4.031  5.092  6.256  7.062  7.863  8.432
  329.1   70  1.4179  0.173E-01  0.508  0.849    0.60  2.1180  0.990  0.849  0.644  0.868  1.000  2.605  3.838  4.635  5.384  5.887  6.388  6.750
  229.8   70  1.4179  0.173E-01  0.508  0.849    0.60  2.1781  0.990  0.849  0.611  0.897  1.000  2.691  4.114  5.266  6.453  7.554  8.640  9.601
 7082.2   70  1.2553  0.183E+00  0.508  0.849    0.60  0.3808  0.990  0.849  0.076  0.103  1.000  0.308  0.519  0.067  0.004  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.3494  0.990  0.913  0.703  0.880  1.000  2.641  3.970  4.929  5.950  6.815  7.765  8.671
  400.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.5077  0.990  0.913  0.745  0.859  1.000  2.577  3.903  4.797  5.782  6.407  7.088  7.511
  440.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.6971  0.990  0.913  0.779  0.867  1.000  2.600  3.973  4.940  6.064  6.864  7.629  8.115
  500.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.4837  0.990  0.913  0.776  0.810  1.000  2.431  3.671  4.408  5.509  6.205  6.916  7.380
  550.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.1619  0.990  0.913  0.758  0.747  1.000  2.240  3.241  3.543  4.253  4.707  5.186  5.493
  600.0   80  1.4200  0.137E-01  0.508  0.913    0.60  1.9701  0.990  0.913  0.745  0.680  1.000  2.039  2.766  2.660  2.993  3.185  3.411  3.613
  675.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.0902  0.990  0.913  0.765  0.633  1.000  1.899  2.515  2.247  2.331  2.313  2.522  2.715
  800.0   80  1.4200  0.137E-01  0.508  0.913    0.60  2.7057  0.990  0.913  0.853  0.735  1.000  2.204  2.983  3.096  3.333  3.469  3.568  3.869
  870.0   80  1.4200  0.137E-01  0.508  0.913    0.60  3.0323  0.990  0.913  0.880  0.754  1.000  2.262  3.110  3.363  3.627  3.698  3.825  3.883
 1000.0   80  1.4200  0.137E-01  0.508  0.913    0.60  3.6011  0.990  0.913  0.912  0.790  1.000  2.370  3.312  3.678  3.908  3.916  3.766  3.553
 1020.0   80  1.4200  0.137E-01  0.508  0.913    0.60  3.6964  0.990  0.913  0.915  0.798  1.000  2.394  3.338  3.713  3.951  3.923  3.761  3.478
55555.6   80  1.8123  0.377E+00  0.508  0.913    0.60  0.0604  0.990  0.913  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  0.508  0.913    0.60  0.1599  0.990  0.913  0.014  0.013  1.000  0.040  0.500  0.006  0.000  0.000  0.000  0.000
17699.1   80  1.9542  0.666E+00  0.508  0.913    0.60  0.3263  0.990  0.913  0.033  0.024  1.000  0.073  0.501  0.011  0.000  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  0.508  0.913    0.60  0.2167  0.990  0.913  0.035  0.029  1.000  0.088  0.501  0.016  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.508  0.913    0.60  0.2090  0.990  0.913  0.076  0.040  1.000  0.121  0.503  0.021  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.508  0.913    0.60  0.5813  0.990  0.913  0.094  0.058  1.000  0.175  0.505  0.028  0.001  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.508  0.913    0.60  0.8855  0.990  0.913  0.138  0.077  1.000  0.232  0.508  0.036  0.001  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.508  0.913    0.60  1.2258  0.990  0.913  0.123  0.079  1.000  0.236  0.510  0.045  0.002  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.508  0.913    0.60  0.8246  0.990  0.913  0.062  0.093  1.000  0.279  0.516  0.069  0.004  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.508  0.913    0.60  0.2905  0.990  0.913  0.119  0.123  1.000  0.370  0.527  0.080  0.005  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.508  0.913    0.60  0.5739  0.990  0.913  0.246  0.178  1.000  0.533  0.552  0.103  0.009  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.508  0.913    0.60  0.5864  0.990  0.913  0.325  0.251  1.000  0.754  0.605  0.151  0.018  0.001  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.508  0.913    0.60  0.8384  0.990  0.913  0.364  0.333  1.000  0.998  0.680  0.199  0.030  0.003  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.508  0.913    0.60  0.8891  0.990  0.913  0.394  0.386  1.000  1.157  0.744  0.237  0.041  0.004  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.508  0.913    0.60  1.0876  0.990  0.913  0.382  0.456  1.000  1.367  0.845  0.296  0.060  0.007  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.508  0.913    0.60  1.2489  0.990  0.913  0.330  0.583  1.000  1.750  1.163  0.498  0.140  0.023  0.002  0.000
 3444.7   80  1.3447  0.208E+00  0.508  0.913    0.60  1.2577  0.990  0.913  0.334  0.579  1.000  1.736  1.146  0.486  0.135  0.022  0.002  0.000
 2777.0   80  1.2968  0.202E-01  0.508  0.913    0.60  0.7258  0.990  0.913  0.802  0.685  1.000  2.056  1.671  0.770  0.269  0.062  0.009  0.001
 2320.2   80  1.3763  0.346E-02  0.508  0.913    0.60  1.5284  0.990  0.913  0.978  0.693  1.000  2.080  2.165  1.331  0.608  0.181  0.039  0.006
 2044.2   80  1.3966  0.455E-02  0.508  0.913    0.60  2.1611  0.990  0.913  0.974  0.757  1.000  2.271  2.569  2.066  1.147  0.400  0.111  0.022
 1778.4   80  1.4098  0.796E-02  0.508  0.913    0.60  2.8115  0.990  0.913  0.961  0.775  1.000  2.326  2.843  2.536  1.768  0.876  0.359  0.095
 1455.2   80  1.4183  0.120E-01  0.508  0.913    0.60  3.6014  0.990  0.913  0.944  0.806  1.000  2.417  3.174  3.313  2.926  2.257  1.320  0.533
 1270.3   80  1.4200  0.137E-01  0.508  0.913    0.60  3.9393  0.990  0.913  0.931  0.812  1.000  2.435  3.352  3.603  3.580  3.184  2.530  1.740
  944.3   80  1.4200  0.137E-01  0.508  0.913    0.60  3.5670  0.990  0.913  0.897  0.785  1.000  2.354  3.315  3.662  3.894  4.030  3.932  3.911
  693.5   80  1.4200  0.137E-01  0.508  0.913    0.60  2.0101  0.990  0.913  0.779  0.631  1.000  1.892  2.419  2.151  2.313  2.254  2.436  2.754
  527.1   80  1.4200  0.137E-01  0.508  0.913    0.60  2.3821  0.990  0.913  0.759  0.764  1.000  2.292  3.435  3.998  4.935  5.455  6.158  6.584
  399.8   80  1.4200  0.137E-01  0.508  0.913    0.60  2.5043  0.990  0.913  0.745  0.859  1.000  2.578  3.904  4.796  5.777  6.400  7.081  7.502
