 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
15037.6   50  1.5027  0.362E+00  2.560  3.837    0.60  1.9330  0.990  3.837  0.370  0.568  1.000  1.704  1.100  0.467  0.129  0.019  0.002  0.000
13157.9   50  1.5337  0.292E+00  2.560  3.837    0.60  2.1419  0.990  3.837  0.444  0.644  1.000  1.931  1.450  0.691  0.237  0.046  0.006  0.000
11111.1   50  1.5882  0.344E+00  2.560  3.837    0.60  2.6195  0.990  3.837  0.473  0.707  1.000  2.120  2.086  1.322  0.597  0.165  0.031  0.004
 9708.7   50  1.6413  0.508E+00  2.560  3.837    0.60  2.7784  0.990  3.837  0.456  0.740  1.000  2.220  2.540  1.974  1.143  0.483  0.141  0.025
 8849.6   50  1.4307  0.516E+00  2.560  3.837    0.60  2.4935  0.990  3.837  0.420  0.773  1.000  2.320  2.792  2.390  1.513  0.747  0.265  0.061
 7782.1   50  1.2466  0.243E+00  2.560  3.837    0.60  1.8848  0.990  3.837  0.387  0.826  1.000  2.478  3.082  2.822  1.927  0.997  0.393  0.112
 6968.6   50  1.3269  0.172E+00  2.560  3.837    0.60  2.2647  0.990  3.837  0.508  0.846  1.000  2.538  3.307  3.279  2.640  1.642  0.778  0.271
 6097.6   50  1.4180  0.218E+00  2.560  3.837    0.60  2.7242  0.990  3.837  0.523  0.860  1.000  2.581  3.530  3.849  3.609  2.922  1.921  0.990
 5154.6   50  1.3078  0.147E+00  2.560  3.837    0.60  2.5472  0.990  3.837  0.549  0.892  1.000  2.677  3.804  4.342  4.362  3.925  3.140  2.114
 4618.9   50  1.3434  0.122E+00  2.560  3.837    0.60  2.8604  0.990  3.837  0.598  0.895  1.000  2.684  3.868  4.546  4.774  4.631  4.128  3.355
 4319.7   50  1.3490  0.116E+00  2.560  3.837    0.60  2.9148  0.990  3.837  0.603  0.898  1.000  2.693  3.909  4.655  5.000  4.990  4.665  4.054
 4016.1   50  1.3559  0.107E+00  2.560  3.837    0.60  2.9488  0.990  3.837  0.607  0.897  1.000  2.690  3.933  4.732  5.176  5.306  5.151  4.745
 3418.8   50  1.3709  0.124E+00  2.560  3.837    0.60  2.7051  0.990  3.837  0.541  0.903  1.000  2.710  4.032  4.978  5.638  6.045  6.220  6.182
 3444.7   50  1.3700  0.120E+00  2.560  3.837    0.60  2.7281  0.990  3.837  0.547  0.902  1.000  2.707  4.020  4.954  5.600  5.993  6.155  6.104
 2777.0   50  1.1943  0.474E-01  2.560  3.837    0.60  2.8025  0.990  3.837  0.699  0.946  1.000  2.837  4.366  5.555  6.411  6.973  7.259  7.298
 2320.2   50  1.3325  0.980E-03  2.560  3.837    0.60  1.8705  0.990  3.837  0.976  0.663  1.000  1.989  2.615  2.317  2.206  1.924  1.835  1.880
 2044.2   50  1.3546  0.233E-02  2.560  3.837    0.60  1.8224  0.990  3.837  0.937  0.690  1.000  2.069  2.915  2.769  3.109  3.189  3.448  3.630
 1778.4   50  1.3679  0.541E-02  2.560  3.837    0.60  2.6638  0.990  3.837  0.882  0.802  1.000  2.407  3.712  4.425  5.518  6.264  7.048  7.674
 1455.2   50  1.3775  0.919E-02  2.560  3.837    0.60  2.2827  0.990  3.837  0.779  0.859  1.000  2.578  3.866  4.637  5.480  6.012  6.557  6.908
 1270.3   50  1.3797  0.114E-01  2.560  3.837    0.60  2.0475  0.990  3.837  0.693  0.861  1.000  2.583  3.786  4.500  5.192  5.641  6.128  6.570
  944.3   50  1.3797  0.114E-01  2.560  3.837    0.60  2.1591  0.990  3.837  0.669  0.886  1.000  2.658  4.028  5.031  6.071  7.040  8.025  8.961
  693.5   50  1.3797  0.114E-01  2.560  3.837    0.60  2.0968  0.990  3.837  0.619  0.915  1.000  2.745  4.239  5.464  6.669  7.795  8.922 10.019
  527.1   50  1.3797  0.114E-01  2.560  3.837    0.60  2.1696  0.990  3.837  0.599  0.936  1.000  2.808  4.433  5.878  7.306  8.698 10.078 11.416
  399.8   50  1.3797  0.114E-01  2.560  3.837    0.60  2.1012  0.990  3.837  0.563  0.947  1.000  2.842  4.545  6.124  7.673  9.204 10.719 12.206
  329.1   50  1.3797  0.114E-01  2.560  3.837    0.60  2.1279  0.990  3.837  0.557  0.956  1.000  2.867  4.633  6.309  7.958  9.590 11.209 12.803
  229.8   50  1.3797  0.114E-01  2.560  3.837    0.60  2.0945  0.990  3.837  0.540  0.963  1.000  2.888  4.717  6.491  8.243  9.980 11.702 13.404
 7082.2   50  1.3166  0.180E+00  2.560  3.837    0.60  2.1944  0.990  3.837  0.491  0.844  1.000  2.533  3.276  3.218  2.532  1.526  0.702  0.237
  300.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1000  0.990  4.281  0.536  0.960  1.000  2.880  4.714  6.498  8.255  9.991 11.703 13.389
  400.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1229  0.990  4.281  0.539  0.957  1.000  2.871  4.675  6.414  8.123  9.805 11.458 13.077
  440.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1180  0.990  4.281  0.538  0.955  1.000  2.864  4.650  6.364  8.044  9.695 11.316 12.901
  500.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1232  0.990  4.281  0.542  0.951  1.000  2.854  4.612  6.285  7.923  9.531 11.106 12.637
  550.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1481  0.990  4.281  0.550  0.949  1.000  2.848  4.585  6.226  7.832  9.404 10.949 12.449
  600.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1640  0.990  4.281  0.556  0.947  1.000  2.840  4.555  6.164  7.736  9.267 10.768 12.224
  675.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1322  0.990  4.281  0.555  0.939  1.000  2.816  4.480  6.014  7.517  8.975 10.396 11.753
  800.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1823  0.990  4.281  0.577  0.932  1.000  2.796  4.405  5.847  7.256  8.610  9.952 11.244
  870.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1512  0.990  4.281  0.578  0.926  1.000  2.777  4.346  5.725  7.067  8.332  9.578 10.768
 1000.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.2631  0.990  4.281  0.612  0.919  1.000  2.757  4.304  5.639  6.972  8.195  9.398 10.502
 1020.0   70  1.4179  0.173E-01  2.560  4.281    0.60  2.2303  0.990  4.281  0.606  0.915  1.000  2.745  4.268  5.574  6.880  8.091  9.266 10.325
55555.6   70  1.8355  0.478E+00  2.560  4.281    0.60  0.4543  0.990  4.281  0.088  0.053  1.000  0.158  0.504  0.025  0.001  0.000  0.000  0.000
23529.4   70  1.8130  0.494E+00  2.560  4.281    0.60  2.0563  0.990  4.281  0.378  0.338  1.000  1.013  0.645  0.157  0.021  0.001  0.000  0.000
17699.1   70  1.9871  0.642E+00  2.560  4.281    0.60  2.9375  0.990  4.281  0.464  0.502  1.000  1.505  0.926  0.426  0.125  0.016  0.001  0.000
15037.6   70  1.5717  0.318E+00  2.560  4.281    0.60  2.2391  0.990  4.281  0.446  0.631  1.000  1.893  1.380  0.649  0.217  0.040  0.005  0.000
13157.9   70  1.6893  0.278E+00  2.560  4.281    0.60  2.8256  0.990  4.281  0.538  0.672  1.000  2.016  1.818  1.086  0.451  0.103  0.016  0.002
11111.1   70  1.7564  0.559E+00  2.560  4.281    0.60  2.8861  0.990  4.281  0.465  0.721  1.000  2.164  2.454  1.867  1.085  0.451  0.128  0.022
 9708.7   70  1.8590  0.755E+00  2.560  4.281    0.60  2.8438  0.990  4.281  0.466  0.735  1.000  2.206  2.709  2.489  1.712  1.023  0.444  0.113
 8849.6   70  1.6034  0.777E+00  2.560  4.281    0.60  2.7136  0.990  4.281  0.459  0.763  1.000  2.288  2.922  2.874  2.192  1.378  0.699  0.239
 7782.1   70  1.1347  0.407E+00  2.560  4.281    0.60  2.0150  0.990  4.281  0.376  0.834  1.000  2.503  3.302  3.329  2.714  1.756  0.912  0.367
 6968.6   70  1.2809  0.172E+00  2.560  4.281    0.60  2.1784  0.990  4.281  0.487  0.868  1.000  2.605  3.532  3.717  3.304  2.424  1.396  0.619
 6097.6   70  1.4549  0.217E+00  2.560  4.281    0.60  2.8167  0.990  4.281  0.526  0.868  1.000  2.603  3.657  4.161  4.194  3.818  3.050  2.047
 5154.6   70  1.3515  0.151E+00  2.560  4.281    0.60  2.7750  0.990  4.281  0.560  0.897  1.000  2.690  3.892  4.595  4.850  4.727  4.243  3.475
 4618.9   70  1.4025  0.150E+00  2.560  4.281    0.60  2.8034  0.990  4.281  0.546  0.892  1.000  2.676  3.913  4.719  5.174  5.316  5.161  4.748
 4319.7   70  1.4035  0.143E+00  2.560  4.281    0.60  2.7591  0.990  4.281  0.539  0.894  1.000  2.683  3.942  4.800  5.338  5.594  5.581  5.320
 4016.1   70  1.4100  0.161E+00  2.560  4.281    0.60  2.6244  0.990  4.281  0.507  0.900  1.000  2.700  4.022  4.973  5.620  5.993  6.109  5.985
 3418.8   70  1.3584  0.195E+00  2.560  4.281    0.60  2.4699  0.990  4.281  0.486  0.923  1.000  2.769  4.240  5.386  6.242  6.828  7.157  7.242
 3444.7   70  1.3646  0.194E+00  2.560  4.281    0.60  2.4742  0.990  4.281  0.485  0.922  1.000  2.765  4.229  5.367  6.215  6.793  7.112  7.189
 2777.0   70  1.2728  0.350E-01  2.560  4.281    0.60  2.8928  0.990  4.281  0.714  0.900  1.000  2.701  4.008  4.929  5.593  6.066  6.414  6.654
 2320.2   70  1.3750  0.847E-02  2.560  4.281    0.60  2.0509  0.990  4.281  0.819  0.744  1.000  2.232  3.223  3.424  4.028  4.389  4.877  5.176
 2044.2   70  1.3969  0.106E-01  2.560  4.281    0.60  2.6683  0.990  4.281  0.816  0.855  1.000  2.566  3.926  4.823  5.914  6.734  7.526  8.078
 1778.4   70  1.4077  0.133E-01  2.560  4.281    0.60  2.4080  0.990  4.281  0.735  0.858  1.000  2.573  3.880  4.769  5.728  6.331  6.911  7.352
 1455.2   70  1.4162  0.160E-01  2.560  4.281    0.60  2.2285  0.990  4.281  0.662  0.881  1.000  2.644  3.945  4.887  5.807  6.579  7.398  8.208
 1270.3   70  1.4179  0.173E-01  2.560  4.281    0.60  2.4027  0.990  4.281  0.661  0.905  1.000  2.715  4.173  5.355  6.546  7.659  8.820  9.900
  944.3   70  1.4179  0.173E-01  2.560  4.281    0.60  2.2932  0.990  4.281  0.611  0.927  1.000  2.781  4.362  5.756  7.126  8.407  9.656 10.842
  693.5   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1348  0.990  4.281  0.558  0.937  1.000  2.812  4.466  5.983  7.472  8.917 10.328 11.674
  527.1   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1652  0.990  4.281  0.552  0.951  1.000  2.854  4.607  6.270  7.899  9.498 11.068 12.594
  399.8   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1226  0.990  4.281  0.539  0.957  1.000  2.871  4.675  6.414  8.123  9.805 11.458 13.077
  329.1   70  1.4179  0.173E-01  2.560  4.281    0.60  2.1082  0.990  4.281  0.537  0.959  1.000  2.878  4.705  6.478  8.224  9.946 11.642 13.311
  229.8   70  1.4179  0.173E-01  2.560  4.281    0.60  2.0828  0.990  4.281  0.536  0.961  1.000  2.884  4.729  6.532  8.314 10.078 11.823 13.550
 7082.2   70  1.2553  0.183E+00  2.560  4.281    0.60  2.0445  0.990  4.281  0.454  0.868  1.000  2.603  3.515  3.663  3.202  2.275  1.265  0.543
  300.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.0972  0.990  4.602  0.540  0.959  1.000  2.877  4.701  6.475  8.225  9.957 11.669 13.358
  400.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1244  0.990  4.602  0.548  0.955  1.000  2.864  4.649  6.362  8.050  9.716 11.361 12.975
  440.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1378  0.990  4.602  0.553  0.953  1.000  2.858  4.623  6.308  7.967  9.604 11.220 12.802
  500.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1564  0.990  4.602  0.562  0.949  1.000  2.847  4.583  6.223  7.837  9.424 10.992 12.523
  550.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1352  0.990  4.602  0.563  0.944  1.000  2.833  4.533  6.120  7.682  9.218 10.732 12.206
  600.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1365  0.990  4.602  0.568  0.940  1.000  2.821  4.491  6.033  7.549  9.034 10.504 11.936
  675.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.2110  0.990  4.602  0.591  0.938  1.000  2.813  4.462  5.966  7.451  8.893 10.319 11.700
  800.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.2390  0.990  4.602  0.612  0.928  1.000  2.785  4.369  5.772  7.165  8.516  9.862 11.160
  870.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1616  0.990  4.602  0.607  0.919  1.000  2.757  4.285  5.590  6.890  8.127  9.381 10.573
 1000.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.2967  0.990  4.602  0.642  0.915  1.000  2.744  4.265  5.544  6.839  8.019  9.214 10.312
 1020.0   80  1.4200  0.137E-01  2.560  4.602    0.60  2.3168  0.990  4.602  0.649  0.916  1.000  2.747  4.266  5.548  6.840  8.025  9.203 10.316
55555.6   80  1.8123  0.377E+00  2.560  4.602    0.60  0.4143  0.990  4.602  0.113  0.061  1.000  0.183  0.505  0.029  0.001  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  2.560  4.602    0.60  2.0628  0.990  4.602  0.417  0.400  1.000  1.200  0.704  0.187  0.028  0.002  0.000  0.000
17699.1   80  1.9542  0.666E+00  2.560  4.602    0.60  2.9362  0.990  4.602  0.458  0.548  1.000  1.644  1.099  0.587  0.204  0.031  0.003  0.000
15037.6   80  1.5722  0.269E+00  2.560  4.602    0.60  2.3261  0.990  4.602  0.490  0.656  1.000  1.969  1.589  0.808  0.299  0.062  0.008  0.001
13157.9   80  1.6818  0.227E+00  2.560  4.602    0.60  3.0061  0.990  4.602  0.577  0.702  1.000  2.106  2.073  1.383  0.616  0.158  0.029  0.004
11111.1   80  1.8154  0.557E+00  2.560  4.602    0.60  2.9114  0.990  4.602  0.468  0.736  1.000  2.207  2.641  2.229  1.431  0.731  0.257  0.052
 9708.7   80  1.8968  0.724E+00  2.560  4.602    0.60  2.8161  0.990  4.602  0.470  0.748  1.000  2.243  2.841  2.796  2.103  1.345  0.685  0.221
 8849.6   80  1.5905  0.805E+00  2.560  4.602    0.60  2.6919  0.990  4.602  0.466  0.772  1.000  2.315  3.048  3.116  2.613  1.765  1.016  0.435
 7782.1   80  1.0819  0.427E+00  2.560  4.602    0.60  2.0168  0.990  4.602  0.387  0.842  1.000  2.526  3.413  3.575  3.131  2.247  1.314  0.618
 6968.6   80  1.2648  0.119E+00  2.560  4.602    0.60  2.1568  0.990  4.602  0.546  0.879  1.000  2.636  3.624  3.920  3.608  2.857  1.825  0.909
 6097.6   80  1.4392  0.178E+00  2.560  4.602    0.60  2.8750  0.990  4.602  0.549  0.873  1.000  2.619  3.715  4.300  4.447  4.220  3.626  2.734
 5154.6   80  1.3947  0.131E+00  2.560  4.602    0.60  2.9053  0.990  4.602  0.578  0.888  1.000  2.664  3.857  4.602  4.986  5.040  4.803  4.292
 4618.9   80  1.4292  0.159E+00  2.560  4.602    0.60  2.6827  0.990  4.602  0.516  0.891  1.000  2.674  3.936  4.812  5.377  5.657  5.680  5.442
 4319.7   80  1.4226  0.148E+00  2.560  4.602    0.60  2.6344  0.990  4.602  0.510  0.893  1.000  2.680  3.972  4.895  5.530  5.907  6.038  5.944
 4016.1   80  1.4213  0.176E+00  2.560  4.602    0.60  2.5195  0.990  4.602  0.485  0.905  1.000  2.715  4.091  5.128  5.878  6.357  6.586  6.568
 3418.8   80  1.3373  0.207E+00  2.560  4.602    0.60  2.4198  0.990  4.602  0.482  0.930  1.000  2.789  4.309  5.525  6.465  7.141  7.569  7.756
 3444.7   80  1.3447  0.208E+00  2.560  4.602    0.60  2.4229  0.990  4.602  0.481  0.928  1.000  2.785  4.299  5.509  6.441  7.110  7.529  7.706
 2777.0   80  1.2968  0.202E-01  2.560  4.602    0.60  2.4575  0.990  4.602  0.744  0.836  1.000  2.507  3.552  4.081  4.427  4.670  4.861  5.085
 2320.2   80  1.3763  0.346E-02  2.560  4.602    0.60  2.3216  0.990  4.602  0.923  0.783  1.000  2.348  3.522  3.970  4.803  5.337  5.963  6.353
 2044.2   80  1.3966  0.455E-02  2.560  4.602    0.60  2.8307  0.990  4.602  0.894  0.821  1.000  2.464  3.807  4.564  5.698  6.358  7.072  7.567
 1778.4   80  1.4098  0.796E-02  2.560  4.602    0.60  2.0663  0.990  4.602  0.781  0.829  1.000  2.487  3.596  4.069  4.630  4.814  5.132  5.269
 1455.2   80  1.4183  0.120E-01  2.560  4.602    0.60  2.4298  0.990  4.602  0.729  0.883  1.000  2.650  4.001  4.985  6.046  6.985  7.999  8.953
 1270.3   80  1.4200  0.137E-01  2.560  4.602    0.60  2.2102  0.990  4.602  0.662  0.883  1.000  2.650  4.011  5.038  6.117  7.094  8.110  9.040
  944.3   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1544  0.990  4.602  0.613  0.912  1.000  2.737  4.228  5.475  6.716  7.869  9.028 10.125
  693.5   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1852  0.990  4.602  0.589  0.935  1.000  2.805  4.438  5.916  7.376  8.791 10.188 11.536
  527.1   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1140  0.990  4.602  0.556  0.945  1.000  2.835  4.545  6.147  7.723  9.271 10.796 12.281
  399.8   80  1.4200  0.137E-01  2.560  4.602    0.60  2.1246  0.990  4.602  0.548  0.955  1.000  2.864  4.649  6.363  8.051  9.717 11.362 12.977
