 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  400.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1971  0.990  3.046  0.601  0.940  1.000  2.821  4.471  5.958  7.424  8.853 10.273 11.661
  440.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1025  0.990  3.046  0.593  0.929  1.000  2.788  4.370  5.749  7.109  8.430  9.745 11.021
  500.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.2292  0.990  3.046  0.629  0.929  1.000  2.787  4.358  5.716  7.050  8.342  9.639 10.919
  550.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.0945  0.990  3.046  0.619  0.915  1.000  2.745  4.239  5.465  6.668  7.794  8.921 10.019
  600.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.2833  0.990  3.046  0.657  0.917  1.000  2.752  4.279  5.546  6.822  8.003  9.181 10.301
  675.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1522  0.990  3.046  0.657  0.899  1.000  2.697  4.127  5.231  6.353  7.391  8.423  9.393
  800.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.3569  0.990  3.046  0.706  0.896  1.000  2.688  4.103  5.176  6.265  7.284  8.341  9.382
  870.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.4101  0.990  3.046  0.726  0.897  1.000  2.692  4.100  5.144  6.202  7.166  8.177  9.163
 1000.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.0774  0.990  3.046  0.695  0.865  1.000  2.594  3.819  4.557  5.259  5.755  6.268  6.717
 1020.0   50  1.3797  0.114E-01  2.032  3.046    0.60  2.0357  0.990  3.046  0.694  0.857  1.000  2.572  3.768  4.456  5.155  5.587  6.033  6.442
55555.6   50  1.7343  0.386E+00  2.032  3.046    0.60  0.2457  0.990  3.046  0.032  0.026  1.000  0.077  0.501  0.013  0.000  0.000  0.000  0.000
23529.4   50  1.7349  0.395E+00  2.032  3.046    0.60  0.9553  0.990  3.046  0.245  0.149  1.000  0.448  0.532  0.071  0.004  0.000  0.000  0.000
17699.1   50  1.7588  0.446E+00  2.032  3.046    0.60  1.7290  0.990  3.046  0.353  0.292  1.000  0.877  0.613  0.136  0.015  0.001  0.000  0.000
15037.6   50  1.5027  0.362E+00  2.032  3.046    0.60  1.5257  0.990  3.046  0.312  0.376  1.000  1.128  0.720  0.228  0.038  0.003  0.000  0.000
13157.9   50  1.5337  0.292E+00  2.032  3.046    0.60  1.6868  0.990  3.046  0.385  0.501  1.000  1.502  0.904  0.324  0.071  0.008  0.001  0.000
11111.1   50  1.5882  0.344E+00  2.032  3.046    0.60  2.2466  0.990  3.046  0.434  0.613  1.000  1.838  1.276  0.580  0.184  0.031  0.003  0.000
 9708.7   50  1.6413  0.508E+00  2.032  3.046    0.60  2.6552  0.990  3.046  0.433  0.666  1.000  1.997  1.762  1.039  0.445  0.105  0.016  0.002
 8849.6   50  1.4307  0.516E+00  2.032  3.046    0.60  2.3610  0.990  3.046  0.387  0.703  1.000  2.108  2.086  1.314  0.627  0.192  0.038  0.005
 7782.1   50  1.2466  0.243E+00  2.032  3.046    0.60  1.6240  0.990  3.046  0.340  0.755  1.000  2.266  2.426  1.632  0.800  0.282  0.069  0.012
 6968.6   50  1.3269  0.172E+00  2.032  3.046    0.60  1.9048  0.990  3.046  0.470  0.790  1.000  2.369  2.736  2.171  1.211  0.489  0.145  0.030
 6097.6   50  1.4180  0.218E+00  2.032  3.046    0.60  2.5360  0.990  3.046  0.513  0.821  1.000  2.463  3.091  2.927  2.135  1.179  0.487  0.139
 5154.6   50  1.3078  0.147E+00  2.032  3.046    0.60  2.2600  0.990  3.046  0.530  0.859  1.000  2.576  3.438  3.529  3.034  2.099  1.117  0.447
 4618.9   50  1.3434  0.122E+00  2.032  3.046    0.60  2.6492  0.990  3.046  0.602  0.870  1.000  2.609  3.571  3.895  3.637  2.968  1.980  1.030
 4319.7   50  1.3490  0.116E+00  2.032  3.046    0.60  2.7883  0.990  3.046  0.615  0.878  1.000  2.634  3.669  4.099  4.006  3.483  2.623  1.608
 4016.1   50  1.3559  0.107E+00  2.032  3.046    0.60  2.9297  0.990  3.046  0.635  0.880  1.000  2.641  3.729  4.253  4.318  3.964  3.271  2.333
 3418.8   50  1.3709  0.124E+00  2.032  3.046    0.60  2.9195  0.990  3.046  0.591  0.893  1.000  2.680  3.885  4.630  4.996  5.017  4.737  4.174
 3444.7   50  1.3700  0.120E+00  2.032  3.046    0.60  2.9404  0.990  3.046  0.598  0.893  1.000  2.678  3.876  4.609  4.959  4.965  4.665  4.083
 2777.0   50  1.1943  0.474E-01  2.032  3.046    0.60  2.4691  0.990  3.046  0.700  0.934  1.000  2.801  4.227  5.219  5.797  5.995  5.843  5.412
 2320.2   50  1.3325  0.980E-03  2.032  3.046    0.60  3.2124  0.990  3.046  0.989  0.801  1.000  2.404  3.448  3.839  4.114  4.242  4.328  4.435
 2044.2   50  1.3546  0.233E-02  2.032  3.046    0.60  2.0455  0.990  3.046  0.954  0.675  1.000  2.025  2.684  2.452  2.478  2.262  2.294  2.415
 1778.4   50  1.3679  0.541E-02  2.032  3.046    0.60  1.8090  0.990  3.046  0.869  0.669  1.000  2.007  2.713  2.412  2.528  2.502  2.600  2.752
 1455.2   50  1.3775  0.919E-02  2.032  3.046    0.60  2.5896  0.990  3.046  0.830  0.834  1.000  2.503  3.820  4.604  5.584  6.365  7.163  7.753
 1270.3   50  1.3797  0.114E-01  2.032  3.046    0.60  2.6436  0.990  3.046  0.780  0.867  1.000  2.601  4.008  4.968  6.105  6.926  7.727  8.286
  944.3   50  1.3797  0.114E-01  2.032  3.046    0.60  2.2222  0.990  3.046  0.707  0.879  1.000  2.638  3.940  4.816  5.692  6.413  7.152  7.856
  693.5   50  1.3797  0.114E-01  2.032  3.046    0.60  2.0912  0.990  3.046  0.652  0.890  1.000  2.671  4.061  5.098  6.169  7.144  8.134  9.046
  527.1   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1300  0.990  3.046  0.619  0.920  1.000  2.761  4.281  5.552  6.801  7.985  9.175 10.340
  399.8   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1972  0.990  3.046  0.601  0.940  1.000  2.821  4.471  5.959  7.425  8.855 10.275 11.663
  329.1   50  1.3797  0.114E-01  2.032  3.046    0.60  2.1257  0.990  3.046  0.571  0.947  1.000  2.841  4.538  6.106  7.645  9.165 10.673 12.154
  229.8   50  1.3797  0.114E-01  2.032  3.046    0.60  2.0988  0.990  3.046  0.546  0.958  1.000  2.875  4.665  6.380  8.070  9.743 11.401 13.035
 7082.2   50  1.3166  0.180E+00  2.032  3.046    0.60  1.8463  0.990  3.046  0.451  0.784  1.000  2.353  2.697  2.086  1.136  0.449  0.129  0.026
  300.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1132  0.990  3.398  0.537  0.958  1.000  2.873  4.684  6.434  8.154  9.847 11.512 13.146
  400.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1283  0.990  3.398  0.543  0.951  1.000  2.854  4.610  6.281  7.918  9.523 11.096 12.626
  440.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1419  0.990  3.398  0.549  0.949  1.000  2.846  4.580  6.216  7.814  9.381 10.917 12.412
  500.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1928  0.990  3.398  0.564  0.946  1.000  2.837  4.544  6.139  7.699  9.217 10.702 12.139
  550.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1345  0.990  3.398  0.558  0.937  1.000  2.812  4.466  5.983  7.473  8.918 10.330 11.676
  600.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.2356  0.990  3.398  0.584  0.938  1.000  2.813  4.459  5.960  7.435  8.867 10.282 11.637
  675.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1294  0.990  3.398  0.572  0.926  1.000  2.778  4.348  5.729  7.074  8.350  9.606 10.808
  800.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.2605  0.990  3.398  0.610  0.918  1.000  2.753  4.293  5.618  6.949  8.170  9.360 10.442
  870.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1152  0.990  3.398  0.596  0.899  1.000  2.697  4.134  5.301  6.490  7.569  8.645  9.577
 1000.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.3802  0.990  3.398  0.656  0.905  1.000  2.714  4.170  5.349  6.551  7.680  8.843  9.909
 1020.0   70  1.4179  0.173E-01  2.032  3.398    0.60  2.4204  0.990  3.398  0.662  0.905  1.000  2.714  4.164  5.353  6.551  7.673  8.820  9.921
55555.6   70  1.8355  0.478E+00  2.032  3.398    0.60  0.3257  0.990  3.398  0.048  0.033  1.000  0.099  0.502  0.016  0.000  0.000  0.000  0.000
23529.4   70  1.8130  0.494E+00  2.032  3.398    0.60  1.4116  0.990  3.398  0.297  0.198  1.000  0.594  0.552  0.089  0.007  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  2.032  3.398    0.60  2.6867  0.990  3.398  0.419  0.373  1.000  1.120  0.668  0.179  0.028  0.002  0.000  0.000
15037.6   70  1.5717  0.318E+00  2.032  3.398    0.60  1.7812  0.990  3.398  0.388  0.486  1.000  1.458  0.868  0.302  0.063  0.007  0.001  0.000
13157.9   70  1.6893  0.278E+00  2.032  3.398    0.60  2.3799  0.990  3.398  0.502  0.587  1.000  1.760  1.101  0.432  0.119  0.018  0.002  0.000
11111.1   70  1.7564  0.559E+00  2.032  3.398    0.60  2.8327  0.990  3.398  0.448  0.650  1.000  1.950  1.668  0.998  0.428  0.095  0.014  0.001
 9708.7   70  1.8590  0.755E+00  2.032  3.398    0.60  2.9247  0.990  3.398  0.459  0.673  1.000  2.020  2.117  1.442  0.805  0.280  0.065  0.009
 8849.6   70  1.6034  0.777E+00  2.032  3.398    0.60  2.7375  0.990  3.398  0.440  0.708  1.000  2.124  2.411  1.807  1.072  0.478  0.141  0.025
 7782.1   70  1.1347  0.407E+00  2.032  3.398    0.60  1.8758  0.990  3.398  0.334  0.779  1.000  2.338  2.759  2.240  1.343  0.626  0.214  0.050
 6968.6   70  1.2809  0.172E+00  2.032  3.398    0.60  1.8620  0.990  3.398  0.449  0.823  1.000  2.470  3.018  2.707  1.780  0.869  0.322  0.086
 6097.6   70  1.4549  0.217E+00  2.032  3.398    0.60  2.7816  0.990  3.398  0.534  0.837  1.000  2.511  3.308  3.395  2.900  1.996  1.041  0.393
 5154.6   70  1.3515  0.151E+00  2.032  3.398    0.60  2.6330  0.990  3.398  0.564  0.872  1.000  2.615  3.596  3.944  3.715  3.060  2.074  1.105
 4618.9   70  1.4025  0.150E+00  2.032  3.398    0.60  2.9076  0.990  3.398  0.580  0.875  1.000  2.625  3.697  4.218  4.284  3.941  3.238  2.276
 4319.7   70  1.4035  0.143E+00  2.032  3.398    0.60  2.9325  0.990  3.398  0.582  0.880  1.000  2.639  3.759  4.374  4.553  4.371  3.832  3.009
 4016.1   70  1.4100  0.161E+00  2.032  3.398    0.60  2.8446  0.990  3.398  0.551  0.888  1.000  2.663  3.846  4.564  4.891  4.868  4.524  3.887
 3418.8   70  1.3584  0.195E+00  2.032  3.398    0.60  2.6075  0.990  3.398  0.507  0.910  1.000  2.731  4.077  5.012  5.584  5.823  5.753  5.397
 3444.7   70  1.3646  0.194E+00  2.032  3.398    0.60  2.6183  0.990  3.398  0.508  0.909  1.000  2.727  4.064  4.990  5.552  5.781  5.703  5.339
 2777.0   70  1.2728  0.350E-01  2.032  3.398    0.60  3.2971  0.990  3.398  0.780  0.909  1.000  2.727  4.065  4.985  5.595  5.935  6.050  5.991
 2320.2   70  1.3750  0.847E-02  2.032  3.398    0.60  1.9706  0.990  3.398  0.844  0.669  1.000  2.008  2.607  2.339  2.418  2.256  2.347  2.516
 2044.2   70  1.3969  0.106E-01  2.032  3.398    0.60  2.0238  0.990  3.398  0.783  0.695  1.000  2.084  2.945  2.923  3.332  3.540  3.929  4.140
 1778.4   70  1.4077  0.133E-01  2.032  3.398    0.60  2.5986  0.990  3.398  0.780  0.824  1.000  2.471  3.764  4.565  5.572  6.333  7.136  7.658
 1455.2   70  1.4162  0.160E-01  2.032  3.398    0.60  2.4214  0.990  3.398  0.712  0.875  1.000  2.624  3.971  4.892  5.881  6.542  7.203  7.592
 1270.3   70  1.4179  0.173E-01  2.032  3.398    0.60  2.0878  0.990  3.398  0.635  0.863  1.000  2.590  3.811  4.601  5.377  5.866  6.419  6.851
  944.3   70  1.4179  0.173E-01  2.032  3.398    0.60  2.2526  0.990  3.398  0.628  0.899  1.000  2.697  4.132  5.298  6.490  7.593  8.701  9.725
  693.5   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1599  0.990  3.398  0.580  0.926  1.000  2.778  4.347  5.728  7.072  8.343  9.589 10.776
  527.1   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1427  0.990  3.398  0.556  0.940  1.000  2.821  4.494  6.042  7.559  9.031 10.466 11.842
  399.8   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1278  0.990  3.398  0.543  0.951  1.000  2.854  4.610  6.281  7.918  9.524 11.097 12.626
  329.1   70  1.4179  0.173E-01  2.032  3.398    0.60  2.1301  0.990  3.398  0.541  0.957  1.000  2.870  4.669  6.401  8.101  9.775 11.420 13.031
  229.8   70  1.4179  0.173E-01  2.032  3.398    0.60  2.0939  0.990  3.398  0.535  0.960  1.000  2.880  4.715  6.502  8.263 10.003 11.719 13.411
 7082.2   70  1.2553  0.183E+00  2.032  3.398    0.60  1.7508  0.990  3.398  0.413  0.819  1.000  2.458  2.986  2.624  1.675  0.798  0.288  0.075
  300.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.0993  0.990  3.653  0.542  0.955  1.000  2.865  4.656  6.380  8.078  9.755 11.410 13.037
  400.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1530  0.990  3.653  0.562  0.949  1.000  2.846  4.579  6.215  7.824  9.408 10.969 12.496
  440.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1474  0.990  3.653  0.566  0.944  1.000  2.833  4.534  6.121  7.685  9.222 10.739 12.213
  500.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1240  0.990  3.653  0.569  0.937  1.000  2.812  4.463  5.972  7.455  8.901 10.335 11.728
  550.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1859  0.990  3.653  0.589  0.935  1.000  2.805  4.439  5.918  7.378  8.794 10.193 11.542
  600.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1392  0.990  3.653  0.587  0.926  1.000  2.778  4.357  5.754  7.141  8.482  9.808 11.071
  675.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.2080  0.990  3.653  0.613  0.923  1.000  2.770  4.320  5.668  7.005  8.295  9.589 10.833
  800.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.3006  0.990  3.653  0.645  0.915  1.000  2.745  4.263  5.545  6.834  8.010  9.201 10.315
  870.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.2514  0.990  3.653  0.645  0.902  1.000  2.707  4.172  5.364  6.598  7.711  8.821  9.802
 1000.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1677  0.990  3.653  0.655  0.883  1.000  2.649  4.002  5.015  6.087  7.071  8.082  8.969
 1020.0   80  1.4200  0.137E-01  2.032  3.653    0.60  2.2528  0.990  3.653  0.667  0.882  1.000  2.647  4.017  5.052  6.173  7.175  8.215  9.159
55555.6   80  1.8123  0.377E+00  2.032  3.653    0.60  0.2919  0.990  3.653  0.063  0.038  1.000  0.115  0.502  0.018  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  2.032  3.653    0.60  1.3870  0.990  3.653  0.343  0.235  1.000  0.704  0.572  0.104  0.009  0.000  0.000  0.000
17699.1   80  1.9542  0.666E+00  2.032  3.653    0.60  2.7710  0.990  3.653  0.428  0.410  1.000  1.231  0.722  0.233  0.045  0.004  0.000  0.000
15037.6   80  1.5722  0.269E+00  2.032  3.653    0.60  1.8488  0.990  3.653  0.431  0.548  1.000  1.645  0.994  0.366  0.087  0.011  0.001  0.000
13157.9   80  1.6818  0.227E+00  2.032  3.653    0.60  2.4901  0.990  3.653  0.557  0.610  1.000  1.831  1.244  0.531  0.167  0.028  0.003  0.000
11111.1   80  1.8154  0.557E+00  2.032  3.653    0.60  2.9699  0.990  3.653  0.464  0.677  1.000  2.030  1.940  1.261  0.605  0.160  0.028  0.003
 9708.7   80  1.8968  0.724E+00  2.032  3.653    0.60  2.9138  0.990  3.653  0.465  0.691  1.000  2.074  2.343  1.728  1.038  0.447  0.129  0.021
 8849.6   80  1.5905  0.805E+00  2.032  3.653    0.60  2.7357  0.990  3.653  0.446  0.726  1.000  2.179  2.591  2.150  1.365  0.712  0.256  0.055
 7782.1   80  1.0819  0.427E+00  2.032  3.653    0.60  1.8964  0.990  3.653  0.346  0.794  1.000  2.382  2.922  2.578  1.706  0.891  0.356  0.102
 6968.6   80  1.2648  0.119E+00  2.032  3.653    0.60  1.7726  0.990  3.653  0.508  0.838  1.000  2.515  3.152  2.964  2.130  1.138  0.466  0.141
 6097.6   80  1.4392  0.178E+00  2.032  3.653    0.60  2.8543  0.990  3.653  0.567  0.847  1.000  2.542  3.401  3.612  3.256  2.474  1.465  0.653
 5154.6   80  1.3947  0.131E+00  2.032  3.653    0.60  2.9511  0.990  3.653  0.606  0.872  1.000  2.615  3.647  4.096  4.071  3.624  2.828  1.831
 4618.9   80  1.4292  0.159E+00  2.032  3.653    0.60  2.9101  0.990  3.653  0.561  0.877  1.000  2.632  3.757  4.392  4.607  4.472  3.990  3.207
 4319.7   80  1.4226  0.148E+00  2.032  3.653    0.60  2.9022  0.990  3.653  0.563  0.882  1.000  2.647  3.806  4.506  4.830  4.818  4.498  3.890
 4016.1   80  1.4213  0.176E+00  2.032  3.653    0.60  2.7410  0.990  3.653  0.524  0.891  1.000  2.672  3.911  4.721  5.171  5.299  5.118  4.672
 3418.8   80  1.3373  0.207E+00  2.032  3.653    0.60  2.5306  0.990  3.653  0.496  0.918  1.000  2.754  4.158  5.179  5.850  6.200  6.249  6.022
 3444.7   80  1.3447  0.208E+00  2.032  3.653    0.60  2.5382  0.990  3.653  0.496  0.917  1.000  2.750  4.146  5.158  5.820  6.162  6.202  5.966
 2777.0   80  1.2968  0.202E-01  2.032  3.653    0.60  3.3209  0.990  3.653  0.836  0.878  1.000  2.635  3.865  4.647  5.150  5.473  5.649  5.710
 2320.2   80  1.3763  0.346E-02  2.032  3.653    0.60  1.7792  0.990  3.653  0.917  0.640  1.000  1.921  2.486  2.019  1.952  1.789  1.708  1.835
 2044.2   80  1.3966  0.455E-02  2.032  3.653    0.60  2.2471  0.990  3.653  0.898  0.717  1.000  2.151  3.195  3.384  4.016  4.351  4.931  5.185
 1778.4   80  1.4098  0.796E-02  2.032  3.653    0.60  2.7702  0.990  3.653  0.856  0.840  1.000  2.521  3.865  4.683  5.707  6.446  7.216  7.740
 1455.2   80  1.4183  0.120E-01  2.032  3.653    0.60  2.1441  0.990  3.653  0.721  0.838  1.000  2.514  3.689  4.349  5.091  5.411  5.785  6.013
 1270.3   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1826  0.990  3.653  0.689  0.867  1.000  2.601  3.847  4.649  5.467  6.100  6.806  7.450
  944.3   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1092  0.990  3.653  0.635  0.881  1.000  2.643  3.997  5.017  6.104  7.048  8.015  8.860
  693.5   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1543  0.990  3.653  0.606  0.918  1.000  2.754  4.275  5.575  6.867  8.097  9.341 10.527
  527.1   80  1.4200  0.137E-01  2.032  3.653    0.60  2.2017  0.990  3.653  0.588  0.938  1.000  2.815  4.469  5.977  7.467  8.913 10.348 11.736
  399.8   80  1.4200  0.137E-01  2.032  3.653    0.60  2.1532  0.990  3.653  0.562  0.949  1.000  2.846  4.579  6.215  7.825  9.409 10.970 12.497
