,h2so4,RRTMG,LUT,interpolated,from,GADS,(DAR,09/2013)
,V0.1,-,contains,Fast-J,wavelengths,but,is,the,same,as,the,original,jv_spec.dat,values
,w(nm),RH,,N,,iK,RgDry,RgWet,Sg,,Q,Alpha,r-eff,ss-alb,g-sym,pi(0),pi(1),pi(2),pi(3),pi(4),pi(5),pi(6),pi(7)
,4016.1,0,1.3799,0.213E-01,3.226,3.226,0.60,3.6826,0.990,3.226,0.891,0.838,1.000,2.515,3.513,3.960,4.010,3.802,3.234,2.524
,3418.8,0,1.4670,0.487E-01,3.226,3.226,0.60,3.0754,0.990,3.226,0.700,0.796,1.000,2.389,3.316,3.741,4.047,4.267,4.261,4.272
,3444.7,0,1.4602,0.438E-01,3.226,3.226,0.60,3.1542,0.990,3.226,0.727,0.794,1.000,2.382,3.315,3.732,4.015,4.213,4.169,4.158
,2777.0,0,1.1248,0.530E-01,3.226,3.226,0.60,1.7161,0.990,3.226,0.562,0.948,1.000,2.844,4.359,5.465,6.155,6.440,6.351,5.942
,2320.2,0,1.2971,0.000E+00,3.226,3.226,0.60,3.3196,0.990,3.226,1.000,0.838,1.000,2.513,3.655,4.249,4.647,4.836,4.954,5.043
,2044.2,0,1.3176,0.000E+00,3.226,3.226,0.60,2.4465,0.990,3.226,1.000,0.735,1.000,2.204,3.091,3.172,3.189,3.116,3.122,3.173
,1778.4,0,1.3291,0.000E+00,3.226,3.226,0.60,1.7713,0.990,3.226,1.000,0.617,1.000,1.850,2.486,2.077,1.957,1.657,1.598,1.679
,1455.2,0,1.3326,0.000E+00,3.226,3.226,0.60,2.4281,0.990,3.226,1.000,0.729,1.000,2.187,3.371,3.736,4.477,4.964,5.561,6.129
,1270.3,0,1.3326,0.000E+00,3.226,3.226,0.60,2.8170,0.990,3.226,1.000,0.829,1.000,2.488,3.861,4.621,5.525,6.245,7.004,7.642
,944.3,0,1.3326,0.000E+00,3.226,3.226,0.60,1.8878,0.990,3.226,1.000,0.799,1.000,2.398,3.530,3.871,4.199,4.235,4.233,4.209
,693.5,0,1.3326,0.000E+00,3.226,3.226,0.60,2.0381,0.990,3.226,1.000,0.835,1.000,2.505,3.735,4.262,4.740,5.178,5.593,6.134
,527.1,0,1.3326,0.000E+00,3.226,3.226,0.60,2.0606,0.990,3.226,1.000,0.844,1.000,2.533,3.831,4.443,5.049,5.485,5.941,6.496
,399.8,0,1.3326,0.000E+00,3.226,3.226,0.60,2.0347,0.990,3.226,1.000,0.850,1.000,2.550,3.858,4.490,5.044,5.625,6.113,6.793
,329.1,0,1.3326,0.000E+00,3.226,3.226,0.60,2.1302,0.990,3.226,1.000,0.869,1.000,2.606,3.972,4.716,5.368,6.028,6.613,7.394
,229.8,0,1.3326,0.000E+00,3.226,3.226,0.60,2.0209,0.990,3.226,1.000,0.867,1.000,2.602,3.958,4.676,5.280,5.913,6.458,7.235
,7082.2,0,1.3270,0.562E-01,3.226,3.226,0.60,1.7322,0.990,3.226,0.708,0.787,1.000,2.361,2.722,2.206,1.248,0.490,0.146,0.032
,300.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0842,0.990,4.835,0.539,0.962,1.000,2.885,4.708,6.472,8.214,9.941,11.651,13.341
,400.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0953,0.990,4.835,0.549,0.956,1.000,2.867,4.635,6.317,7.970,9.609,11.231,12.830
,440.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1007,0.990,4.835,0.554,0.953,1.000,2.859,4.603,6.248,7.863,9.460,11.042,12.601
,500.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1034,0.990,4.835,0.563,0.948,1.000,2.843,4.550,6.133,7.690,9.226,10.749,12.242
,550.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1699,0.990,4.835,0.583,0.947,1.000,2.840,4.532,6.089,7.617,9.124,10.622,12.095
,600.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1179,0.990,4.835,0.580,0.940,1.000,2.819,4.467,5.956,7.416,8.843,10.259,11.646
,675.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1404,0.990,4.835,0.596,0.934,1.000,2.801,4.409,5.832,7.234,8.601,9.954,11.271
,800.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.2179,0.990,4.835,0.629,0.928,1.000,2.784,4.352,5.695,7.019,8.294,9.578,10.836
,870.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0884,0.990,4.835,0.617,0.916,1.000,2.747,4.241,5.467,6.669,7.796,8.925,10.028
,1000.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.3198,0.990,4.835,0.667,0.913,1.000,2.740,4.254,5.505,6.773,7.955,9.117,10.217
,1020.0,50,1.3797,0.114E-01,3.226,4.835,0.60,2.2919,0.990,4.835,0.668,0.911,1.000,2.732,4.235,5.448,6.683,7.827,8.965,10.024
55555.6,50,1.7343,0.386E+00,3.226,4.835,0.60,0.4693,0.990,4.835,0.108,0.065,1.000,0.194,0.506,0.032,0.001,0.000,0.000,0.000
23529.4,50,1.7349,0.395E+00,3.226,4.835,0.60,2.0730,0.990,4.835,0.408,0.430,1.000,1.289,0.750,0.221,0.038,0.004,0.000,0.000
17699.1,50,1.7588,0.446E+00,3.226,4.835,0.60,2.6969,0.990,4.835,0.464,0.595,1.000,1.786,1.255,0.620,0.210,0.035,0.004,0.000
15037.6,50,1.5027,0.362E+00,3.226,4.835,0.60,2.2882,0.990,4.835,0.421,0.682,1.000,2.047,1.815,1.019,0.418,0.101,0.016,0.002
13157.9,50,1.5337,0.292E+00,3.226,4.835,0.60,2.5411,0.990,4.835,0.484,0.730,1.000,2.191,2.284,1.539,0.732,0.225,0.048,0.007
11111.1,50,1.5882,0.344E+00,3.226,4.835,0.60,2.8150,0.990,4.835,0.491,0.776,1.000,2.329,2.778,2.403,1.520,0.727,0.249,0.054
,9708.7,50,1.6413,0.508E+00,3.226,4.835,0.60,2.7688,0.990,4.835,0.464,0.792,1.000,2.377,3.066,3.073,2.435,1.556,0.774,0.261
,8849.6,50,1.4307,0.516E+00,3.226,4.835,0.60,2.5409,0.990,4.835,0.443,0.820,1.000,2.459,3.280,3.398,2.926,2.023,1.133,0.483
,7782.1,50,1.2466,0.243E+00,3.226,4.835,0.60,2.1061,0.990,4.835,0.425,0.871,1.000,2.612,3.578,3.819,3.453,2.600,1.565,0.741
,6968.6,50,1.3269,0.172E+00,3.226,4.835,0.60,2.5325,0.990,4.835,0.528,0.883,1.000,2.649,3.710,4.156,4.043,3.486,2.568,1.531
,6097.6,50,1.4180,0.218E+00,3.226,4.835,0.60,2.7228,0.990,4.835,0.513,0.885,1.000,2.656,3.832,4.511,4.753,4.605,4.108,3.292
,5154.6,50,1.3078,0.147E+00,3.226,4.835,0.60,2.6657,0.990,4.835,0.548,0.913,1.000,2.738,4.048,4.905,5.352,5.426,5.171,4.613
,4618.9,50,1.3434,0.122E+00,3.226,4.835,0.60,2.7983,0.990,4.835,0.569,0.908,1.000,2.725,4.039,4.954,5.533,5.820,5.836,5.603
,4319.7,50,1.3490,0.116E+00,3.226,4.835,0.60,2.7607,0.990,4.835,0.560,0.908,1.000,2.724,4.057,5.007,5.656,6.040,6.188,6.111
,4016.1,50,1.3559,0.107E+00,3.226,4.835,0.60,2.6834,0.990,4.835,0.549,0.904,1.000,2.712,4.036,5.006,5.705,6.175,6.441,6.514
,3418.8,50,1.3709,0.124E+00,3.226,4.835,0.60,2.4307,0.990,4.835,0.486,0.914,1.000,2.742,4.173,5.308,6.217,6.920,7.423,7.732
,3444.7,50,1.3700,0.120E+00,3.226,4.835,0.60,2.4406,0.990,4.835,0.489,0.912,1.000,2.737,4.155,5.272,6.162,6.851,7.342,7.642
,2777.0,50,1.1943,0.474E-01,3.226,4.835,0.60,2.8504,0.990,4.835,0.672,0.950,1.000,2.850,4.431,5.720,6.742,7.527,8.107,8.505
,2320.2,50,1.3325,0.980E-03,3.226,4.835,0.60,2.1248,0.990,4.835,0.971,0.688,1.000,2.064,3.083,3.180,3.696,3.917,4.373,4.778
,2044.2,50,1.3546,0.233E-02,3.226,4.835,0.60,2.8361,0.990,4.835,0.947,0.822,1.000,2.465,3.816,4.581,5.551,6.279,7.087,7.707
,1778.4,50,1.3679,0.541E-02,3.226,4.835,0.60,2.3277,0.990,4.835,0.847,0.828,1.000,2.485,3.744,4.417,5.249,5.704,6.159,6.467
,1455.2,50,1.3775,0.919E-02,3.226,4.835,0.60,2.2981,0.990,4.835,0.754,0.877,1.000,2.632,3.951,4.824,5.682,6.383,7.161,7.919
,1270.3,50,1.3797,0.114E-01,3.226,4.835,0.60,2.3571,0.990,4.835,0.706,0.896,1.000,2.688,4.103,5.176,6.266,7.286,8.343,9.385
,944.3,50,1.3797,0.114E-01,3.226,4.835,0.60,2.2766,0.990,4.835,0.655,0.917,1.000,2.750,4.277,5.542,6.813,7.987,9.160,10.270
,693.5,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0993,0.990,4.835,0.591,0.930,1.000,2.790,4.375,5.760,7.127,8.461,9.785,11.069
,527.1,50,1.3797,0.114E-01,3.226,4.835,0.60,2.1405,0.990,4.835,0.574,0.947,1.000,2.842,4.539,6.108,7.649,9.171,10.681,12.165
,399.8,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0951,0.990,4.835,0.549,0.956,1.000,2.867,4.635,6.317,7.971,9.610,11.232,12.831
,329.1,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0893,0.990,4.835,0.541,0.960,1.000,2.881,4.689,6.432,8.151,9.855,11.543,13.208
,229.8,50,1.3797,0.114E-01,3.226,4.835,0.60,2.0767,0.990,4.835,0.536,0.965,1.000,2.894,4.743,6.549,8.336,10.109,11.868,13.610
,7082.2,50,1.3166,0.180E+00,3.226,4.835,0.60,2.4627,0.990,4.835,0.515,0.882,1.000,2.646,3.695,4.115,3.960,3.360,2.403,1.380
,300.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.0843,0.990,5.394,0.536,0.961,1.000,2.883,4.727,6.529,8.308,10.069,11.810,13.532
,400.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.0982,0.990,5.394,0.535,0.959,1.000,2.878,4.707,6.483,8.232,9.958,11.659,13.333
,440.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1031,0.990,5.394,0.535,0.958,1.000,2.875,4.695,6.458,8.191,9.900,11.582,13.235
,500.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1179,0.990,5.394,0.538,0.957,1.000,2.871,4.675,6.415,8.125,9.807,11.461,13.081
,550.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1148,0.990,5.394,0.538,0.955,1.000,2.865,4.652,6.367,8.048,9.701,11.324,12.911
,600.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1355,0.990,5.394,0.543,0.953,1.000,2.860,4.633,6.326,7.986,9.616,11.213,12.770
,675.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1662,0.990,5.394,0.553,0.951,1.000,2.853,4.601,6.258,7.880,9.472,11.035,12.555
,800.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1906,0.990,5.394,0.564,0.945,1.000,2.835,4.538,6.127,7.684,9.196,10.676,12.102
,870.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1339,0.990,5.394,0.557,0.937,1.000,2.812,4.467,5.986,7.479,8.924,10.337,11.682
,1000.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1921,0.990,5.394,0.579,0.933,1.000,2.799,4.414,5.868,7.288,8.661,10.016,11.322
,1020.0,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1600,0.990,5.394,0.574,0.930,1.000,2.791,4.390,5.817,7.210,8.549,9.874,11.141
55555.6,70,1.8355,0.478E+00,3.226,5.394,0.60,0.6645,0.990,5.394,0.151,0.084,1.000,0.253,0.510,0.039,0.001,0.000,0.000,0.000
23529.4,70,1.8130,0.494E+00,3.226,5.394,0.60,2.5927,0.990,5.394,0.437,0.498,1.000,1.494,0.874,0.324,0.076,0.009,0.001,0.000
17699.1,70,1.9871,0.642E+00,3.226,5.394,0.60,3.0890,0.990,5.394,0.468,0.638,1.000,1.913,1.640,1.049,0.486,0.106,0.016,0.001
15037.6,70,1.5717,0.318E+00,3.226,5.394,0.60,2.6265,0.990,5.394,0.483,0.721,1.000,2.164,2.213,1.466,0.686,0.203,0.041,0.006
13157.9,70,1.6893,0.278E+00,3.226,5.394,0.60,3.0999,0.990,5.394,0.547,0.750,1.000,2.249,2.564,2.090,1.203,0.494,0.148,0.027
11111.1,70,1.7564,0.559E+00,3.226,5.394,0.60,2.8186,0.990,5.394,0.466,0.775,1.000,2.325,2.973,2.964,2.300,1.469,0.729,0.235
,9708.7,70,1.8590,0.755E+00,3.226,5.394,0.60,2.7341,0.990,5.394,0.477,0.774,1.000,2.321,3.130,3.304,3.003,2.213,1.417,0.746
,8849.6,70,1.6034,0.777E+00,3.226,5.394,0.60,2.6504,0.990,5.394,0.475,0.798,1.000,2.394,3.304,3.631,3.460,2.849,1.963,1.170
,7782.1,70,1.1347,0.407E+00,3.226,5.394,0.60,2.1151,0.990,5.394,0.411,0.870,1.000,2.611,3.694,4.159,4.063,3.506,2.591,1.597
,6968.6,70,1.2809,0.172E+00,3.226,5.394,0.60,2.4126,0.990,5.394,0.509,0.900,1.000,2.700,3.885,4.500,4.602,4.240,3.520,2.523
,6097.6,70,1.4549,0.217E+00,3.226,5.394,0.60,2.6704,0.990,5.394,0.499,0.887,1.000,2.661,3.899,4.706,5.140,5.240,5.012,4.519
,5154.6,70,1.3515,0.151E+00,3.226,5.394,0.60,2.6908,0.990,5.394,0.534,0.911,1.000,2.733,4.075,5.024,5.633,5.941,5.968,5.735
,4618.9,70,1.4025,0.150E+00,3.226,5.394,0.60,2.5493,0.990,5.394,0.498,0.904,1.000,2.712,4.068,5.086,5.829,6.319,6.576,6.604
,4319.7,70,1.4035,0.143E+00,3.226,5.394,0.60,2.4900,0.990,5.394,0.487,0.906,1.000,2.718,4.104,5.167,5.979,6.556,6.908,7.047
,4016.1,70,1.4100,0.161E+00,3.226,5.394,0.60,2.4232,0.990,5.394,0.474,0.915,1.000,2.746,4.210,5.384,6.307,6.993,7.445,7.665
,3418.8,70,1.3584,0.195E+00,3.226,5.394,0.60,2.3640,0.990,5.394,0.478,0.935,1.000,2.804,4.387,5.716,6.812,7.682,8.330,8.762
,3444.7,70,1.3646,0.194E+00,3.226,5.394,0.60,2.3667,0.990,5.394,0.477,0.934,1.000,2.801,4.380,5.704,6.794,7.657,8.296,8.719
,2777.0,70,1.2728,0.350E-01,3.226,5.394,0.60,2.2770,0.990,5.394,0.595,0.877,1.000,2.632,3.836,4.629,5.221,5.703,6.136,6.507
,2320.2,70,1.3750,0.847E-02,3.226,5.394,0.60,2.7732,0.990,5.394,0.835,0.848,1.000,2.545,3.931,4.861,5.951,6.759,7.586,8.242
,2044.2,70,1.3969,0.106E-01,3.226,5.394,0.60,2.1572,0.990,5.394,0.732,0.851,1.000,2.553,3.761,4.432,5.152,5.565,5.951,6.197
,1778.4,70,1.4077,0.133E-01,3.226,5.394,0.60,2.2585,0.990,5.394,0.695,0.877,1.000,2.631,3.933,4.824,5.738,6.482,7.298,8.041
,1455.2,70,1.4162,0.160E-01,3.226,5.394,0.60,2.1799,0.990,5.394,0.623,0.892,1.000,2.677,4.081,5.192,6.354,7.420,8.484,9.427
,1270.3,70,1.4179,0.173E-01,3.226,5.394,0.60,2.2603,0.990,5.394,0.610,0.918,1.000,2.753,4.292,5.618,6.948,8.169,9.359,10.440
,944.3,70,1.4179,0.173E-01,3.226,5.394,0.60,2.2367,0.990,5.394,0.583,0.938,1.000,2.815,4.466,5.972,7.451,8.888,10.304,11.663
,693.5,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1473,0.990,5.394,0.550,0.949,1.000,2.848,4.585,6.225,7.830,9.402,10.946,12.446
,527.1,70,1.4179,0.173E-01,3.226,5.394,0.60,2.1265,0.990,5.394,0.540,0.956,1.000,2.869,4.665,6.395,8.092,9.762,11.403,13.009
,399.8,70,1.4179,0.173E-01,3.226,5.394,0.60,2.0982,0.990,5.394,0.535,0.959,1.000,2.878,4.707,6.483,8.233,9.958,11.659,13.333
,329.1,70,1.4179,0.173E-01,3.226,5.394,0.60,2.0915,0.990,5.394,0.536,0.961,1.000,2.882,4.723,6.519,8.292,10.044,11.775,13.484
,229.8,70,1.4179,0.173E-01,3.226,5.394,0.60,2.0709,0.990,5.394,0.537,0.962,1.000,2.885,4.735,6.547,8.341,10.121,11.887,13.638
,7082.2,70,1.2553,0.183E+00,3.226,5.394,0.60,2.2773,0.990,5.394,0.482,0.901,1.000,2.702,3.882,4.476,4.533,4.118,3.341,2.305
,300.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.0786,0.990,5.799,0.537,0.960,1.000,2.881,4.722,6.520,8.297,10.059,11.803,13.529
,400.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.0922,0.990,5.799,0.538,0.958,1.000,2.874,4.691,6.454,8.192,9.912,11.611,13.285
,440.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1007,0.990,5.799,0.541,0.957,1.000,2.870,4.675,6.420,8.139,9.839,11.517,13.168
,500.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1255,0.990,5.799,0.548,0.955,1.000,2.865,4.651,6.368,8.058,9.727,11.374,12.992
,550.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1337,0.990,5.799,0.552,0.953,1.000,2.858,4.624,6.311,7.972,9.611,11.229,12.813
,600.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1142,0.990,5.799,0.551,0.949,1.000,2.848,4.588,6.236,7.856,9.451,11.026,12.567
,675.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1123,0.990,5.799,0.556,0.944,1.000,2.833,4.536,6.129,7.697,9.237,10.753,12.229
,800.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1331,0.990,5.799,0.572,0.937,1.000,2.812,4.462,5.970,7.456,8.899,10.333,11.721
,870.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1914,0.990,5.799,0.590,0.936,1.000,2.807,4.442,5.926,7.391,8.812,10.216,11.572
,1000.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.2278,0.990,5.799,0.609,0.928,1.000,2.783,4.368,5.771,7.170,8.524,9.876,11.166
,1020.0,80,1.4200,0.137E-01,3.226,5.799,0.60,2.2528,0.990,5.799,0.615,0.928,1.000,2.783,4.369,5.767,7.162,8.510,9.863,11.152
55555.6,80,1.8123,0.377E+00,3.226,5.799,0.60,0.6214,0.990,5.799,0.189,0.098,1.000,0.294,0.514,0.045,0.002,0.000,0.000,0.000
23529.4,80,1.7926,0.394E+00,3.226,5.799,0.60,2.6288,0.990,5.799,0.475,0.549,1.000,1.646,0.996,0.395,0.106,0.014,0.001,0.000
17699.1,80,1.9542,0.666E+00,3.226,5.799,0.60,3.0479,0.990,5.799,0.467,0.660,1.000,1.980,1.904,1.258,0.645,0.176,0.032,0.004
15037.6,80,1.5722,0.269E+00,3.226,5.799,0.60,2.7505,0.990,5.799,0.518,0.747,1.000,2.241,2.428,1.779,0.900,0.302,0.073,0.012
13157.9,80,1.6818,0.227E+00,3.226,5.799,0.60,3.2062,0.990,5.799,0.577,0.757,1.000,2.271,2.707,2.383,1.538,0.760,0.272,0.057
11111.1,80,1.8154,0.557E+00,3.226,5.799,0.60,2.7827,0.990,5.799,0.467,0.780,1.000,2.340,3.091,3.200,2.746,1.902,1.105,0.463
,9708.7,80,1.8968,0.724E+00,3.226,5.799,0.60,2.7080,0.990,5.799,0.481,0.784,1.000,2.353,3.232,3.533,3.350,2.720,1.856,1.118
,8849.6,80,1.5905,0.805E+00,3.226,5.799,0.60,2.6280,0.990,5.799,0.482,0.803,1.000,2.410,3.385,3.821,3.761,3.320,2.499,1.630
,7782.1,80,1.0819,0.427E+00,3.226,5.799,0.60,2.1029,0.990,5.799,0.422,0.874,1.000,2.622,3.760,4.328,4.372,3.965,3.195,2.207
,6968.6,80,1.2648,0.119E+00,3.226,5.799,0.60,2.4721,0.990,5.799,0.566,0.907,1.000,2.721,3.952,4.640,4.837,4.596,3.985,3.108
,6097.6,80,1.4392,0.178E+00,3.226,5.799,0.60,2.6898,0.990,5.799,0.510,0.891,1.000,2.672,3.931,4.783,5.303,5.521,5.451,5.118
,5154.6,80,1.3947,0.131E+00,3.226,5.799,0.60,2.6426,0.990,5.799,0.522,0.899,1.000,2.696,4.006,4.951,5.625,6.053,6.251,6.243
,4618.9,80,1.4292,0.159E+00,3.226,5.799,0.60,2.4494,0.990,5.799,0.475,0.907,1.000,2.720,4.131,5.233,6.084,6.686,7.049,7.185
,4319.7,80,1.4226,0.148E+00,3.226,5.799,0.60,2.4139,0.990,5.799,0.471,0.911,1.000,2.732,4.175,5.334,6.251,6.939,7.397,7.622
,4016.1,80,1.4213,0.176E+00,3.226,5.799,0.60,2.3909,0.990,5.799,0.472,0.923,1.000,2.768,4.296,5.560,6.584,7.367,7.917,8.233
,3418.8,80,1.3373,0.207E+00,3.226,5.799,0.60,2.3382,0.990,5.799,0.480,0.940,1.000,2.820,4.438,5.819,6.978,7.921,8.654,9.180
,3444.7,80,1.3447,0.208E+00,3.226,5.799,0.60,2.3413,0.990,5.799,0.480,0.939,1.000,2.817,4.431,5.808,6.961,7.899,8.624,9.140
,2777.0,80,1.2968,0.202E-01,3.226,5.799,0.60,1.9738,0.990,5.799,0.632,0.804,1.000,2.412,3.382,3.800,4.186,4.529,4.904,5.267
,2320.2,80,1.3763,0.346E-02,3.226,5.799,0.60,2.5059,0.990,5.799,0.915,0.848,1.000,2.544,3.852,4.574,5.432,5.967,6.560,6.948
,2044.2,80,1.3966,0.455E-02,3.226,5.799,0.60,1.9285,0.990,5.799,0.843,0.805,1.000,2.416,3.427,3.715,4.155,4.201,4.423,4.600
,1778.4,80,1.4098,0.796E-02,3.226,5.799,0.60,2.4909,0.990,5.799,0.798,0.873,1.000,2.619,3.954,4.843,5.791,6.613,7.568,8.492
,1455.2,80,1.4183,0.120E-01,3.226,5.799,0.60,2.1284,0.990,5.799,0.655,0.877,1.000,2.632,3.979,4.972,6.051,6.982,7.920,8.754
,1270.3,80,1.4200,0.137E-01,3.226,5.799,0.60,2.3005,0.990,5.799,0.645,0.915,1.000,2.745,4.263,5.545,6.834,8.009,9.199,10.315
,944.3,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1206,0.990,5.799,0.584,0.926,1.000,2.778,4.356,5.751,7.136,8.474,9.797,11.059
,693.5,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1367,0.990,5.799,0.563,0.944,1.000,2.833,4.533,6.120,7.683,9.218,10.732,12.206
,527.1,80,1.4200,0.137E-01,3.226,5.799,0.60,2.1028,0.990,5.799,0.545,0.953,1.000,2.858,4.629,6.322,7.989,9.634,11.256,12.846
,399.8,80,1.4200,0.137E-01,3.226,5.799,0.60,2.0921,0.990,5.799,0.538,0.958,1.000,2.874,4.691,6.454,8.192,9.912,11.611,13.285
