 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 5154.6    0  1.3366  0.293E-01  0.101  0.101    0.60  0.0081  0.990  0.101  0.003  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
 4618.9    0  1.3577  0.343E-01  0.101  0.101    0.60  0.0105  0.990  0.101  0.004  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 4319.7    0  1.3621  0.267E-01  0.101  0.101    0.60  0.0087  0.990  0.101  0.007  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 4016.1    0  1.3799  0.213E-01  0.101  0.101    0.60  0.0075  0.990  0.101  0.012  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
 3418.8    0  1.4670  0.487E-01  0.101  0.101    0.60  0.0190  0.990  0.101  0.013  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 3444.7    0  1.4602  0.438E-01  0.101  0.101    0.60  0.0171  0.990  0.101  0.014  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 2777.0    0  1.1248  0.530E-01  0.101  0.101    0.60  0.0309  0.990  0.101  0.002  0.009  1.000  0.026  0.500  0.006  0.000  0.000  0.000  0.000
 2320.2    0  1.2971  0.000E+00  0.101  0.101    0.60  0.0005  0.990  0.101  1.000  0.013  1.000  0.040  0.500  0.009  0.000  0.000  0.000  0.000
 2044.2    0  1.3176  0.000E+00  0.101  0.101    0.60  0.0009  0.990  0.101  1.000  0.017  1.000  0.052  0.501  0.011  0.000  0.000  0.000  0.000
 1778.4    0  1.3291  0.000E+00  0.101  0.101    0.60  0.0018  0.990  0.101  1.000  0.023  1.000  0.069  0.501  0.015  0.000  0.000  0.000  0.000
 1455.2    0  1.3326  0.000E+00  0.101  0.101    0.60  0.0040  0.990  0.101  1.000  0.035  1.000  0.104  0.502  0.022  0.000  0.000  0.000  0.000
 1270.3    0  1.3326  0.000E+00  0.101  0.101    0.60  0.0068  0.990  0.101  1.000  0.045  1.000  0.136  0.504  0.028  0.001  0.000  0.000  0.000
  944.3    0  1.3326  0.000E+00  0.101  0.101    0.60  0.0217  0.990  0.101  1.000  0.082  1.000  0.245  0.512  0.051  0.002  0.000  0.000  0.000
  693.5    0  1.3326  0.000E+00  0.101  0.101    0.60  0.0691  0.990  0.101  1.000  0.153  1.000  0.459  0.541  0.095  0.007  0.000  0.000  0.000
  527.1    0  1.3326  0.000E+00  0.101  0.101    0.60  0.1749  0.990  0.101  1.000  0.274  1.000  0.822  0.632  0.174  0.023  0.002  0.000  0.000
  399.8    0  1.3326  0.000E+00  0.101  0.101    0.60  0.3767  0.990  0.101  1.000  0.499  1.000  1.498  0.957  0.356  0.082  0.011  0.001  0.000
  329.1    0  1.3326  0.000E+00  0.101  0.101    0.60  0.6471  0.990  0.101  1.000  0.656  1.000  1.967  1.455  0.607  0.190  0.038  0.005  0.000
  229.8    0  1.3326  0.000E+00  0.101  0.101    0.60  1.4795  0.990  0.101  1.000  0.747  1.000  2.241  2.521  1.878  0.988  0.345  0.092  0.018
 7082.2    0  1.3270  0.562E-01  0.101  0.101    0.60  0.0114  0.990  0.101  0.001  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
  300.0   50  1.3797  0.114E-01  0.101  0.151    0.60  2.4659  0.990  0.151  0.941  0.786  1.000  2.359  2.833  2.515  1.681  0.771  0.289  0.075
  400.0   50  1.3797  0.114E-01  0.101  0.151    0.60  1.4753  0.990  0.151  0.930  0.683  1.000  2.050  2.043  1.160  0.499  0.141  0.028  0.004
  440.0   50  1.3797  0.114E-01  0.101  0.151    0.60  1.2384  0.990  0.151  0.923  0.671  1.000  2.013  1.764  0.834  0.310  0.075  0.012  0.001
  500.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.8921  0.990  0.151  0.908  0.653  1.000  1.960  1.433  0.580  0.178  0.034  0.004  0.000
  550.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.6825  0.990  0.151  0.897  0.597  1.000  1.790  1.181  0.449  0.119  0.019  0.002  0.000
  600.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.5434  0.990  0.151  0.888  0.516  1.000  1.549  0.977  0.354  0.081  0.011  0.001  0.000
  675.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.4049  0.990  0.151  0.874  0.403  1.000  1.208  0.780  0.257  0.047  0.005  0.000  0.000
  800.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.2579  0.990  0.151  0.842  0.274  1.000  0.823  0.629  0.168  0.022  0.002  0.000  0.000
  870.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.2026  0.990  0.151  0.820  0.228  1.000  0.684  0.589  0.139  0.015  0.001  0.000  0.000
 1000.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.1333  0.990  0.151  0.772  0.169  1.000  0.508  0.550  0.102  0.009  0.000  0.000  0.000
 1020.0   50  1.3797  0.114E-01  0.101  0.151    0.60  0.1254  0.990  0.151  0.764  0.163  1.000  0.488  0.546  0.098  0.008  0.000  0.000  0.000
55555.6   50  1.7343  0.386E+00  0.101  0.151    0.60  0.0108  0.990  0.151  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
23529.4   50  1.7349  0.395E+00  0.101  0.151    0.60  0.0261  0.990  0.151  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   50  1.7588  0.446E+00  0.101  0.151    0.60  0.0383  0.990  0.151  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
15037.6   50  1.5027  0.362E+00  0.101  0.151    0.60  0.0453  0.990  0.151  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
13157.9   50  1.5337  0.292E+00  0.101  0.151    0.60  0.0410  0.990  0.151  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
11111.1   50  1.5882  0.344E+00  0.101  0.151    0.60  0.0548  0.990  0.151  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   50  1.6413  0.508E+00  0.101  0.151    0.60  0.0878  0.990  0.151  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 8849.6   50  1.4307  0.516E+00  0.101  0.151    0.60  0.1160  0.990  0.151  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
 7782.1   50  1.2466  0.243E+00  0.101  0.151    0.60  0.0709  0.990  0.151  0.000  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.101  0.151    0.60  0.0534  0.990  0.151  0.001  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 6097.6   50  1.4180  0.218E+00  0.101  0.151    0.60  0.0726  0.990  0.151  0.002  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.101  0.151    0.60  0.0627  0.990  0.151  0.002  0.006  1.000  0.018  0.500  0.004  0.000  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.101  0.151    0.60  0.0570  0.990  0.151  0.004  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.101  0.151    0.60  0.0580  0.990  0.151  0.005  0.009  1.000  0.027  0.500  0.006  0.000  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.101  0.151    0.60  0.0575  0.990  0.151  0.008  0.010  1.000  0.031  0.500  0.006  0.000  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.101  0.151    0.60  0.0784  0.990  0.151  0.012  0.014  1.000  0.043  0.500  0.009  0.000  0.000  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.101  0.151    0.60  0.0755  0.990  0.151  0.011  0.014  1.000  0.042  0.500  0.009  0.000  0.000  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.101  0.151    0.60  0.0411  0.990  0.151  0.014  0.020  1.000  0.061  0.501  0.014  0.000  0.000  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.101  0.151    0.60  0.0041  0.990  0.151  0.765  0.031  1.000  0.092  0.502  0.019  0.000  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.101  0.151    0.60  0.0084  0.990  0.151  0.691  0.040  1.000  0.119  0.503  0.024  0.000  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.101  0.151    0.60  0.0178  0.990  0.151  0.605  0.053  1.000  0.158  0.505  0.032  0.001  0.000  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.101  0.151    0.60  0.0399  0.990  0.151  0.620  0.079  1.000  0.236  0.511  0.048  0.002  0.000  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.101  0.151    0.60  0.0646  0.990  0.151  0.655  0.104  1.000  0.311  0.519  0.063  0.003  0.000  0.000  0.000
  944.3   50  1.3797  0.114E-01  0.101  0.151    0.60  0.1586  0.990  0.151  0.794  0.191  1.000  0.574  0.563  0.116  0.011  0.001  0.000  0.000
  693.5   50  1.3797  0.114E-01  0.101  0.151    0.60  0.3781  0.990  0.151  0.870  0.379  1.000  1.136  0.747  0.239  0.042  0.004  0.000  0.000
  527.1   50  1.3797  0.114E-01  0.101  0.151    0.60  0.7679  0.990  0.151  0.902  0.627  1.000  1.882  1.292  0.504  0.143  0.025  0.003  0.000
  399.8   50  1.3797  0.114E-01  0.101  0.151    0.60  1.4765  0.990  0.151  0.930  0.683  1.000  2.050  2.045  1.162  0.501  0.141  0.028  0.004
  329.1   50  1.3797  0.114E-01  0.101  0.151    0.60  2.1219  0.990  0.151  0.936  0.772  1.000  2.315  2.650  2.192  1.262  0.469  0.139  0.030
  229.8   50  1.3797  0.114E-01  0.101  0.151    0.60  3.3768  0.990  0.151  0.943  0.824  1.000  2.471  3.296  3.494  3.158  2.507  1.590  0.746
 7082.2   50  1.3166  0.180E+00  0.101  0.151    0.60  0.0551  0.990  0.151  0.001  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.101  0.169    0.60  3.1936  0.990  0.169  0.919  0.791  1.000  2.374  3.074  2.958  2.427  1.599  0.787  0.238
  400.0   70  1.4179  0.173E-01  0.101  0.169    0.60  2.1171  0.990  0.169  0.912  0.736  1.000  2.208  2.431  1.810  0.930  0.299  0.074  0.013
  440.0   70  1.4179  0.173E-01  0.101  0.169    0.60  1.7872  0.990  0.169  0.910  0.685  1.000  2.055  2.094  1.267  0.569  0.162  0.033  0.005
  500.0   70  1.4179  0.173E-01  0.101  0.169    0.60  1.4533  0.990  0.169  0.900  0.660  1.000  1.981  1.700  0.786  0.289  0.067  0.011  0.001
  550.0   70  1.4179  0.173E-01  0.101  0.169    0.60  1.1625  0.990  0.169  0.887  0.655  1.000  1.965  1.468  0.593  0.187  0.037  0.005  0.000
  600.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.9114  0.990  0.169  0.873  0.622  1.000  1.865  1.253  0.471  0.130  0.022  0.002  0.000
  675.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.6634  0.990  0.169  0.859  0.522  1.000  1.566  0.976  0.343  0.077  0.010  0.001  0.000
  800.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.4332  0.990  0.169  0.833  0.361  1.000  1.082  0.719  0.218  0.035  0.003  0.000  0.000
  870.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.3475  0.990  0.169  0.815  0.298  1.000  0.893  0.649  0.177  0.024  0.002  0.000  0.000
 1000.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.2350  0.990  0.169  0.773  0.218  1.000  0.654  0.580  0.128  0.013  0.001  0.000  0.000
 1020.0   70  1.4179  0.173E-01  0.101  0.169    0.60  0.2218  0.990  0.169  0.765  0.209  1.000  0.627  0.574  0.123  0.012  0.001  0.000  0.000
55555.6   70  1.8355  0.478E+00  0.101  0.169    0.60  0.0136  0.990  0.169  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   70  1.8130  0.494E+00  0.101  0.169    0.60  0.0338  0.990  0.169  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.101  0.169    0.60  0.0495  0.990  0.169  0.000  0.001  1.000  0.003  0.500  0.000  0.000  0.000  0.000 -0.000
15037.6   70  1.5717  0.318E+00  0.101  0.169    0.60  0.0422  0.990  0.169  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
13157.9   70  1.6893  0.278E+00  0.101  0.169    0.60  0.0385  0.990  0.169  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
11111.1   70  1.7564  0.559E+00  0.101  0.169    0.60  0.0851  0.990  0.169  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
 9708.7   70  1.8590  0.755E+00  0.101  0.169    0.60  0.1173  0.990  0.169  0.001  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.101  0.169    0.60  0.1651  0.990  0.169  0.001  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.101  0.169    0.60  0.1426  0.990  0.169  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.101  0.169    0.60  0.0614  0.990  0.169  0.001  0.004  1.000  0.012  0.500  0.003  0.000  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.101  0.169    0.60  0.0791  0.990  0.169  0.003  0.006  1.000  0.017  0.500  0.003  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.101  0.169    0.60  0.0701  0.990  0.169  0.004  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.101  0.169    0.60  0.0759  0.990  0.169  0.007  0.010  1.000  0.030  0.500  0.006  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.101  0.169    0.60  0.0776  0.990  0.169  0.008  0.011  1.000  0.034  0.500  0.007  0.000  0.000  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.101  0.169    0.60  0.0940  0.990  0.169  0.010  0.013  1.000  0.039  0.500  0.008  0.000  0.000  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.101  0.169    0.60  0.1395  0.990  0.169  0.011  0.018  1.000  0.053  0.501  0.011  0.000  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.101  0.169    0.60  0.1374  0.990  0.169  0.011  0.017  1.000  0.052  0.501  0.011  0.000  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.101  0.169    0.60  0.0341  0.990  0.169  0.048  0.026  1.000  0.078  0.501  0.017  0.000  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.101  0.169    0.60  0.0151  0.990  0.169  0.396  0.039  1.000  0.116  0.503  0.024  0.000  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.101  0.169    0.60  0.0242  0.990  0.169  0.455  0.050  1.000  0.151  0.504  0.030  0.001  0.000  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.101  0.169    0.60  0.0394  0.990  0.169  0.509  0.067  1.000  0.200  0.508  0.040  0.001  0.000  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.101  0.169    0.60  0.0757  0.990  0.169  0.602  0.100  1.000  0.299  0.517  0.059  0.003  0.000  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.101  0.169    0.60  0.1159  0.990  0.169  0.665  0.132  1.000  0.395  0.530  0.077  0.005  0.000  0.000  0.000
  944.3   70  1.4179  0.173E-01  0.101  0.169    0.60  0.2770  0.990  0.169  0.792  0.247  1.000  0.742  0.603  0.146  0.017  0.001  0.000  0.000
  693.5   70  1.4179  0.173E-01  0.101  0.169    0.60  0.6194  0.990  0.169  0.855  0.495  1.000  1.485  0.923  0.319  0.068  0.009  0.001  0.000
  527.1   70  1.4179  0.173E-01  0.101  0.169    0.60  1.2954  0.990  0.169  0.893  0.659  1.000  1.978  1.570  0.668  0.225  0.048  0.007  0.001
  399.8   70  1.4179  0.173E-01  0.101  0.169    0.60  2.1193  0.990  0.169  0.912  0.736  1.000  2.208  2.433  1.813  0.933  0.300  0.074  0.013
  329.1   70  1.4179  0.173E-01  0.101  0.169    0.60  2.8503  0.990  0.169  0.921  0.778  1.000  2.333  2.854  2.558  1.790  0.900  0.369  0.098
  229.8   70  1.4179  0.173E-01  0.101  0.169    0.60  3.9017  0.990  0.169  0.914  0.816  1.000  2.447  3.371  3.663  3.666  3.319  2.681  1.902
 7082.2   70  1.2553  0.183E+00  0.101  0.169    0.60  0.0651  0.990  0.169  0.001  0.004  1.000  0.012  0.500  0.003  0.000  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.101  0.181    0.60  3.5350  0.990  0.181  0.937  0.802  1.000  2.406  3.145  3.219  2.793  2.084  1.142  0.402
  400.0   80  1.4200  0.137E-01  0.101  0.181    0.60  2.4702  0.990  0.181  0.932  0.764  1.000  2.292  2.603  2.158  1.230  0.442  0.129  0.027
  440.0   80  1.4200  0.137E-01  0.101  0.181    0.60  2.0327  0.990  0.181  0.929  0.721  1.000  2.163  2.349  1.671  0.833  0.259  0.061  0.010
  500.0   80  1.4200  0.137E-01  0.101  0.181    0.60  1.6502  0.990  0.181  0.926  0.665  1.000  1.995  1.897  1.009  0.417  0.109  0.020  0.003
  550.0   80  1.4200  0.137E-01  0.101  0.181    0.60  1.3891  0.990  0.181  0.918  0.658  1.000  1.975  1.637  0.724  0.256  0.057  0.009  0.001
  600.0   80  1.4200  0.137E-01  0.101  0.181    0.60  1.1140  0.990  0.181  0.907  0.651  1.000  1.953  1.430  0.566  0.174  0.033  0.004  0.000
  675.0   80  1.4200  0.137E-01  0.101  0.181    0.60  0.7946  0.990  0.181  0.893  0.589  1.000  1.766  1.140  0.416  0.106  0.016  0.002  0.000
  800.0   80  1.4200  0.137E-01  0.101  0.181    0.60  0.5100  0.990  0.181  0.875  0.425  1.000  1.275  0.806  0.262  0.049  0.005  0.000  0.000
  870.0   80  1.4200  0.137E-01  0.101  0.181    0.60  0.4110  0.990  0.181  0.863  0.351  1.000  1.053  0.707  0.211  0.033  0.003  0.000  0.000
 1000.0   80  1.4200  0.137E-01  0.101  0.181    0.60  0.2799  0.990  0.181  0.833  0.256  1.000  0.767  0.610  0.151  0.018  0.001  0.000  0.000
 1020.0   80  1.4200  0.137E-01  0.101  0.181    0.60  0.2642  0.990  0.181  0.828  0.245  1.000  0.734  0.601  0.144  0.017  0.001  0.000  0.000
55555.6   80  1.8123  0.377E+00  0.101  0.181    0.60  0.0119  0.990  0.181  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  0.101  0.181    0.60  0.0298  0.990  0.181  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
17699.1   80  1.9542  0.666E+00  0.101  0.181    0.60  0.0566  0.990  0.181  0.000  0.001  1.000  0.003  0.500  0.000  0.000  0.000  0.000 -0.000
15037.6   80  1.5722  0.269E+00  0.101  0.181    0.60  0.0384  0.990  0.181  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.101  0.181    0.60  0.0341  0.990  0.181  0.001  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.101  0.181    0.60  0.0869  0.990  0.181  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.101  0.181    0.60  0.1181  0.990  0.181  0.002  0.003  1.000  0.009  0.500  0.001  0.000  0.000  0.000 -0.000
 8849.6   80  1.5905  0.805E+00  0.101  0.181    0.60  0.1855  0.990  0.181  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.101  0.181    0.60  0.1663  0.990  0.181  0.001  0.003  1.000  0.010  0.500  0.003  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.101  0.181    0.60  0.0460  0.990  0.181  0.001  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.101  0.181    0.60  0.0707  0.990  0.181  0.004  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.101  0.181    0.60  0.0641  0.990  0.181  0.006  0.009  1.000  0.027  0.500  0.006  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.101  0.181    0.60  0.0853  0.990  0.181  0.009  0.012  1.000  0.035  0.500  0.007  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.101  0.181    0.60  0.0857  0.990  0.181  0.011  0.013  1.000  0.040  0.500  0.008  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.101  0.181    0.60  0.1103  0.990  0.181  0.012  0.015  1.000  0.046  0.500  0.009  0.000  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.101  0.181    0.60  0.1618  0.990  0.181  0.012  0.020  1.000  0.061  0.501  0.013  0.000  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.101  0.181    0.60  0.1606  0.990  0.181  0.012  0.020  1.000  0.060  0.501  0.012  0.000  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.101  0.181    0.60  0.0226  0.990  0.181  0.113  0.030  1.000  0.091  0.502  0.019  0.000  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.101  0.181    0.60  0.0121  0.990  0.181  0.665  0.045  1.000  0.134  0.503  0.027  0.001  0.000  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.101  0.181    0.60  0.0208  0.990  0.181  0.704  0.058  1.000  0.174  0.506  0.035  0.001  0.000  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.101  0.181    0.60  0.0396  0.990  0.181  0.679  0.077  1.000  0.231  0.510  0.046  0.002  0.000  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.101  0.181    0.60  0.0856  0.990  0.181  0.711  0.116  1.000  0.347  0.523  0.068  0.004  0.000  0.000  0.000
 1270.3   80  1.4200  0.137E-01  0.101  0.181    0.60  0.1357  0.990  0.181  0.751  0.153  1.000  0.459  0.540  0.090  0.007  0.000  0.000  0.000
  944.3   80  1.4200  0.137E-01  0.101  0.181    0.60  0.3292  0.990  0.181  0.847  0.291  1.000  0.873  0.642  0.173  0.023  0.002  0.000  0.000
  693.5   80  1.4200  0.137E-01  0.101  0.181    0.60  0.7376  0.990  0.181  0.890  0.565  1.000  1.696  1.076  0.387  0.094  0.014  0.001  0.000
  527.1   80  1.4200  0.137E-01  0.101  0.181    0.60  1.5124  0.990  0.181  0.922  0.659  1.000  1.977  1.744  0.832  0.315  0.076  0.012  0.001
  399.8   80  1.4200  0.137E-01  0.101  0.181    0.60  2.4725  0.990  0.181  0.932  0.764  1.000  2.293  2.604  2.160  1.232  0.443  0.130  0.027
