,w(nm),Rdry_um,RH_%,wp_%,Rwet_um,N,iK
3343,3418.8,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.33731,0.20684
3344,3418.8,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.33731,0.20684
3345,3418.8,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.33731,0.20684
3346,3444.7,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.46023,0.04383
3347,3444.7,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37002,0.12021
3348,3444.7,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.36459,0.19426
3349,3444.7,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.34466,0.20765
3350,3444.7,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.34466,0.20765
3351,3444.7,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.34466,0.20765
3352,3444.7,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.34466,0.20765
3353,2777.0,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.12476,0.05297
3354,2777.0,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.19429,0.047369999999999995
3355,2777.0,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.27278,0.03505
3356,2777.0,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.29675,0.02019
3357,2777.0,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.29675,0.02019
3358,2777.0,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.29675,0.02019
3359,2777.0,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.29675,0.02019
3360,2320.2,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.2971,0.0
3361,2320.2,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.33247,0.00098
3362,2320.2,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.37501,0.00847
3363,2320.2,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.37632,0.00346
3364,2320.2,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.37632,0.00346
3365,2320.2,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.37632,0.00346
3366,2320.2,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.37632,0.00346
3367,2044.2,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.31762,0.0
3368,2044.2,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.35461,0.00233
3369,2044.2,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.39689,0.01065
3370,2044.2,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.3966,0.00455
3371,2044.2,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.3966,0.00455
3372,2044.2,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.3966,0.00455
3373,2044.2,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.3966,0.00455
3374,1778.4,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.3290600000000001,0.0
3375,1778.4,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.36788,0.00541
3376,1778.4,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.40773,0.01326
3377,1778.4,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.40978,0.00796
3378,1778.4,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.40978,0.00796
3379,1778.4,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.40978,0.00796
3380,1778.4,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.40978,0.00796
3381,1455.2,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3382,1455.2,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37754,0.00919
3383,1455.2,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.41621,0.01605
3384,1455.2,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.41831,0.012
3385,1455.2,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.41831,0.012
3386,1455.2,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.41831,0.012
3387,1455.2,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.41831,0.012
3388,1270.3,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3389,1270.3,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3390,1270.3,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3391,1270.3,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3392,1270.3,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3393,1270.3,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3394,1270.3,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3395,944.3,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3396,944.3,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3397,944.3,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3398,944.3,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3399,944.3,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3400,944.3,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3401,944.3,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3402,693.5,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3403,693.5,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3404,693.5,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3405,693.5,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3406,693.5,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3407,693.5,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3408,693.5,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3409,527.1,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3410,527.1,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3411,527.1,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3412,527.1,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3413,527.1,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3414,527.1,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3415,527.1,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3416,399.8,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3417,399.8,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3418,399.8,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3419,399.8,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3420,399.8,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3421,399.8,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3422,399.8,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3423,329.1,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3424,329.1,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3425,329.1,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3426,329.1,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3427,329.1,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3428,329.1,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3429,329.1,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3430,229.8,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.33259,0.0
3431,229.8,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.37965,0.01137
3432,229.8,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.4179,0.01732
3433,229.8,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.42001,0.013669999999999998
3434,229.8,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.42001,0.013669999999999998
3435,229.8,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3436,229.8,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.42001,0.013669999999999998
3437,7082.2,0.0050003999999999995,0.0,99.0,0.0050003999999999995,1.3269799999999998,0.056179999999999994
3438,7082.2,0.0050003999999999995,50.0,39.84258087455865,0.007494740027051142,1.3166,0.17967
3439,7082.2,0.0050003999999999995,70.0,30.549615354778165,0.008361103265281444,1.25531,0.18306
3440,7082.2,0.0050003999999999995,80.0,25.469146223621202,0.00898909610954736,1.22907,0.13133
3441,7082.2,0.0050003999999999995,90.0,17.952167849327296,0.010287845148361207,1.22907,0.13133
3442,7082.2,0.0050003999999999995,95.0,15.0,0.011005384079944532,1.22907,0.13133
3443,7082.2,0.0050003999999999995,99.0,15.0,0.011005384079944532,1.22907,0.13133
3444,300.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3445,300.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3446,300.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3447,300.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3448,300.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3449,300.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3450,300.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3451,400.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3452,400.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3453,400.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3454,400.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3455,400.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3456,400.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3457,400.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3458,440.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3459,440.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3460,440.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3461,440.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3462,440.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3463,440.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3464,440.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3465,500.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3466,500.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3467,500.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3468,500.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3469,500.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3470,500.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3471,500.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3472,550.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3473,550.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3474,550.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3475,550.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3476,550.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3477,550.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3478,550.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3479,600.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3480,600.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3481,600.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3482,600.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3483,600.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3484,600.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3485,600.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3486,675.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3487,675.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3488,675.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3489,675.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3490,675.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3491,675.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3492,675.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3493,800.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3494,800.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
3495,800.0,0.0063002,70.0,30.549615354778165,0.010534481799841242,1.4179,0.01732
3496,800.0,0.0063002,80.0,25.469146223621202,0.011325714604705677,1.42001,0.013669999999999998
3497,800.0,0.0063002,90.0,17.952167849327296,0.012962059435986176,1.42001,0.013669999999999998
3498,800.0,0.0063002,95.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3499,800.0,0.0063002,99.0,15.0,0.013866114866903955,1.42001,0.013669999999999998
3500,870.0,0.0063002,0.0,99.0,0.0063002,1.33259,0.0
3501,870.0,0.0063002,50.0,39.84258087455865,0.009442916790342292,1.37965,0.01137
