 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  229.8    0  1.3326  0.000E+00  0.160  0.160    0.60  3.1389  0.990  0.160  1.000  0.840  1.000  2.519  3.429  3.685  3.424  2.798  1.930  1.031
 7082.2    0  1.3270  0.562E-01  0.160  0.160    0.60  0.0181  0.990  0.160  0.003  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
  300.0   50  1.3797  0.114E-01  0.160  0.240    0.60  3.7847  0.990  0.240  0.939  0.830  1.000  2.489  3.472  3.887  3.919  3.695  3.113  2.404
  400.0   50  1.3797  0.114E-01  0.160  0.240    0.60  3.1154  0.990  0.240  0.942  0.811  1.000  2.433  3.199  3.214  2.759  1.982  1.062  0.369
  440.0   50  1.3797  0.114E-01  0.160  0.240    0.60  2.7061  0.990  0.240  0.942  0.793  1.000  2.379  3.021  2.803  2.148  1.235  0.559  0.165
  500.0   50  1.3797  0.114E-01  0.160  0.240    0.60  2.3002  0.990  0.240  0.939  0.782  1.000  2.345  2.736  2.360  1.455  0.591  0.195  0.046
  550.0   50  1.3797  0.114E-01  0.160  0.240    0.60  1.9068  0.990  0.240  0.934  0.750  1.000  2.251  2.524  1.936  1.031  0.353  0.093  0.018
  600.0   50  1.3797  0.114E-01  0.160  0.240    0.60  1.6177  0.990  0.240  0.932  0.705  1.000  2.114  2.237  1.438  0.674  0.206  0.046  0.007
  675.0   50  1.3797  0.114E-01  0.160  0.240    0.60  1.3268  0.990  0.240  0.926  0.673  1.000  2.019  1.857  0.932  0.365  0.093  0.016  0.002
  800.0   50  1.3797  0.114E-01  0.160  0.240    0.60  0.8723  0.990  0.240  0.907  0.650  1.000  1.951  1.412  0.568  0.173  0.033  0.004  0.000
  870.0   50  1.3797  0.114E-01  0.160  0.240    0.60  0.6891  0.990  0.240  0.897  0.599  1.000  1.798  1.190  0.454  0.121  0.020  0.002  0.000
 1000.0   50  1.3797  0.114E-01  0.160  0.240    0.60  0.4810  0.990  0.240  0.883  0.468  1.000  1.404  0.884  0.309  0.065  0.008  0.001  0.000
 1020.0   50  1.3797  0.114E-01  0.160  0.240    0.60  0.4579  0.990  0.240  0.880  0.449  1.000  1.346  0.851  0.293  0.059  0.007  0.001  0.000
55555.6   50  1.7343  0.386E+00  0.160  0.240    0.60  0.0172  0.990  0.240  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
23529.4   50  1.7349  0.395E+00  0.160  0.240    0.60  0.0415  0.990  0.240  0.000  0.001  1.000  0.003  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   50  1.7588  0.446E+00  0.160  0.240    0.60  0.0611  0.990  0.240  0.001  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   50  1.5027  0.362E+00  0.160  0.240    0.60  0.0722  0.990  0.240  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
13157.9   50  1.5337  0.292E+00  0.160  0.240    0.60  0.0654  0.990  0.240  0.001  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   50  1.5882  0.344E+00  0.160  0.240    0.60  0.0877  0.990  0.240  0.002  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
 9708.7   50  1.6413  0.508E+00  0.160  0.240    0.60  0.1411  0.990  0.240  0.002  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 8849.6   50  1.4307  0.516E+00  0.160  0.240    0.60  0.1861  0.990  0.240  0.002  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
 7782.1   50  1.2466  0.243E+00  0.160  0.240    0.60  0.1133  0.990  0.240  0.002  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.160  0.240    0.60  0.0858  0.990  0.240  0.004  0.008  1.000  0.025  0.500  0.005  0.000  0.000  0.000  0.000
 6097.6   50  1.4180  0.218E+00  0.160  0.240    0.60  0.1176  0.990  0.240  0.007  0.012  1.000  0.035  0.500  0.007  0.000  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.160  0.240    0.60  0.1017  0.990  0.240  0.009  0.015  1.000  0.046  0.500  0.010  0.000  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.160  0.240    0.60  0.0935  0.990  0.240  0.016  0.020  1.000  0.059  0.501  0.012  0.000  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.160  0.240    0.60  0.0959  0.990  0.240  0.021  0.022  1.000  0.067  0.501  0.014  0.000  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.160  0.240    0.60  0.0959  0.990  0.240  0.028  0.026  1.000  0.078  0.501  0.016  0.000  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.160  0.240    0.60  0.1335  0.990  0.240  0.042  0.036  1.000  0.108  0.502  0.022  0.000  0.000  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.160  0.240    0.60  0.1286  0.990  0.240  0.042  0.035  1.000  0.106  0.502  0.022  0.000  0.000  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.160  0.240    0.60  0.0697  0.990  0.240  0.051  0.051  1.000  0.153  0.505  0.035  0.001  0.000  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.160  0.240    0.60  0.0207  0.990  0.240  0.921  0.077  1.000  0.230  0.510  0.048  0.002  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.160  0.240    0.60  0.0398  0.990  0.240  0.886  0.100  1.000  0.299  0.517  0.061  0.003  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.160  0.240    0.60  0.0765  0.990  0.240  0.837  0.133  1.000  0.399  0.531  0.081  0.005  0.000  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.160  0.240    0.60  0.1655  0.990  0.240  0.834  0.203  1.000  0.610  0.571  0.123  0.012  0.001  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.160  0.240    0.60  0.2577  0.990  0.240  0.842  0.274  1.000  0.823  0.629  0.168  0.022  0.002  0.000  0.000
  944.3   50  1.3797  0.114E-01  0.160  0.240    0.60  0.5554  0.990  0.240  0.889  0.525  1.000  1.575  0.995  0.362  0.084  0.012  0.001  0.000
  693.5   50  1.3797  0.114E-01  0.160  0.240    0.60  1.2572  0.990  0.240  0.924  0.671  1.000  2.014  1.783  0.853  0.321  0.078  0.013  0.002
  527.1   50  1.3797  0.114E-01  0.160  0.240    0.60  2.0839  0.990  0.240  0.936  0.769  1.000  2.306  2.631  2.152  1.222  0.447  0.130  0.027
  399.8   50  1.3797  0.114E-01  0.160  0.240    0.60  3.1176  0.990  0.240  0.942  0.811  1.000  2.433  3.199  3.216  2.762  1.985  1.064  0.371
  329.1   50  1.3797  0.114E-01  0.160  0.240    0.60  3.7117  0.990  0.240  0.940  0.831  1.000  2.494  3.450  3.739  3.687  3.233  2.539  1.702
  229.8   50  1.3797  0.114E-01  0.160  0.240    0.60  3.5130  0.990  0.240  0.915  0.816  1.000  2.449  3.447  3.924  4.228  4.345  4.345  4.253
 7082.2   50  1.3166  0.180E+00  0.160  0.240    0.60  0.0884  0.990  0.240  0.003  0.008  1.000  0.025  0.500  0.005  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.160  0.268    0.60  3.6906  0.990  0.268  0.896  0.806  1.000  2.418  3.374  3.774  4.016  3.986  3.816  3.503
  400.0   70  1.4179  0.173E-01  0.160  0.268    0.60  3.6537  0.990  0.268  0.918  0.814  1.000  2.442  3.283  3.485  3.241  2.664  1.825  0.992
  440.0   70  1.4179  0.173E-01  0.160  0.268    0.60  3.5037  0.990  0.268  0.921  0.806  1.000  2.418  3.163  3.254  2.834  2.127  1.179  0.429
  500.0   70  1.4179  0.173E-01  0.160  0.268    0.60  2.9845  0.990  0.268  0.920  0.782  1.000  2.345  2.963  2.733  2.078  1.198  0.542  0.153
  550.0   70  1.4179  0.173E-01  0.160  0.268    0.60  2.7121  0.990  0.268  0.920  0.776  1.000  2.327  2.742  2.394  1.527  0.657  0.235  0.057
  600.0   70  1.4179  0.173E-01  0.160  0.268    0.60  2.3759  0.990  0.268  0.915  0.761  1.000  2.284  2.579  2.099  1.169  0.411  0.116  0.023
  675.0   70  1.4179  0.173E-01  0.160  0.268    0.60  1.8880  0.990  0.268  0.911  0.702  1.000  2.105  2.220  1.453  0.685  0.204  0.044  0.007
  800.0   70  1.4179  0.173E-01  0.160  0.268    0.60  1.4307  0.990  0.268  0.899  0.660  1.000  1.981  1.680  0.766  0.278  0.064  0.010  0.001
  870.0   70  1.4179  0.173E-01  0.160  0.268    0.60  1.1734  0.990  0.268  0.887  0.656  1.000  1.967  1.477  0.599  0.190  0.038  0.005  0.000
 1000.0   70  1.4179  0.173E-01  0.160  0.268    0.60  0.7959  0.990  0.268  0.867  0.586  1.000  1.758  1.132  0.414  0.105  0.016  0.002  0.000
 1020.0   70  1.4179  0.173E-01  0.160  0.268    0.60  0.7545  0.990  0.268  0.865  0.569  1.000  1.707  1.085  0.392  0.097  0.014  0.001  0.000
55555.6   70  1.8355  0.478E+00  0.160  0.268    0.60  0.0216  0.990  0.268  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.160  0.268    0.60  0.0539  0.990  0.268  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.160  0.268    0.60  0.0791  0.990  0.268  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.160  0.268    0.60  0.0674  0.990  0.268  0.001  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.160  0.268    0.60  0.0616  0.990  0.268  0.002  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.160  0.268    0.60  0.1370  0.990  0.268  0.003  0.005  1.000  0.015  0.500  0.002  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.160  0.268    0.60  0.1903  0.990  0.268  0.005  0.006  1.000  0.019  0.500  0.003  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.160  0.268    0.60  0.2672  0.990  0.268  0.004  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.160  0.268    0.60  0.2274  0.990  0.268  0.002  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.160  0.268    0.60  0.0986  0.990  0.268  0.004  0.010  1.000  0.031  0.500  0.007  0.000  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.160  0.268    0.60  0.1293  0.990  0.268  0.011  0.015  1.000  0.044  0.500  0.009  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.160  0.268    0.60  0.1149  0.990  0.268  0.014  0.020  1.000  0.059  0.501  0.012  0.000  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.160  0.268    0.60  0.1266  0.990  0.268  0.025  0.025  1.000  0.075  0.501  0.015  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.160  0.268    0.60  0.1305  0.990  0.268  0.031  0.028  1.000  0.085  0.501  0.017  0.000  0.000  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.160  0.268    0.60  0.1593  0.990  0.268  0.036  0.033  1.000  0.099  0.502  0.020  0.000  0.000  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.160  0.268    0.60  0.2374  0.990  0.268  0.040  0.045  1.000  0.134  0.503  0.028  0.001  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.160  0.268    0.60  0.2340  0.990  0.268  0.040  0.044  1.000  0.132  0.503  0.027  0.001  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.160  0.268    0.60  0.0643  0.990  0.268  0.156  0.065  1.000  0.196  0.508  0.042  0.001  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.160  0.268    0.60  0.0527  0.990  0.268  0.697  0.097  1.000  0.292  0.516  0.059  0.003  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.160  0.268    0.60  0.0899  0.990  0.268  0.738  0.127  1.000  0.380  0.528  0.076  0.005  0.000  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.160  0.268    0.60  0.1518  0.990  0.268  0.768  0.170  1.000  0.510  0.549  0.101  0.008  0.000  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.160  0.268    0.60  0.2950  0.990  0.268  0.811  0.264  1.000  0.792  0.617  0.156  0.019  0.001  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.160  0.268    0.60  0.4328  0.990  0.268  0.833  0.360  1.000  1.081  0.718  0.218  0.035  0.003  0.000  0.000
  944.3   70  1.4179  0.173E-01  0.160  0.268    0.60  0.9338  0.990  0.268  0.875  0.627  1.000  1.880  1.275  0.482  0.135  0.023  0.003  0.000
  693.5   70  1.4179  0.173E-01  0.160  0.268    0.60  1.8070  0.990  0.268  0.910  0.688  1.000  2.065  2.120  1.304  0.592  0.170  0.035  0.005
  527.1   70  1.4179  0.173E-01  0.160  0.268    0.60  2.8268  0.990  0.268  0.921  0.777  1.000  2.332  2.833  2.526  1.739  0.851  0.341  0.089
  399.8   70  1.4179  0.173E-01  0.160  0.268    0.60  3.6550  0.990  0.268  0.918  0.814  1.000  2.442  3.284  3.486  3.244  2.667  1.830  0.996
  329.1   70  1.4179  0.173E-01  0.160  0.268    0.60  3.8339  0.990  0.268  0.904  0.815  1.000  2.444  3.401  3.800  3.868  3.749  3.293  2.709
  229.8   70  1.4179  0.173E-01  0.160  0.268    0.60  2.5599  0.990  0.268  0.814  0.732  1.000  2.197  2.934  3.073  3.305  3.432  3.581  3.843
 7082.2   70  1.2553  0.183E+00  0.160  0.268    0.60  0.1045  0.990  0.268  0.003  0.010  1.000  0.030  0.500  0.007  0.000  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.160  0.288    0.60  3.5686  0.990  0.288  0.899  0.783  1.000  2.349  3.312  3.659  3.882  4.005  3.889  3.850
  400.0   80  1.4200  0.137E-01  0.160  0.288    0.60  3.9399  0.990  0.288  0.931  0.812  1.000  2.435  3.352  3.604  3.581  3.186  2.532  1.743
  440.0   80  1.4200  0.137E-01  0.160  0.288    0.60  3.6469  0.990  0.288  0.936  0.809  1.000  2.428  3.229  3.409  3.099  2.482  1.598  0.783
  500.0   80  1.4200  0.137E-01  0.160  0.288    0.60  3.3483  0.990  0.288  0.936  0.793  1.000  2.380  3.100  3.046  2.564  1.782  0.911  0.284
  550.0   80  1.4200  0.137E-01  0.160  0.288    0.60  2.9374  0.990  0.288  0.937  0.776  1.000  2.328  2.894  2.619  1.906  1.022  0.442  0.120
  600.0   80  1.4200  0.137E-01  0.160  0.288    0.60  2.6951  0.990  0.288  0.935  0.773  1.000  2.318  2.705  2.340  1.454  0.597  0.205  0.048
  675.0   80  1.4200  0.137E-01  0.160  0.288    0.60  2.1798  0.990  0.288  0.930  0.740  1.000  2.219  2.458  1.869  0.977  0.317  0.080  0.014
  800.0   80  1.4200  0.137E-01  0.160  0.288    0.60  1.6302  0.990  0.288  0.926  0.664  1.000  1.991  1.872  0.979  0.399  0.103  0.018  0.002
  870.0   80  1.4200  0.137E-01  0.160  0.288    0.60  1.3997  0.990  0.288  0.918  0.658  1.000  1.975  1.645  0.732  0.260  0.059  0.009  0.001
 1000.0   80  1.4200  0.137E-01  0.160  0.288    0.60  0.9684  0.990  0.288  0.901  0.634  1.000  1.902  1.311  0.499  0.142  0.025  0.003  0.000
 1020.0   80  1.4200  0.137E-01  0.160  0.288    0.60  0.9143  0.990  0.288  0.899  0.623  1.000  1.870  1.262  0.473  0.131  0.022  0.002  0.000
55555.6   80  1.8123  0.377E+00  0.160  0.288    0.60  0.0188  0.990  0.288  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   80  1.7926  0.394E+00  0.160  0.288    0.60  0.0475  0.990  0.288  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
17699.1   80  1.9542  0.666E+00  0.160  0.288    0.60  0.0906  0.990  0.288  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  0.160  0.288    0.60  0.0614  0.990  0.288  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.160  0.288    0.60  0.0546  0.990  0.288  0.003  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.160  0.288    0.60  0.1404  0.990  0.288  0.004  0.006  1.000  0.017  0.500  0.003  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.160  0.288    0.60  0.1923  0.990  0.288  0.006  0.008  1.000  0.023  0.500  0.004  0.000  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.160  0.288    0.60  0.3009  0.990  0.288  0.005  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.160  0.288    0.60  0.2647  0.990  0.288  0.003  0.009  1.000  0.026  0.500  0.006  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.160  0.288    0.60  0.0741  0.990  0.288  0.005  0.012  1.000  0.036  0.500  0.008  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.160  0.288    0.60  0.1160  0.990  0.288  0.014  0.017  1.000  0.050  0.500  0.010  0.000  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.160  0.288    0.60  0.1066  0.990  0.288  0.024  0.023  1.000  0.069  0.501  0.014  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.160  0.288    0.60  0.1439  0.990  0.288  0.033  0.029  1.000  0.087  0.501  0.017  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.160  0.288    0.60  0.1460  0.990  0.288  0.040  0.033  1.000  0.099  0.502  0.020  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.160  0.288    0.60  0.1891  0.990  0.288  0.043  0.038  1.000  0.115  0.503  0.023  0.000  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.160  0.288    0.60  0.2760  0.990  0.288  0.043  0.051  1.000  0.153  0.505  0.032  0.001  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.160  0.288    0.60  0.2742  0.990  0.288  0.044  0.050  1.000  0.151  0.504  0.031  0.001  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.160  0.288    0.60  0.0493  0.990  0.288  0.314  0.076  1.000  0.228  0.510  0.049  0.002  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.160  0.288    0.60  0.0560  0.990  0.288  0.872  0.112  1.000  0.337  0.522  0.068  0.004  0.000  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.160  0.288    0.60  0.0980  0.990  0.288  0.887  0.147  1.000  0.441  0.537  0.088  0.006  0.000  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.160  0.288    0.60  0.1760  0.990  0.288  0.867  0.198  1.000  0.594  0.567  0.117  0.011  0.001  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.160  0.288    0.60  0.3490  0.990  0.288  0.868  0.311  1.000  0.932  0.662  0.185  0.026  0.002  0.000  0.000
 1270.3   80  1.4200  0.137E-01  0.160  0.288    0.60  0.5096  0.990  0.288  0.875  0.425  1.000  1.274  0.805  0.262  0.049  0.005  0.000  0.000
  944.3   80  1.4200  0.137E-01  0.160  0.288    0.60  1.1410  0.990  0.288  0.908  0.653  1.000  1.959  1.451  0.579  0.181  0.035  0.005  0.000
  693.5   80  1.4200  0.137E-01  0.160  0.288    0.60  2.0616  0.990  0.288  0.929  0.725  1.000  2.175  2.373  1.713  0.862  0.270  0.064  0.011
  527.1   80  1.4200  0.137E-01  0.160  0.288    0.60  3.0921  0.990  0.288  0.936  0.782  1.000  2.345  3.000  2.805  2.206  1.348  0.635  0.183
  399.8   80  1.4200  0.137E-01  0.160  0.288    0.60  3.9408  0.990  0.288  0.931  0.812  1.000  2.435  3.352  3.605  3.583  3.189  2.536  1.747
