 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  600.0   50  1.3797  0.114E-01  0.202  0.302    0.60  2.4659  0.990  0.302  0.941  0.786  1.000  2.359  2.833  2.515  1.681  0.771  0.289  0.075
  675.0   50  1.3797  0.114E-01  0.202  0.302    0.60  2.0147  0.990  0.302  0.935  0.762  1.000  2.287  2.593  2.075  1.149  0.410  0.114  0.023
  800.0   50  1.3797  0.114E-01  0.202  0.302    0.60  1.4753  0.990  0.302  0.930  0.683  1.000  2.050  2.043  1.160  0.499  0.141  0.028  0.004
  870.0   50  1.3797  0.114E-01  0.202  0.302    0.60  1.2685  0.990  0.302  0.924  0.671  1.000  2.014  1.794  0.865  0.327  0.081  0.014  0.002
 1000.0   50  1.3797  0.114E-01  0.202  0.302    0.60  0.8921  0.990  0.302  0.908  0.653  1.000  1.960  1.433  0.580  0.178  0.034  0.004  0.000
 1020.0   50  1.3797  0.114E-01  0.202  0.302    0.60  0.8432  0.990  0.302  0.906  0.645  1.000  1.935  1.380  0.550  0.164  0.031  0.004  0.000
55555.6   50  1.7343  0.386E+00  0.202  0.302    0.60  0.0216  0.990  0.302  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   50  1.7349  0.395E+00  0.202  0.302    0.60  0.0524  0.990  0.302  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
17699.1   50  1.7588  0.446E+00  0.202  0.302    0.60  0.0773  0.990  0.302  0.001  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   50  1.5027  0.362E+00  0.202  0.302    0.60  0.0913  0.990  0.302  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
13157.9   50  1.5337  0.292E+00  0.202  0.302    0.60  0.0828  0.990  0.302  0.002  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
11111.1   50  1.5882  0.344E+00  0.202  0.302    0.60  0.1114  0.990  0.302  0.003  0.006  1.000  0.018  0.500  0.003  0.000  0.000  0.000  0.000
 9708.7   50  1.6413  0.508E+00  0.202  0.302    0.60  0.1800  0.990  0.302  0.005  0.008  1.000  0.023  0.500  0.004  0.000  0.000  0.000  0.000
 8849.6   50  1.4307  0.516E+00  0.202  0.302    0.60  0.2367  0.990  0.302  0.004  0.008  1.000  0.025  0.500  0.005  0.000  0.000  0.000  0.000
 7782.1   50  1.2466  0.243E+00  0.202  0.302    0.60  0.1437  0.990  0.302  0.003  0.010  1.000  0.031  0.500  0.007  0.000  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.202  0.302    0.60  0.1094  0.990  0.302  0.007  0.013  1.000  0.040  0.500  0.009  0.000  0.000  0.000  0.000
 6097.6   50  1.4180  0.218E+00  0.202  0.302    0.60  0.1513  0.990  0.302  0.013  0.018  1.000  0.055  0.501  0.011  0.000  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.202  0.302    0.60  0.1309  0.990  0.302  0.017  0.024  1.000  0.073  0.501  0.016  0.000  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.202  0.302    0.60  0.1219  0.990  0.302  0.031  0.031  1.000  0.093  0.502  0.019  0.000  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.202  0.302    0.60  0.1259  0.990  0.302  0.040  0.035  1.000  0.106  0.502  0.022  0.000  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.202  0.302    0.60  0.1271  0.990  0.302  0.053  0.041  1.000  0.124  0.503  0.025  0.001  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.202  0.302    0.60  0.1802  0.990  0.302  0.078  0.057  1.000  0.172  0.506  0.035  0.001  0.000  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.202  0.302    0.60  0.1735  0.990  0.302  0.078  0.056  1.000  0.169  0.506  0.034  0.001  0.000  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.202  0.302    0.60  0.0937  0.990  0.302  0.091  0.081  1.000  0.244  0.512  0.055  0.002  0.000  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.202  0.302    0.60  0.0483  0.990  0.302  0.955  0.122  1.000  0.366  0.526  0.076  0.005  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.202  0.302    0.60  0.0895  0.990  0.302  0.932  0.160  1.000  0.479  0.545  0.098  0.008  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.202  0.302    0.60  0.1626  0.990  0.302  0.896  0.216  1.000  0.648  0.581  0.132  0.014  0.001  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.202  0.302    0.60  0.3225  0.990  0.302  0.884  0.339  1.000  1.017  0.698  0.211  0.033  0.003  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.202  0.302    0.60  0.4713  0.990  0.302  0.882  0.460  1.000  1.380  0.870  0.302  0.062  0.008  0.001  0.000
  944.3   50  1.3797  0.114E-01  0.202  0.302    0.60  1.0449  0.990  0.302  0.915  0.667  1.000  2.000  1.582  0.677  0.226  0.048  0.007  0.001
  693.5   50  1.3797  0.114E-01  0.202  0.302    0.60  1.9037  0.990  0.302  0.934  0.750  1.000  2.250  2.521  1.932  1.028  0.352  0.093  0.018
  527.1   50  1.3797  0.114E-01  0.202  0.302    0.60  2.9104  0.990  0.302  0.942  0.802  1.000  2.406  3.134  3.027  2.496  1.639  0.816  0.260
  399.8   50  1.3797  0.114E-01  0.202  0.302    0.60  3.7871  0.990  0.302  0.941  0.830  1.000  2.491  3.458  3.798  3.803  3.444  2.797  2.006
  329.1   50  1.3797  0.114E-01  0.202  0.302    0.60  3.7962  0.990  0.302  0.930  0.827  1.000  2.480  3.504  3.978  4.223  4.180  3.963  3.595
  229.8   50  1.3797  0.114E-01  0.202  0.302    0.60  2.4218  0.990  0.302  0.850  0.733  1.000  2.199  2.974  3.029  3.231  3.265  3.390  3.654
 7082.2   50  1.3166  0.180E+00  0.202  0.302    0.60  0.1126  0.990  0.302  0.006  0.013  1.000  0.039  0.500  0.008  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.202  0.337    0.60  2.8678  0.990  0.337  0.829  0.753  1.000  2.259  3.117  3.300  3.566  3.733  3.830  4.114
  400.0   70  1.4179  0.173E-01  0.202  0.337    0.60  3.8896  0.990  0.337  0.899  0.817  1.000  2.452  3.428  3.832  3.992  3.912  3.601  3.120
  440.0   70  1.4179  0.173E-01  0.202  0.337    0.60  3.8446  0.990  0.337  0.913  0.813  1.000  2.440  3.364  3.716  3.736  3.498  2.902  2.179
  500.0   70  1.4179  0.173E-01  0.202  0.337    0.60  3.6761  0.990  0.337  0.917  0.815  1.000  2.444  3.297  3.503  3.285  2.723  1.905  1.070
  550.0   70  1.4179  0.173E-01  0.202  0.337    0.60  3.5197  0.990  0.337  0.922  0.807  1.000  2.421  3.169  3.276  2.863  2.166  1.217  0.455
  600.0   70  1.4179  0.173E-01  0.202  0.337    0.60  3.1936  0.990  0.337  0.919  0.791  1.000  2.374  3.074  2.958  2.427  1.598  0.787  0.238
  675.0   70  1.4179  0.173E-01  0.202  0.337    0.60  2.7844  0.990  0.337  0.921  0.777  1.000  2.330  2.796  2.473  1.652  0.768  0.295  0.075
  800.0   70  1.4179  0.173E-01  0.202  0.337    0.60  2.1171  0.990  0.337  0.912  0.736  1.000  2.208  2.431  1.810  0.930  0.299  0.074  0.013
  870.0   70  1.4179  0.173E-01  0.202  0.337    0.60  1.8193  0.990  0.337  0.910  0.690  1.000  2.071  2.136  1.327  0.606  0.175  0.036  0.005
 1000.0   70  1.4179  0.173E-01  0.202  0.337    0.60  1.4533  0.990  0.337  0.900  0.660  1.000  1.981  1.700  0.786  0.289  0.067  0.011  0.001
 1020.0   70  1.4179  0.173E-01  0.202  0.337    0.60  1.3958  0.990  0.337  0.898  0.660  1.000  1.980  1.650  0.738  0.262  0.059  0.009  0.001
55555.6   70  1.8355  0.478E+00  0.202  0.337    0.60  0.0273  0.990  0.337  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.202  0.337    0.60  0.0681  0.990  0.337  0.001  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.202  0.337    0.60  0.1004  0.990  0.337  0.002  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.202  0.337    0.60  0.0853  0.990  0.337  0.002  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.202  0.337    0.60  0.0783  0.990  0.337  0.004  0.006  1.000  0.017  0.500  0.003  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.202  0.337    0.60  0.1750  0.990  0.337  0.005  0.008  1.000  0.023  0.500  0.004  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.202  0.337    0.60  0.2449  0.990  0.337  0.009  0.010  1.000  0.031  0.500  0.005  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.202  0.337    0.60  0.3429  0.990  0.337  0.008  0.011  1.000  0.032  0.500  0.006  0.000  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.202  0.337    0.60  0.2875  0.990  0.337  0.004  0.012  1.000  0.036  0.500  0.009  0.000  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.202  0.337    0.60  0.1258  0.990  0.337  0.008  0.016  1.000  0.049  0.500  0.011  0.000  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.202  0.337    0.60  0.1676  0.990  0.337  0.021  0.023  1.000  0.069  0.501  0.014  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.202  0.337    0.60  0.1495  0.990  0.337  0.028  0.031  1.000  0.093  0.502  0.019  0.000  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.202  0.337    0.60  0.1675  0.990  0.337  0.047  0.039  1.000  0.118  0.503  0.024  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.202  0.337    0.60  0.1741  0.990  0.337  0.059  0.045  1.000  0.136  0.504  0.027  0.001  0.000  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.202  0.337    0.60  0.2140  0.990  0.337  0.067  0.052  1.000  0.157  0.505  0.031  0.001  0.000  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.202  0.337    0.60  0.3187  0.990  0.337  0.073  0.071  1.000  0.214  0.509  0.044  0.002  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.202  0.337    0.60  0.3145  0.990  0.337  0.073  0.070  1.000  0.211  0.509  0.043  0.002  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.202  0.337    0.60  0.0951  0.990  0.337  0.253  0.104  1.000  0.313  0.520  0.067  0.004  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.202  0.337    0.60  0.1088  0.990  0.337  0.802  0.156  1.000  0.467  0.542  0.094  0.007  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.202  0.337    0.60  0.1847  0.990  0.337  0.827  0.205  1.000  0.616  0.572  0.123  0.012  0.001  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.202  0.337    0.60  0.3010  0.990  0.337  0.841  0.281  1.000  0.843  0.634  0.168  0.022  0.002  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.202  0.337    0.60  0.5405  0.990  0.337  0.857  0.446  1.000  1.339  0.839  0.280  0.055  0.006  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.202  0.337    0.60  0.7784  0.990  0.337  0.866  0.579  1.000  1.737  1.113  0.405  0.102  0.015  0.001  0.000
  944.3   70  1.4179  0.173E-01  0.202  0.337    0.60  1.6065  0.990  0.337  0.906  0.665  1.000  1.995  1.859  0.961  0.387  0.099  0.018  0.002
  693.5   70  1.4179  0.173E-01  0.202  0.337    0.60  2.7097  0.990  0.337  0.920  0.776  1.000  2.327  2.741  2.391  1.523  0.654  0.233  0.056
  527.1   70  1.4179  0.173E-01  0.202  0.337    0.60  3.5753  0.990  0.337  0.921  0.811  1.000  2.434  3.212  3.382  3.026  2.378  1.454  0.647
  399.8   70  1.4179  0.173E-01  0.202  0.337    0.60  3.8897  0.990  0.337  0.899  0.817  1.000  2.452  3.428  3.832  3.994  3.914  3.605  3.125
  329.1   70  1.4179  0.173E-01  0.202  0.337    0.60  3.1984  0.990  0.337  0.864  0.784  1.000  2.351  3.239  3.591  3.877  3.991  4.067  4.065
  229.8   70  1.4179  0.173E-01  0.202  0.337    0.60  1.9767  0.990  0.337  0.695  0.643  1.000  1.929  2.597  2.462  2.834  2.859  3.232  3.485
 7082.2   70  1.2553  0.183E+00  0.202  0.337    0.60  0.1330  0.990  0.337  0.006  0.016  1.000  0.047  0.500  0.010  0.000  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.202  0.362    0.60  2.4332  0.990  0.362  0.820  0.679  1.000  2.037  2.736  2.683  2.833  2.849  3.076  3.271
  400.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.6348  0.990  0.362  0.913  0.793  1.000  2.379  3.321  3.691  3.926  3.918  3.764  3.523
  440.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.9052  0.990  0.362  0.920  0.810  1.000  2.430  3.390  3.772  3.867  3.766  3.365  2.832
  500.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.9510  0.990  0.362  0.931  0.812  1.000  2.435  3.353  3.616  3.606  3.233  2.589  1.808
  550.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.6611  0.990  0.362  0.935  0.810  1.000  2.429  3.241  3.426  3.137  2.533  1.665  0.846
  600.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.5350  0.990  0.362  0.937  0.802  1.000  2.406  3.145  3.219  2.793  2.084  1.142  0.402
  675.0   80  1.4200  0.137E-01  0.202  0.362    0.60  3.0260  0.990  0.362  0.936  0.779  1.000  2.337  2.960  2.730  2.087  1.215  0.555  0.156
  800.0   80  1.4200  0.137E-01  0.202  0.362    0.60  2.4702  0.990  0.362  0.932  0.764  1.000  2.292  2.603  2.158  1.230  0.442  0.129  0.027
  870.0   80  1.4200  0.137E-01  0.202  0.362    0.60  2.0795  0.990  0.362  0.929  0.727  1.000  2.182  2.387  1.739  0.880  0.277  0.067  0.012
 1000.0   80  1.4200  0.137E-01  0.202  0.362    0.60  1.6502  0.990  0.362  0.926  0.665  1.000  1.995  1.897  1.009  0.417  0.109  0.020  0.003
 1020.0   80  1.4200  0.137E-01  0.202  0.362    0.60  1.5999  0.990  0.362  0.925  0.662  1.000  1.985  1.836  0.936  0.375  0.095  0.017  0.002
55555.6   80  1.8123  0.377E+00  0.202  0.362    0.60  0.0237  0.990  0.362  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  0.202  0.362    0.60  0.0601  0.990  0.362  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
17699.1   80  1.9542  0.666E+00  0.202  0.362    0.60  0.1150  0.990  0.362  0.002  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  0.202  0.362    0.60  0.0778  0.990  0.362  0.002  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.202  0.362    0.60  0.0696  0.990  0.362  0.006  0.006  1.000  0.019  0.500  0.003  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.202  0.362    0.60  0.1799  0.990  0.362  0.007  0.009  1.000  0.028  0.500  0.005  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.202  0.362    0.60  0.2486  0.990  0.362  0.012  0.012  1.000  0.037  0.500  0.006  0.000  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.202  0.362    0.60  0.3872  0.990  0.362  0.010  0.012  1.000  0.036  0.500  0.007  0.000  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.202  0.362    0.60  0.3340  0.990  0.362  0.005  0.014  1.000  0.041  0.500  0.010  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.202  0.362    0.60  0.0948  0.990  0.362  0.011  0.019  1.000  0.057  0.501  0.012  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.202  0.362    0.60  0.1512  0.990  0.362  0.028  0.027  1.000  0.080  0.501  0.016  0.000  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.202  0.362    0.60  0.1407  0.990  0.362  0.045  0.037  1.000  0.110  0.502  0.022  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.202  0.362    0.60  0.1926  0.990  0.362  0.061  0.046  1.000  0.139  0.504  0.027  0.001  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.202  0.362    0.60  0.1973  0.990  0.362  0.075  0.053  1.000  0.158  0.505  0.031  0.001  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.202  0.362    0.60  0.2564  0.990  0.362  0.079  0.061  1.000  0.183  0.506  0.036  0.001  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.202  0.362    0.60  0.3700  0.990  0.362  0.078  0.082  1.000  0.246  0.512  0.051  0.002  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.202  0.362    0.60  0.3681  0.990  0.362  0.079  0.081  1.000  0.243  0.511  0.050  0.002  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.202  0.362    0.60  0.0817  0.990  0.362  0.453  0.122  1.000  0.365  0.526  0.077  0.005  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.202  0.362    0.60  0.1239  0.990  0.362  0.922  0.181  1.000  0.543  0.557  0.110  0.010  0.001  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.202  0.362    0.60  0.2104  0.990  0.362  0.928  0.240  1.000  0.719  0.598  0.144  0.016  0.001  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.202  0.362    0.60  0.3512  0.990  0.362  0.909  0.331  1.000  0.992  0.685  0.200  0.030  0.003  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.202  0.362    0.60  0.6371  0.990  0.362  0.897  0.518  1.000  1.555  0.969  0.339  0.076  0.010  0.001  0.000
 1270.3   80  1.4200  0.137E-01  0.202  0.362    0.60  0.9456  0.990  0.362  0.900  0.630  1.000  1.890  1.291  0.488  0.137  0.024  0.003  0.000
  944.3   80  1.4200  0.137E-01  0.202  0.362    0.60  1.7986  0.990  0.362  0.928  0.683  1.000  2.050  2.092  1.269  0.572  0.163  0.033  0.005
  693.5   80  1.4200  0.137E-01  0.202  0.362    0.60  2.9350  0.990  0.362  0.937  0.776  1.000  2.328  2.892  2.616  1.901  1.017  0.439  0.119
  527.1   80  1.4200  0.137E-01  0.202  0.362    0.60  3.7896  0.990  0.362  0.932  0.811  1.000  2.433  3.312  3.518  3.367  2.853  2.098  1.274
  399.8   80  1.4200  0.137E-01  0.202  0.362    0.60  3.6324  0.990  0.362  0.913  0.793  1.000  2.379  3.321  3.690  3.925  3.918  3.764  3.524
