 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
17699.1   50  1.7588  0.446E+00  0.403  0.604    0.60  0.1601  0.990  0.604  0.008  0.010  1.000  0.030  0.500  0.005  0.000  0.000  0.000  0.000
15037.6   50  1.5027  0.362E+00  0.403  0.604    0.60  0.1885  0.990  0.604  0.008  0.012  1.000  0.037  0.500  0.007  0.000  0.000  0.000  0.000
13157.9   50  1.5337  0.292E+00  0.403  0.604    0.60  0.1732  0.990  0.604  0.014  0.016  1.000  0.049  0.500  0.009  0.000  0.000  0.000  0.000
11111.1   50  1.5882  0.344E+00  0.403  0.604    0.60  0.2390  0.990  0.604  0.024  0.024  1.000  0.071  0.501  0.013  0.000  0.000  0.000  0.000
 9708.7   50  1.6413  0.508E+00  0.403  0.604    0.60  0.3968  0.990  0.604  0.034  0.031  1.000  0.093  0.502  0.017  0.000  0.000  0.000  0.000
 8849.6   50  1.4307  0.516E+00  0.403  0.604    0.60  0.5082  0.990  0.604  0.030  0.034  1.000  0.101  0.502  0.021  0.000  0.000  0.000  0.000
 7782.1   50  1.2466  0.243E+00  0.403  0.604    0.60  0.3015  0.990  0.604  0.023  0.042  1.000  0.126  0.503  0.028  0.001  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.403  0.604    0.60  0.2410  0.990  0.604  0.049  0.054  1.000  0.162  0.505  0.034  0.001  0.000  0.000  0.000
 6097.6   50  1.4180  0.218E+00  0.403  0.604    0.60  0.3554  0.990  0.604  0.087  0.074  1.000  0.221  0.509  0.044  0.002  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.403  0.604    0.60  0.3080  0.990  0.604  0.102  0.100  1.000  0.299  0.518  0.063  0.003  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.403  0.604    0.60  0.3143  0.990  0.604  0.171  0.127  1.000  0.380  0.528  0.078  0.005  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.403  0.604    0.60  0.3383  0.990  0.604  0.206  0.146  1.000  0.438  0.537  0.090  0.007  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.403  0.604    0.60  0.3619  0.990  0.604  0.253  0.171  1.000  0.512  0.550  0.105  0.009  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.403  0.604    0.60  0.5405  0.990  0.604  0.311  0.247  1.000  0.740  0.603  0.151  0.018  0.001  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.403  0.604    0.60  0.5227  0.990  0.604  0.313  0.242  1.000  0.726  0.599  0.148  0.017  0.001  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.403  0.604    0.60  0.2648  0.990  0.604  0.318  0.349  1.000  1.047  0.726  0.256  0.046  0.005  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.403  0.604    0.60  0.4145  0.990  0.604  0.987  0.531  1.000  1.594  1.026  0.390  0.095  0.014  0.001  0.000
 2044.2   50  1.3546  0.233E-02  0.403  0.604    0.60  0.6832  0.990  0.604  0.976  0.640  1.000  1.921  1.364  0.548  0.163  0.030  0.004  0.000
 1778.4   50  1.3679  0.541E-02  0.403  0.604    0.60  1.1129  0.990  0.604  0.959  0.672  1.000  2.016  1.735  0.801  0.291  0.069  0.011  0.001
 1455.2   50  1.3775  0.919E-02  0.403  0.604    0.60  1.7069  0.990  0.604  0.945  0.723  1.000  2.169  2.365  1.646  0.815  0.261  0.062  0.011
 1270.3   50  1.3797  0.114E-01  0.403  0.604    0.60  2.2686  0.990  0.604  0.938  0.780  1.000  2.341  2.721  2.331  1.419  0.566  0.183  0.042
  944.3   50  1.3797  0.114E-01  0.403  0.604    0.60  3.3214  0.990  0.604  0.944  0.821  1.000  2.462  3.260  3.421  3.041  2.359  1.415  0.599
  693.5   50  1.3797  0.114E-01  0.403  0.604    0.60  3.9317  0.990  0.604  0.932  0.837  1.000  2.510  3.543  4.013  4.201  4.104  3.784  3.271
  527.1   50  1.3797  0.114E-01  0.403  0.604    0.60  3.2156  0.990  0.604  0.895  0.792  1.000  2.376  3.360  3.710  4.008  4.175  4.240  4.415
  399.8   50  1.3797  0.114E-01  0.403  0.604    0.60  2.0277  0.990  0.604  0.783  0.652  1.000  1.955  2.616  2.378  2.443  2.352  2.542  2.734
  329.1   50  1.3797  0.114E-01  0.403  0.604    0.60  2.1116  0.990  0.604  0.777  0.761  1.000  2.283  3.316  3.630  4.302  4.748  5.300  5.636
  229.8   50  1.3797  0.114E-01  0.403  0.604    0.60  2.2766  0.990  0.604  0.744  0.868  1.000  2.603  3.909  4.740  5.610  6.189  6.764  7.155
 7082.2   50  1.3166  0.180E+00  0.403  0.604    0.60  0.2461  0.990  0.604  0.044  0.052  1.000  0.157  0.505  0.033  0.001  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.403  0.674    0.60  2.5439  0.990  0.674  0.715  0.877  1.000  2.632  4.015  5.054  6.132  6.888  7.572  8.096
  400.0   70  1.4179  0.173E-01  0.403  0.674    0.60  2.1685  0.990  0.674  0.716  0.770  1.000  2.311  3.345  3.820  4.654  5.211  5.732  6.112
  440.0   70  1.4179  0.173E-01  0.403  0.674    0.60  1.9802  0.990  0.674  0.701  0.703  1.000  2.108  2.858  2.871  3.273  3.528  3.793  4.021
  500.0   70  1.4179  0.173E-01  0.403  0.674    0.60  2.1131  0.990  0.674  0.726  0.654  1.000  1.961  2.590  2.429  2.556  2.585  2.820  3.046
  550.0   70  1.4179  0.173E-01  0.403  0.674    0.60  2.4635  0.990  0.674  0.781  0.700  1.000  2.100  2.851  2.837  3.007  3.072  3.291  3.503
  600.0   70  1.4179  0.173E-01  0.403  0.674    0.60  2.8678  0.990  0.674  0.829  0.753  1.000  2.259  3.117  3.300  3.566  3.733  3.830  4.114
  675.0   70  1.4179  0.173E-01  0.403  0.674    0.60  3.3983  0.990  0.674  0.870  0.794  1.000  2.383  3.316  3.692  3.971  4.113  4.112  4.097
  800.0   70  1.4179  0.173E-01  0.403  0.674    0.60  3.8896  0.990  0.674  0.899  0.817  1.000  2.452  3.428  3.832  3.992  3.912  3.601  3.120
  870.0   70  1.4179  0.173E-01  0.403  0.674    0.60  3.8259  0.990  0.674  0.912  0.813  1.000  2.439  3.365  3.731  3.752  3.541  2.960  2.256
 1000.0   70  1.4179  0.173E-01  0.403  0.674    0.60  3.6761  0.990  0.674  0.917  0.815  1.000  2.444  3.297  3.503  3.285  2.723  1.905  1.070
 1020.0   70  1.4179  0.173E-01  0.403  0.674    0.60  3.6255  0.990  0.674  0.919  0.813  1.000  2.440  3.262  3.458  3.179  2.579  1.712  0.883
55555.6   70  1.8355  0.478E+00  0.403  0.674    0.60  0.0548  0.990  0.674  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   70  1.8130  0.494E+00  0.403  0.674    0.60  0.1398  0.990  0.674  0.005  0.007  1.000  0.022  0.500  0.004  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.403  0.674    0.60  0.2129  0.990  0.674  0.015  0.014  1.000  0.041  0.500  0.006  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.403  0.674    0.60  0.1787  0.990  0.674  0.014  0.016  1.000  0.048  0.500  0.009  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.403  0.674    0.60  0.1696  0.990  0.674  0.029  0.022  1.000  0.066  0.501  0.011  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.403  0.674    0.60  0.3918  0.990  0.674  0.039  0.031  1.000  0.092  0.501  0.016  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.403  0.674    0.60  0.5806  0.990  0.674  0.063  0.041  1.000  0.122  0.502  0.020  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.403  0.674    0.60  0.7841  0.990  0.674  0.059  0.043  1.000  0.128  0.503  0.024  0.001  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.403  0.674    0.60  0.5833  0.990  0.674  0.029  0.050  1.000  0.149  0.505  0.036  0.001  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.403  0.674    0.60  0.2768  0.990  0.674  0.052  0.066  1.000  0.199  0.508  0.043  0.002  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.403  0.674    0.60  0.4176  0.990  0.674  0.127  0.094  1.000  0.281  0.515  0.054  0.002  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.403  0.674    0.60  0.3773  0.990  0.674  0.155  0.127  1.000  0.382  0.528  0.078  0.005  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.403  0.674    0.60  0.4676  0.990  0.674  0.231  0.164  1.000  0.493  0.545  0.098  0.008  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.403  0.674    0.60  0.5056  0.990  0.674  0.266  0.190  1.000  0.571  0.561  0.113  0.010  0.001  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.403  0.674    0.60  0.6261  0.990  0.674  0.284  0.226  1.000  0.677  0.584  0.134  0.014  0.001  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.403  0.674    0.60  0.8476  0.990  0.674  0.273  0.322  1.000  0.966  0.674  0.206  0.031  0.003  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.403  0.674    0.60  0.8442  0.990  0.674  0.276  0.317  1.000  0.952  0.669  0.201  0.030  0.003  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.403  0.674    0.60  0.3771  0.990  0.674  0.577  0.455  1.000  1.366  0.881  0.334  0.073  0.009  0.001  0.000
 2320.2   70  1.3750  0.847E-02  0.403  0.674    0.60  0.7639  0.990  0.674  0.925  0.634  1.000  1.903  1.326  0.522  0.151  0.027  0.003  0.000
 2044.2   70  1.3969  0.106E-01  0.403  0.674    0.60  1.2329  0.990  0.674  0.929  0.664  1.000  1.993  1.650  0.731  0.256  0.058  0.009  0.001
 1778.4   70  1.4077  0.133E-01  0.403  0.674    0.60  1.6799  0.990  0.674  0.927  0.680  1.000  2.040  2.050  1.197  0.526  0.148  0.029  0.004
 1455.2   70  1.4162  0.160E-01  0.403  0.674    0.60  2.5277  0.990  0.674  0.922  0.771  1.000  2.312  2.652  2.243  1.321  0.501  0.156  0.034
 1270.3   70  1.4179  0.173E-01  0.403  0.674    0.60  2.9560  0.990  0.674  0.920  0.781  1.000  2.342  2.943  2.698  2.020  1.136  0.505  0.141
  944.3   70  1.4179  0.173E-01  0.403  0.674    0.60  3.8699  0.990  0.674  0.914  0.816  1.000  2.449  3.368  3.622  3.582  3.163  2.489  1.680
  693.5   70  1.4179  0.173E-01  0.403  0.674    0.60  3.5302  0.990  0.674  0.874  0.794  1.000  2.383  3.352  3.732  3.981  4.126  4.043  4.013
  527.1   70  1.4179  0.173E-01  0.403  0.674    0.60  2.1994  0.990  0.674  0.765  0.691  1.000  2.072  2.722  2.597  2.812  2.841  2.998  3.322
  399.8   70  1.4179  0.173E-01  0.403  0.674    0.60  2.1697  0.990  0.674  0.716  0.771  1.000  2.312  3.346  3.825  4.663  5.221  5.744  6.126
  329.1   70  1.4179  0.173E-01  0.403  0.674    0.60  2.6916  0.990  0.674  0.743  0.874  1.000  2.621  4.026  5.055  6.170  7.042  7.864  8.437
  229.8   70  1.4179  0.173E-01  0.403  0.674    0.60  2.2345  0.990  0.674  0.650  0.885  1.000  2.656  3.976  4.957  5.910  6.720  7.564  8.397
 7082.2   70  1.2553  0.183E+00  0.403  0.674    0.60  0.2877  0.990  0.674  0.043  0.064  1.000  0.191  0.507  0.042  0.001  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.2729  0.990  0.725  0.715  0.855  1.000  2.564  3.802  4.584  5.400  5.888  6.405  6.754
  400.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.4409  0.990  0.725  0.777  0.812  1.000  2.436  3.667  4.362  5.400  6.073  6.769  7.186
  440.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.1695  0.990  0.725  0.755  0.735  1.000  2.204  3.199  3.454  4.126  4.542  5.050  5.327
  500.0   80  1.4200  0.137E-01  0.403  0.725    0.60  1.8743  0.990  0.725  0.742  0.615  1.000  1.844  2.416  2.114  2.483  2.397  2.707  2.939
  550.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.0106  0.990  0.725  0.778  0.630  1.000  1.889  2.416  2.148  2.309  2.249  2.433  2.749
  600.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.4332  0.990  0.725  0.820  0.679  1.000  2.037  2.736  2.683  2.833  2.848  3.076  3.271
  675.0   80  1.4200  0.137E-01  0.403  0.725    0.60  2.9931  0.990  0.725  0.870  0.738  1.000  2.215  3.079  3.268  3.514  3.596  3.730  3.868
  800.0   80  1.4200  0.137E-01  0.403  0.725    0.60  3.6348  0.990  0.725  0.913  0.793  1.000  2.379  3.321  3.691  3.926  3.918  3.764  3.523
  870.0   80  1.4200  0.137E-01  0.403  0.725    0.60  3.9283  0.990  0.725  0.919  0.811  1.000  2.432  3.399  3.782  3.908  3.818  3.466  2.967
 1000.0   80  1.4200  0.137E-01  0.403  0.725    0.60  3.9510  0.990  0.725  0.931  0.812  1.000  2.435  3.353  3.616  3.606  3.233  2.589  1.808
 1020.0   80  1.4200  0.137E-01  0.403  0.725    0.60  3.9115  0.990  0.725  0.931  0.812  1.000  2.436  3.348  3.584  3.535  3.107  2.434  1.632
55555.6   80  1.8123  0.377E+00  0.403  0.725    0.60  0.0477  0.990  0.725  0.001  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  0.403  0.725    0.60  0.1238  0.990  0.725  0.007  0.008  1.000  0.025  0.500  0.004  0.000  0.000  0.000  0.000
17699.1   80  1.9542  0.666E+00  0.403  0.725    0.60  0.2457  0.990  0.725  0.017  0.015  1.000  0.046  0.500  0.007  0.000  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  0.403  0.725    0.60  0.1645  0.990  0.725  0.018  0.018  1.000  0.055  0.501  0.010  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.403  0.725    0.60  0.1532  0.990  0.725  0.041  0.026  1.000  0.077  0.501  0.013  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.403  0.725    0.60  0.4149  0.990  0.725  0.052  0.037  1.000  0.110  0.502  0.018  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.403  0.725    0.60  0.6101  0.990  0.725  0.080  0.048  1.000  0.145  0.503  0.023  0.000  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.403  0.725    0.60  0.8971  0.990  0.725  0.071  0.049  1.000  0.146  0.504  0.028  0.001  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.403  0.725    0.60  0.6654  0.990  0.725  0.035  0.057  1.000  0.170  0.506  0.042  0.001  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.403  0.725    0.60  0.2132  0.990  0.725  0.069  0.076  1.000  0.229  0.511  0.050  0.002  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.403  0.725    0.60  0.3916  0.990  0.725  0.159  0.108  1.000  0.324  0.520  0.063  0.003  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.403  0.725    0.60  0.3931  0.990  0.725  0.228  0.151  1.000  0.452  0.539  0.090  0.007  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.403  0.725    0.60  0.5669  0.990  0.725  0.274  0.195  1.000  0.586  0.563  0.114  0.010  0.001  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.403  0.725    0.60  0.6010  0.990  0.725  0.308  0.226  1.000  0.678  0.584  0.133  0.014  0.001  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.403  0.725    0.60  0.7592  0.990  0.725  0.307  0.269  1.000  0.807  0.618  0.160  0.020  0.001  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.403  0.725    0.60  0.9402  0.990  0.725  0.271  0.377  1.000  1.130  0.742  0.253  0.045  0.005  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.403  0.725    0.60  0.9440  0.990  0.725  0.274  0.372  1.000  1.115  0.735  0.248  0.044  0.004  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.403  0.725    0.60  0.4193  0.990  0.725  0.751  0.528  1.000  1.583  1.025  0.402  0.100  0.015  0.001  0.000
 2320.2   80  1.3763  0.346E-02  0.403  0.725    0.60  0.9243  0.990  0.725  0.971  0.661  1.000  1.984  1.515  0.628  0.202  0.041  0.006  0.001
 2044.2   80  1.3966  0.455E-02  0.403  0.725    0.60  1.4133  0.990  0.725  0.971  0.664  1.000  1.992  1.828  0.910  0.357  0.090  0.016  0.002
 1778.4   80  1.4098  0.796E-02  0.403  0.725    0.60  1.8970  0.990  0.725  0.956  0.711  1.000  2.134  2.299  1.579  0.772  0.237  0.054  0.009
 1455.2   80  1.4183  0.120E-01  0.403  0.725    0.60  2.7954  0.990  0.725  0.944  0.774  1.000  2.321  2.778  2.446  1.621  0.741  0.283  0.071
 1270.3   80  1.4200  0.137E-01  0.403  0.725    0.60  3.3077  0.990  0.725  0.936  0.791  1.000  2.374  3.088  3.011  2.515  1.719  0.868  0.266
  944.3   80  1.4200  0.137E-01  0.403  0.725    0.60  3.8844  0.990  0.725  0.930  0.809  1.000  2.426  3.343  3.686  3.702  3.473  2.881  2.169
  693.5   80  1.4200  0.137E-01  0.403  0.725    0.60  3.0533  0.990  0.725  0.882  0.758  1.000  2.273  3.123  3.388  3.654  3.729  3.850  3.896
  527.1   80  1.4200  0.137E-01  0.403  0.725    0.60  2.0495  0.990  0.725  0.764  0.650  1.000  1.950  2.570  2.277  2.366  2.374  2.524  2.689
  399.8   80  1.4200  0.137E-01  0.403  0.725    0.60  2.4424  0.990  0.725  0.777  0.812  1.000  2.436  3.667  4.365  5.407  6.082  6.779  7.198
