 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  229.8    0  1.3326  0.000E+00  0.050  0.050    0.60  0.2607  0.990  0.050  1.000  0.371  1.000  1.114  0.744  0.245  0.043  0.004  0.000  0.000
 7082.2    0  1.3270  0.562E-01  0.050  0.050    0.60  0.0057  0.990  0.050  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
  300.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.5434  0.990  0.076  0.888  0.516  1.000  1.549  0.977  0.354  0.081  0.011  0.001  0.000
  400.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.2579  0.990  0.076  0.842  0.274  1.000  0.823  0.629  0.168  0.022  0.002  0.000  0.000
  440.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.1959  0.990  0.076  0.817  0.222  1.000  0.667  0.585  0.135  0.015  0.001  0.000  0.000
  500.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.1333  0.990  0.076  0.772  0.169  1.000  0.508  0.550  0.102  0.009  0.000  0.000  0.000
  550.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0996  0.990  0.076  0.731  0.139  1.000  0.417  0.533  0.084  0.006  0.000  0.000  0.000
  600.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0765  0.990  0.076  0.687  0.116  1.000  0.349  0.523  0.070  0.004  0.000  0.000  0.000
  675.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0541  0.990  0.076  0.619  0.092  1.000  0.275  0.515  0.055  0.003  0.000  0.000  0.000
  800.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0340  0.990  0.076  0.509  0.065  1.000  0.196  0.507  0.040  0.001  0.000  0.000  0.000
  870.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0275  0.990  0.076  0.452  0.055  1.000  0.166  0.505  0.034  0.001  0.000  0.000  0.000
 1000.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0200  0.990  0.076  0.359  0.042  1.000  0.126  0.503  0.025  0.001  0.000  0.000  0.000
 1020.0   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0191  0.990  0.076  0.346  0.040  1.000  0.121  0.503  0.024  0.000  0.000  0.000  0.000
55555.6   50  1.7343  0.386E+00  0.050  0.076    0.60  0.0054  0.990  0.076  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
23529.4   50  1.7349  0.395E+00  0.050  0.076    0.60  0.0130  0.990  0.076  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
17699.1   50  1.7588  0.446E+00  0.050  0.076    0.60  0.0191  0.990  0.076  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
15037.6   50  1.5027  0.362E+00  0.050  0.076    0.60  0.0226  0.990  0.076  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   50  1.5337  0.292E+00  0.050  0.076    0.60  0.0204  0.990  0.076  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
11111.1   50  1.5882  0.344E+00  0.050  0.076    0.60  0.0273  0.990  0.076  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 9708.7   50  1.6413  0.508E+00  0.050  0.076    0.60  0.0437  0.990  0.076  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 8849.6   50  1.4307  0.516E+00  0.050  0.076    0.60  0.0577  0.990  0.076  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 7782.1   50  1.2466  0.243E+00  0.050  0.076    0.60  0.0353  0.990  0.076  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.050  0.076    0.60  0.0265  0.990  0.076  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
 6097.6   50  1.4180  0.218E+00  0.050  0.076    0.60  0.0359  0.990  0.076  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.050  0.076    0.60  0.0310  0.990  0.076  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.050  0.076    0.60  0.0281  0.990  0.076  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.050  0.076    0.60  0.0285  0.990  0.076  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.050  0.076    0.60  0.0281  0.990  0.076  0.001  0.003  1.000  0.008  0.500  0.002  0.000  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.050  0.076    0.60  0.0379  0.990  0.076  0.001  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.050  0.076    0.60  0.0366  0.990  0.076  0.001  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.050  0.076    0.60  0.0199  0.990  0.076  0.002  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.050  0.076    0.60  0.0007  0.990  0.076  0.301  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.050  0.076    0.60  0.0016  0.990  0.076  0.231  0.010  1.000  0.030  0.500  0.006  0.000  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.050  0.076    0.60  0.0039  0.990  0.076  0.173  0.013  1.000  0.040  0.500  0.008  0.000  0.000  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.050  0.076    0.60  0.0084  0.990  0.076  0.190  0.020  1.000  0.059  0.501  0.012  0.000  0.000  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0125  0.990  0.076  0.221  0.026  1.000  0.078  0.501  0.016  0.000  0.000  0.000  0.000
  944.3   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0227  0.990  0.076  0.397  0.047  1.000  0.141  0.504  0.028  0.001  0.000  0.000  0.000
  693.5   50  1.3797  0.114E-01  0.050  0.076    0.60  0.0501  0.990  0.076  0.603  0.087  1.000  0.261  0.513  0.053  0.002  0.000  0.000  0.000
  527.1   50  1.3797  0.114E-01  0.050  0.076    0.60  0.1134  0.990  0.076  0.750  0.152  1.000  0.455  0.540  0.092  0.007  0.000  0.000  0.000
  399.8   50  1.3797  0.114E-01  0.050  0.076    0.60  0.2583  0.990  0.076  0.842  0.275  1.000  0.824  0.629  0.168  0.022  0.002  0.000  0.000
  329.1   50  1.3797  0.114E-01  0.050  0.076    0.60  0.4313  0.990  0.076  0.877  0.426  1.000  1.277  0.814  0.275  0.053  0.006  0.000  0.000
  229.8   50  1.3797  0.114E-01  0.050  0.076    0.60  1.1196  0.990  0.076  0.918  0.669  1.000  2.007  1.651  0.731  0.254  0.057  0.009  0.001
 7082.2   50  1.3166  0.180E+00  0.050  0.076    0.60  0.0274  0.990  0.076  0.000  0.001  1.000  0.002  0.500  0.001  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.9114  0.990  0.084  0.873  0.622  1.000  1.865  1.253  0.471  0.130  0.022  0.002  0.000
  400.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.4332  0.990  0.084  0.833  0.361  1.000  1.082  0.719  0.218  0.035  0.003  0.000  0.000
  440.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.3369  0.990  0.084  0.812  0.290  1.000  0.870  0.641  0.172  0.023  0.002  0.000  0.000
  500.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.2350  0.990  0.084  0.773  0.218  1.000  0.654  0.580  0.128  0.013  0.001  0.000  0.000
  550.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.1776  0.990  0.084  0.735  0.178  1.000  0.533  0.554  0.104  0.009  0.000  0.000  0.000
  600.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.1371  0.990  0.084  0.695  0.148  1.000  0.444  0.537  0.087  0.006  0.000  0.000  0.000
  675.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0970  0.990  0.084  0.631  0.116  1.000  0.349  0.523  0.068  0.004  0.000  0.000  0.000
  800.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0605  0.990  0.084  0.525  0.083  1.000  0.248  0.512  0.049  0.002  0.000  0.000  0.000
  870.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0487  0.990  0.084  0.470  0.070  1.000  0.209  0.508  0.041  0.001  0.000  0.000  0.000
 1000.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0350  0.990  0.084  0.377  0.053  1.000  0.159  0.505  0.031  0.001  0.000  0.000  0.000
 1020.0   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0335  0.990  0.084  0.365  0.051  1.000  0.153  0.504  0.030  0.001  0.000  0.000  0.000
55555.6   70  1.8355  0.478E+00  0.050  0.084    0.60  0.0068  0.990  0.084  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.050  0.084    0.60  0.0169  0.990  0.084  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.050  0.084    0.60  0.0247  0.990  0.084  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.050  0.084    0.60  0.0210  0.990  0.084  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000 -0.000  0.000
13157.9   70  1.6893  0.278E+00  0.050  0.084    0.60  0.0192  0.990  0.084  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
11111.1   70  1.7564  0.559E+00  0.050  0.084    0.60  0.0423  0.990  0.084  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 9708.7   70  1.8590  0.755E+00  0.050  0.084    0.60  0.0580  0.990  0.084  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.050  0.084    0.60  0.0818  0.990  0.084  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.050  0.084    0.60  0.0711  0.990  0.084  0.000  0.001  1.000  0.002  0.500  0.001  0.000  0.000  0.000 -0.000
 6968.6   70  1.2809  0.172E+00  0.050  0.084    0.60  0.0305  0.990  0.084  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.050  0.084    0.60  0.0390  0.990  0.084  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.050  0.084    0.60  0.0345  0.990  0.084  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000 -0.000
 4618.9   70  1.4025  0.150E+00  0.050  0.084    0.60  0.0371  0.990  0.084  0.001  0.002  1.000  0.007  0.500  0.002  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.050  0.084    0.60  0.0378  0.990  0.084  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.050  0.084    0.60  0.0456  0.990  0.084  0.001  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.050  0.084    0.60  0.0674  0.990  0.084  0.001  0.004  1.000  0.013  0.500  0.003  0.000  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.050  0.084    0.60  0.0663  0.990  0.084  0.001  0.004  1.000  0.013  0.500  0.003  0.000  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.050  0.084    0.60  0.0159  0.990  0.084  0.007  0.006  1.000  0.019  0.500  0.004  0.000  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.050  0.084    0.60  0.0047  0.990  0.084  0.081  0.010  1.000  0.029  0.500  0.006  0.000  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.050  0.084    0.60  0.0068  0.990  0.084  0.102  0.013  1.000  0.038  0.500  0.008  0.000  0.000  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.050  0.084    0.60  0.0100  0.990  0.084  0.127  0.017  1.000  0.050  0.500  0.010  0.000  0.000  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.050  0.084    0.60  0.0161  0.990  0.084  0.183  0.025  1.000  0.075  0.501  0.015  0.000  0.000  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0216  0.990  0.084  0.236  0.033  1.000  0.099  0.502  0.020  0.000  0.000  0.000  0.000
  944.3   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0399  0.990  0.084  0.415  0.059  1.000  0.178  0.506  0.035  0.001  0.000  0.000  0.000
  693.5   70  1.4179  0.173E-01  0.050  0.084    0.60  0.0898  0.990  0.084  0.615  0.110  1.000  0.330  0.521  0.065  0.003  0.000  0.000  0.000
  527.1   70  1.4179  0.173E-01  0.050  0.084    0.60  0.2014  0.990  0.084  0.753  0.195  1.000  0.584  0.564  0.114  0.011  0.001  0.000  0.000
  399.8   70  1.4179  0.173E-01  0.050  0.084    0.60  0.4337  0.990  0.084  0.833  0.361  1.000  1.083  0.719  0.218  0.035  0.003  0.000  0.000
  329.1   70  1.4179  0.173E-01  0.050  0.084    0.60  0.7080  0.990  0.084  0.862  0.547  1.000  1.640  1.030  0.368  0.087  0.012  0.001  0.000
  229.8   70  1.4179  0.173E-01  0.050  0.084    0.60  1.6742  0.990  0.084  0.908  0.670  1.000  2.011  1.944  1.065  0.448  0.120  0.022  0.003
 7082.2   70  1.2553  0.183E+00  0.050  0.084    0.60  0.0324  0.990  0.084  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
  300.0   80  1.4200  0.137E-01  0.050  0.091    0.60  1.1140  0.990  0.091  0.907  0.651  1.000  1.953  1.430  0.566  0.174  0.033  0.004  0.000
  400.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.5100  0.990  0.091  0.875  0.425  1.000  1.275  0.806  0.262  0.049  0.005  0.000  0.000
  440.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.3988  0.990  0.091  0.861  0.342  1.000  1.026  0.696  0.205  0.032  0.003  0.000  0.000
  500.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.2799  0.990  0.091  0.833  0.256  1.000  0.767  0.610  0.151  0.018  0.001  0.000  0.000
  550.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.2111  0.990  0.091  0.806  0.207  1.000  0.622  0.573  0.122  0.012  0.001  0.000  0.000
  600.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.1618  0.990  0.091  0.775  0.172  1.000  0.517  0.550  0.101  0.008  0.000  0.000  0.000
  675.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.1125  0.990  0.091  0.723  0.135  1.000  0.405  0.531  0.079  0.005  0.000  0.000  0.000
  800.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0674  0.990  0.091  0.631  0.095  1.000  0.286  0.516  0.056  0.003  0.000  0.000  0.000
  870.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0530  0.990  0.091  0.579  0.081  1.000  0.242  0.511  0.048  0.002  0.000  0.000  0.000
 1000.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0365  0.990  0.091  0.486  0.061  1.000  0.183  0.506  0.036  0.001  0.000  0.000  0.000
 1020.0   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0347  0.990  0.091  0.472  0.059  1.000  0.176  0.506  0.035  0.001  0.000  0.000  0.000
55555.6   80  1.8123  0.377E+00  0.050  0.091    0.60  0.0059  0.990  0.091  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
23529.4   80  1.7926  0.394E+00  0.050  0.091    0.60  0.0149  0.990  0.091  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
17699.1   80  1.9542  0.666E+00  0.050  0.091    0.60  0.0282  0.990  0.091  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000 -0.000 -0.000
15037.6   80  1.5722  0.269E+00  0.050  0.091    0.60  0.0191  0.990  0.091  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.050  0.091    0.60  0.0169  0.990  0.091  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
11111.1   80  1.8154  0.557E+00  0.050  0.091    0.60  0.0431  0.990  0.091  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.050  0.091    0.60  0.0583  0.990  0.091  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 8849.6   80  1.5905  0.805E+00  0.050  0.091    0.60  0.0917  0.990  0.091  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
 7782.1   80  1.0819  0.427E+00  0.050  0.091    0.60  0.0830  0.990  0.091  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.050  0.091    0.60  0.0228  0.990  0.091  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.050  0.091    0.60  0.0348  0.990  0.091  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.050  0.091    0.60  0.0314  0.990  0.091  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.050  0.091    0.60  0.0415  0.990  0.091  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.050  0.091    0.60  0.0415  0.990  0.091  0.001  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.050  0.091    0.60  0.0532  0.990  0.091  0.002  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.050  0.091    0.60  0.0780  0.990  0.091  0.002  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.050  0.091    0.60  0.0774  0.990  0.091  0.002  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.050  0.091    0.60  0.0098  0.990  0.091  0.016  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.050  0.091    0.60  0.0024  0.990  0.091  0.211  0.011  1.000  0.034  0.500  0.007  0.000  0.000  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.050  0.091    0.60  0.0037  0.990  0.091  0.248  0.015  1.000  0.044  0.500  0.009  0.000  0.000  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.050  0.091    0.60  0.0074  0.990  0.091  0.232  0.019  1.000  0.058  0.501  0.012  0.000  0.000  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.050  0.091    0.60  0.0146  0.990  0.091  0.272  0.029  1.000  0.087  0.501  0.017  0.000  0.000  0.000  0.000
 1270.3   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0210  0.990  0.091  0.327  0.038  1.000  0.114  0.502  0.023  0.000  0.000  0.000  0.000
  944.3   80  1.4200  0.137E-01  0.050  0.091    0.60  0.0424  0.990  0.091  0.525  0.069  1.000  0.206  0.508  0.041  0.001  0.000  0.000  0.000
  693.5   80  1.4200  0.137E-01  0.050  0.091    0.60  0.1035  0.990  0.091  0.710  0.128  1.000  0.383  0.528  0.075  0.005  0.000  0.000  0.000
  527.1   80  1.4200  0.137E-01  0.050  0.091    0.60  0.2398  0.990  0.091  0.819  0.228  1.000  0.683  0.587  0.134  0.014  0.001  0.000  0.000
  399.8   80  1.4200  0.137E-01  0.050  0.091    0.60  0.5106  0.990  0.091  0.875  0.426  1.000  1.277  0.807  0.263  0.049  0.005  0.000  0.000
