 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK RgDry  RgWet      Sg        Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
    0.4   70  1.3624  0.332E-08  0.089  0.129    0.60  2.1563  0.990  0.248  1.000  0.780  1.000  2.341  2.997  2.949  2.641  2.185  1.733  1.343
    0.5   70  1.3600  0.333E-08  0.089  0.129    0.60  1.8681  0.990  0.248  1.000  0.772  1.000  2.315  2.898  2.778  2.414  1.933  1.485  1.111
    0.6   70  1.3580  0.404E-08  0.089  0.129    0.60  1.6482  0.990  0.248  1.000  0.763  1.000  2.290  2.812  2.635  2.234  1.742  1.306  0.951
    0.6   70  1.3570  0.119E-07  0.089  0.129    0.60  1.4561  0.990  0.248  1.000  0.753  1.000  2.260  2.722  2.491  2.060  1.565  1.145  0.813
    0.7   70  1.3560  0.216E-07  0.089  0.129    0.60  1.2110  0.990  0.248  1.000  0.737  1.000  2.210  2.587  2.282  1.819  1.330  0.940  0.643
    0.8   70  1.3540  0.115E-06  0.089  0.129    0.60  0.8942  0.990  0.248  1.000  0.707  1.000  2.122  2.372  1.968  1.479  1.017  0.681  0.441
    0.9   70  1.3532  0.114E-05  0.089  0.129    0.60  0.7593  0.990  0.248  1.000  0.690  1.000  2.070  2.257  1.810  1.317  0.877  0.571  0.359
    1.0   70  1.3520  0.254E-05  0.089  0.129    0.60  0.5677  0.990  0.248  1.000  0.657  1.000  1.972  2.060  1.552  1.066  0.669  0.414  0.248
    1.0   70  1.3517  0.525E-05  0.089  0.129    0.60  0.5433  0.990  0.248  1.000  0.652  1.000  1.957  2.032  1.517  1.032  0.642  0.395  0.234
   55.6   70  1.6270  0.298E+00  0.089  0.129    0.60  0.0150  0.990  0.248  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
   23.5   70  1.6203  0.274E+00  0.089  0.129    0.60  0.0331  0.990  0.248  0.001  0.009  1.000  0.028  0.500  0.005  0.000  0.000  0.000  0.000
   17.7   70  1.5353  0.378E+00  0.089  0.129    0.60  0.0648  0.990  0.248  0.002  0.015  1.000  0.046  0.501  0.009  0.000  0.000  0.000  0.000
   15.0   70  1.3536  0.353E+00  0.089  0.129    0.60  0.0818  0.990  0.248  0.002  0.019  1.000  0.058  0.502  0.012  0.000  0.000  0.000  0.000
   13.2   70  1.2917  0.287E+00  0.089  0.129    0.60  0.0792  0.990  0.248  0.002  0.024  1.000  0.073  0.503  0.016  0.001  0.000  0.000  0.000
   11.1   70  1.2908  0.204E+00  0.089  0.129    0.60  0.0671  0.990  0.248  0.003  0.034  1.000  0.101  0.505  0.022  0.001  0.000  0.000  0.000
    9.7   70  1.3956  0.228E+00  0.089  0.129    0.60  0.0808  0.990  0.248  0.008  0.045  1.000  0.136  0.509  0.028  0.002  0.000  0.000  0.000
    8.8   70  1.3591  0.214E+00  0.089  0.129    0.60  0.0857  0.990  0.248  0.009  0.052  1.000  0.157  0.512  0.033  0.002  0.000  0.000  0.000
