 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 3418.8   70  1.3584  0.195E+00  1.016  1.699    0.60  2.2757  0.990  1.699  0.496  0.825  1.000  2.474  3.072  2.857  2.009  1.056  0.418  0.117
 3444.7   70  1.3646  0.194E+00  1.016  1.699    0.60  2.2927  0.990  1.699  0.500  0.822  1.000  2.467  3.051  2.823  1.964  1.019  0.398  0.110
 2777.0   70  1.2728  0.350E-01  1.016  1.699    0.60  1.9897  0.990  1.699  0.786  0.850  1.000  2.549  3.392  3.418  2.911  1.996  1.051  0.407
 2320.2   70  1.3750  0.847E-02  1.016  1.699    0.60  3.7165  0.990  1.699  0.954  0.831  1.000  2.493  3.454  3.744  3.696  3.242  2.551  1.718
 2044.2   70  1.3969  0.106E-01  1.016  1.699    0.60  3.9098  0.990  1.699  0.938  0.822  1.000  2.467  3.459  3.877  3.964  3.839  3.399  2.824
 1778.4   70  1.4077  0.133E-01  1.016  1.699    0.60  3.6172  0.990  1.699  0.906  0.794  1.000  2.383  3.370  3.759  3.985  4.077  3.935  3.829
 1455.2   70  1.4162  0.160E-01  1.016  1.699    0.60  2.5587  0.990  1.699  0.824  0.730  1.000  2.189  2.924  3.053  3.277  3.395  3.542  3.799
 1270.3   70  1.4179  0.173E-01  1.016  1.699    0.60  2.0907  0.990  1.699  0.730  0.649  1.000  1.946  2.546  2.385  2.535  2.545  2.780  3.043
  944.3   70  1.4179  0.173E-01  1.016  1.699    0.60  2.4180  0.990  1.699  0.734  0.819  1.000  2.457  3.696  4.421  5.425  6.131  6.858  7.277
  693.5   70  1.4179  0.173E-01  1.016  1.699    0.60  2.2375  0.990  1.699  0.670  0.874  1.000  2.621  3.909  4.775  5.622  6.187  6.751  7.096
  527.1   70  1.4179  0.173E-01  1.016  1.699    0.60  2.4324  0.990  1.699  0.669  0.903  1.000  2.710  4.154  5.313  6.472  7.543  8.670  9.743
  399.8   70  1.4179  0.173E-01  1.016  1.699    0.60  2.2609  0.990  1.699  0.610  0.918  1.000  2.753  4.294  5.620  6.950  8.171  9.362 10.446
  329.1   70  1.4179  0.173E-01  1.016  1.699    0.60  2.1326  0.990  1.699  0.570  0.927  1.000  2.782  4.364  5.761  7.125  8.424  9.712 10.938
  229.8   70  1.4179  0.173E-01  1.016  1.699    0.60  2.1272  0.990  1.699  0.547  0.946  1.000  2.839  4.557  6.169  7.744  9.281 10.788 12.251
 7082.2   70  1.2553  0.183E+00  1.016  1.699    0.60  0.8845  0.990  1.699  0.244  0.466  1.000  1.398  0.900  0.361  0.083  0.011  0.001  0.000
  300.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.1392  0.990  1.826  0.587  0.926  1.000  2.778  4.357  5.754  7.141  8.482  9.808 11.071
  400.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.3006  0.990  1.826  0.645  0.915  1.000  2.745  4.263  5.545  6.834  8.010  9.201 10.315
  440.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.2090  0.990  1.826  0.645  0.900  1.000  2.699  4.143  5.306  6.502  7.571  8.641  9.618
  500.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.1677  0.990  1.826  0.655  0.883  1.000  2.649  4.002  5.015  6.087  7.071  8.082  8.969
  550.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.4447  0.990  1.826  0.702  0.891  1.000  2.674  4.071  5.156  6.297  7.342  8.438  9.492
  600.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.3494  0.990  1.826  0.703  0.880  1.000  2.641  3.970  4.929  5.950  6.815  7.765  8.671
  675.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.0760  0.990  1.826  0.676  0.852  1.000  2.555  3.723  4.374  5.044  5.447  5.967  6.350
  800.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.5077  0.990  1.826  0.745  0.859  1.000  2.577  3.903  4.797  5.782  6.407  7.088  7.511
  870.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.7352  0.990  1.826  0.771  0.861  1.000  2.582  3.961  4.938  6.106  6.877  7.643  8.154
 1000.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.4837  0.990  1.826  0.776  0.810  1.000  2.431  3.671  4.408  5.509  6.205  6.916  7.380
 1020.0   80  1.4200  0.137E-01  1.016  1.826    0.60  2.4392  0.990  1.826  0.775  0.804  1.000  2.413  3.631  4.268  5.231  5.871  6.581  6.958
55555.6   80  1.8123  0.377E+00  1.016  1.826    0.60  0.1251  0.990  1.826  0.009  0.010  1.000  0.029  0.500  0.005  0.000  0.000  0.000  0.000
23529.4   80  1.7926  0.394E+00  1.016  1.826    0.60  0.3926  0.990  1.826  0.090  0.053  1.000  0.158  0.504  0.025  0.001  0.000  0.000  0.000
17699.1   80  1.9542  0.666E+00  1.016  1.826    0.60  0.9611  0.990  1.826  0.182  0.098  1.000  0.294  0.513  0.043  0.002  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  1.016  1.826    0.60  0.5991  0.990  1.826  0.191  0.120  1.000  0.361  0.523  0.064  0.003  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  1.016  1.826    0.60  0.7222  0.990  1.826  0.328  0.170  1.000  0.510  0.542  0.082  0.006  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  1.016  1.826    0.60  1.8834  0.990  1.826  0.337  0.265  1.000  0.794  0.590  0.121  0.013  0.001  0.000  0.000
 9708.7   80  1.8968  0.724E+00  1.016  1.826    0.60  2.5666  0.990  1.826  0.388  0.341  1.000  1.023  0.650  0.178  0.027  0.002  0.000  0.000
 8849.6   80  1.5905  0.805E+00  1.016  1.826    0.60  2.4135  0.990  1.826  0.347  0.374  1.000  1.122  0.720  0.275  0.056  0.006  0.000  0.000
 7782.1   80  1.0819  0.427E+00  1.016  1.826    0.60  1.3769  0.990  1.826  0.203  0.434  1.000  1.303  0.876  0.403  0.101  0.014  0.001  0.000
 6968.6   80  1.2648  0.119E+00  1.016  1.826    0.60  0.7661  0.990  1.826  0.324  0.542  1.000  1.626  1.064  0.444  0.117  0.018  0.002  0.000
 6097.6   80  1.4392  0.178E+00  1.016  1.826    0.60  1.6829  0.990  1.826  0.473  0.660  1.000  1.980  1.494  0.680  0.228  0.045  0.006  0.001
 5154.6   80  1.3947  0.131E+00  1.016  1.826    0.60  1.7324  0.990  1.826  0.543  0.705  1.000  2.116  2.012  1.130  0.469  0.126  0.023  0.003
 4618.9   80  1.4292  0.159E+00  1.016  1.826    0.60  2.1837  0.990  1.826  0.549  0.749  1.000  2.248  2.431  1.709  0.835  0.275  0.065  0.011
 4319.7   80  1.4226  0.148E+00  1.016  1.826    0.60  2.2923  0.990  1.826  0.570  0.775  1.000  2.325  2.618  2.038  1.092  0.405  0.111  0.021
 4016.1   80  1.4213  0.176E+00  1.016  1.826    0.60  2.4303  0.990  1.826  0.545  0.799  1.000  2.397  2.823  2.427  1.485  0.657  0.217  0.049
 3418.8   80  1.3373  0.207E+00  1.016  1.826    0.60  2.2847  0.990  1.826  0.482  0.841  1.000  2.522  3.257  3.196  2.502  1.502  0.687  0.229
 3444.7   80  1.3447  0.208E+00  1.016  1.826    0.60  2.3075  0.990  1.826  0.485  0.839  1.000  2.516  3.239  3.165  2.459  1.462  0.660  0.216
 2777.0   80  1.2968  0.202E-01  1.016  1.826    0.60  2.4731  0.990  1.826  0.881  0.851  1.000  2.554  3.441  3.636  3.256  2.520  1.541  0.692
 2320.2   80  1.3763  0.346E-02  1.016  1.826    0.60  3.8650  0.990  1.826  0.981  0.824  1.000  2.472  3.444  3.821  3.839  3.570  2.960  2.230
 2044.2   80  1.3966  0.455E-02  1.016  1.826    0.60  3.9487  0.990  1.826  0.971  0.811  1.000  2.433  3.419  3.822  4.048  3.975  3.759  3.386
 1778.4   80  1.4098  0.796E-02  1.016  1.826    0.60  3.3380  0.990  1.826  0.934  0.778  1.000  2.335  3.231  3.557  3.824  3.915  3.957  3.944
 1455.2   80  1.4183  0.120E-01  1.016  1.826    0.60  2.3308  0.990  1.826  0.829  0.681  1.000  2.043  2.741  2.552  2.709  2.710  2.845  3.129
 1270.3   80  1.4200  0.137E-01  1.016  1.826    0.60  1.8489  0.990  1.826  0.747  0.624  1.000  1.871  2.416  2.090  2.427  2.333  2.591  2.799
  944.3   80  1.4200  0.137E-01  1.016  1.826    0.60  2.6390  0.990  1.826  0.785  0.849  1.000  2.547  3.885  4.760  5.858  6.629  7.415  7.870
  693.5   80  1.4200  0.137E-01  1.016  1.826    0.60  2.0640  0.990  1.826  0.679  0.845  1.000  2.535  3.684  4.347  5.033  5.388  5.784  6.073
  527.1   80  1.4200  0.137E-01  1.016  1.826    0.60  2.3575  0.990  1.826  0.687  0.889  1.000  2.666  4.054  5.129  6.253  7.288  8.358  9.386
  399.8   80  1.4200  0.137E-01  1.016  1.826    0.60  2.3009  0.990  1.826  0.645  0.915  1.000  2.745  4.263  5.545  6.835  8.011  9.203 10.316
