 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 7782.1    0  1.2991  0.655E-01  0.127  0.127    0.60  0.0155  0.990  0.127  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 6968.6    0  1.3311  0.555E-01  0.127  0.127    0.60  0.0144  0.990  0.127  0.001  0.002  1.000  0.007  0.500  0.002  0.000  0.000  0.000  0.000
 6097.6    0  1.3533  0.119E+00  0.127  0.127    0.60  0.0349  0.990  0.127  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 5154.6    0  1.3366  0.293E-01  0.127  0.127    0.60  0.0103  0.990  0.127  0.006  0.004  1.000  0.013  0.500  0.003  0.000  0.000  0.000  0.000
 4618.9    0  1.3577  0.343E-01  0.127  0.127    0.60  0.0134  0.990  0.127  0.009  0.006  1.000  0.017  0.500  0.003  0.000  0.000  0.000  0.000
 4319.7    0  1.3621  0.267E-01  0.127  0.127    0.60  0.0111  0.990  0.127  0.014  0.006  1.000  0.019  0.500  0.004  0.000  0.000  0.000  0.000
 4016.1    0  1.3799  0.213E-01  0.127  0.127    0.60  0.0096  0.990  0.127  0.023  0.007  1.000  0.022  0.500  0.005  0.000  0.000  0.000  0.000
 3418.8    0  1.4670  0.487E-01  0.127  0.127    0.60  0.0245  0.990  0.127  0.025  0.011  1.000  0.032  0.500  0.006  0.000  0.000  0.000  0.000
 3444.7    0  1.4602  0.438E-01  0.127  0.127    0.60  0.0220  0.990  0.127  0.027  0.010  1.000  0.031  0.500  0.006  0.000  0.000  0.000  0.000
 2777.0    0  1.1248  0.530E-01  0.127  0.127    0.60  0.0391  0.990  0.127  0.004  0.014  1.000  0.042  0.500  0.010  0.000  0.000  0.000  0.000
 2320.2    0  1.2971  0.000E+00  0.127  0.127    0.60  0.0013  0.990  0.127  1.000  0.021  1.000  0.064  0.501  0.014  0.000  0.000  0.000  0.000
 2044.2    0  1.3176  0.000E+00  0.127  0.127    0.60  0.0024  0.990  0.127  1.000  0.028  1.000  0.083  0.501  0.017  0.000  0.000  0.000  0.000
 1778.4    0  1.3291  0.000E+00  0.127  0.127    0.60  0.0044  0.990  0.127  1.000  0.037  1.000  0.110  0.502  0.023  0.000  0.000  0.000  0.000
 1455.2    0  1.3326  0.000E+00  0.127  0.127    0.60  0.0099  0.990  0.127  1.000  0.055  1.000  0.164  0.505  0.034  0.001  0.000  0.000  0.000
 1270.3    0  1.3326  0.000E+00  0.127  0.127    0.60  0.0168  0.990  0.127  1.000  0.072  1.000  0.215  0.509  0.045  0.002  0.000  0.000  0.000
  944.3    0  1.3326  0.000E+00  0.127  0.127    0.60  0.0520  0.990  0.127  1.000  0.130  1.000  0.391  0.530  0.081  0.005  0.000  0.000  0.000
  693.5    0  1.3326  0.000E+00  0.127  0.127    0.60  0.1526  0.990  0.127  1.000  0.249  1.000  0.748  0.609  0.158  0.019  0.001  0.000  0.000
  527.1    0  1.3326  0.000E+00  0.127  0.127    0.60  0.3348  0.990  0.127  1.000  0.455  1.000  1.366  0.873  0.314  0.066  0.008  0.001  0.000
  399.8    0  1.3326  0.000E+00  0.127  0.127    0.60  0.7213  0.990  0.127  1.000  0.669  1.000  2.007  1.558  0.670  0.220  0.047  0.007  0.001
  329.1    0  1.3326  0.000E+00  0.127  0.127    0.60  1.1649  0.990  0.127  1.000  0.693  1.000  2.079  2.105  1.206  0.522  0.153  0.032  0.005
  229.8    0  1.3326  0.000E+00  0.127  0.127    0.60  2.2774  0.990  0.127  1.000  0.803  1.000  2.408  3.058  2.838  2.161  1.208  0.537  0.164
 7082.2    0  1.3270  0.562E-01  0.127  0.127    0.60  0.0143  0.990  0.127  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000 -0.000
  300.0   50  1.3797  0.114E-01  0.127  0.190    0.60  3.3020  0.990  0.190  0.944  0.820  1.000  2.459  3.251  3.397  3.006  2.313  1.365  0.560
  400.0   50  1.3797  0.114E-01  0.127  0.190    0.60  2.2698  0.990  0.190  0.938  0.780  1.000  2.341  2.721  2.332  1.420  0.567  0.184  0.042
  440.0   50  1.3797  0.114E-01  0.127  0.190    0.60  1.8759  0.990  0.190  0.934  0.746  1.000  2.239  2.501  1.892  0.996  0.337  0.088  0.016
  500.0   50  1.3797  0.114E-01  0.127  0.190    0.60  1.4942  0.990  0.190  0.931  0.686  1.000  2.057  2.069  1.195  0.521  0.148  0.030  0.004
  550.0   50  1.3797  0.114E-01  0.127  0.190    0.60  1.2593  0.990  0.190  0.924  0.671  1.000  2.014  1.785  0.855  0.322  0.079  0.013  0.002
  600.0   50  1.3797  0.114E-01  0.127  0.190    0.60  1.0213  0.990  0.190  0.914  0.665  1.000  1.996  1.560  0.661  0.218  0.046  0.006  0.001
  675.0   50  1.3797  0.114E-01  0.127  0.190    0.60  0.7337  0.990  0.190  0.900  0.616  1.000  1.849  1.249  0.482  0.134  0.023  0.003  0.000
  800.0   50  1.3797  0.114E-01  0.127  0.190    0.60  0.4716  0.990  0.190  0.882  0.460  1.000  1.381  0.871  0.303  0.063  0.008  0.001  0.000
  870.0   50  1.3797  0.114E-01  0.127  0.190    0.60  0.3822  0.990  0.190  0.871  0.383  1.000  1.148  0.752  0.242  0.042  0.004  0.000  0.000
 1000.0   50  1.3797  0.114E-01  0.127  0.190    0.60  0.2637  0.990  0.190  0.844  0.279  1.000  0.838  0.634  0.171  0.023  0.002  0.000  0.000
 1020.0   50  1.3797  0.114E-01  0.127  0.190    0.60  0.2494  0.990  0.190  0.839  0.267  1.000  0.802  0.623  0.163  0.021  0.002  0.000  0.000
55555.6   50  1.7343  0.386E+00  0.127  0.190    0.60  0.0136  0.990  0.190  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   50  1.7349  0.395E+00  0.127  0.190    0.60  0.0329  0.990  0.190  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   50  1.7588  0.446E+00  0.127  0.190    0.60  0.0484  0.990  0.190  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000 -0.000
15037.6   50  1.5027  0.362E+00  0.127  0.190    0.60  0.0572  0.990  0.190  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000 -0.000
13157.9   50  1.5337  0.292E+00  0.127  0.190    0.60  0.0517  0.990  0.190  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   50  1.5882  0.344E+00  0.127  0.190    0.60  0.0692  0.990  0.190  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   50  1.6413  0.508E+00  0.127  0.190    0.60  0.1112  0.990  0.190  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 8849.6   50  1.4307  0.516E+00  0.127  0.190    0.60  0.1468  0.990  0.190  0.001  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 7782.1   50  1.2466  0.243E+00  0.127  0.190    0.60  0.0896  0.990  0.190  0.001  0.004  1.000  0.012  0.500  0.003  0.000  0.000  0.000  0.000
 6968.6   50  1.3269  0.172E+00  0.127  0.190    0.60  0.0676  0.990  0.190  0.002  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
 6097.6   50  1.4180  0.218E+00  0.127  0.190    0.60  0.0922  0.990  0.190  0.003  0.007  1.000  0.022  0.500  0.004  0.000  0.000  0.000  0.000
 5154.6   50  1.3078  0.147E+00  0.127  0.190    0.60  0.0796  0.990  0.190  0.004  0.010  1.000  0.029  0.500  0.006  0.000  0.000  0.000  0.000
 4618.9   50  1.3434  0.122E+00  0.127  0.190    0.60  0.0727  0.990  0.190  0.008  0.012  1.000  0.037  0.500  0.008  0.000  0.000  0.000  0.000
 4319.7   50  1.3490  0.116E+00  0.127  0.190    0.60  0.0742  0.990  0.190  0.011  0.014  1.000  0.042  0.500  0.009  0.000  0.000  0.000  0.000
 4016.1   50  1.3559  0.107E+00  0.127  0.190    0.60  0.0738  0.990  0.190  0.015  0.016  1.000  0.049  0.500  0.010  0.000  0.000  0.000  0.000
 3418.8   50  1.3709  0.124E+00  0.127  0.190    0.60  0.1014  0.990  0.190  0.022  0.023  1.000  0.068  0.501  0.014  0.000  0.000  0.000  0.000
 3444.7   50  1.3700  0.120E+00  0.127  0.190    0.60  0.0977  0.990  0.190  0.022  0.022  1.000  0.067  0.501  0.014  0.000  0.000  0.000  0.000
 2777.0   50  1.1943  0.474E-01  0.127  0.190    0.60  0.0531  0.990  0.190  0.027  0.032  1.000  0.096  0.502  0.022  0.000  0.000  0.000  0.000
 2320.2   50  1.3325  0.980E-03  0.127  0.190    0.60  0.0090  0.990  0.190  0.862  0.048  1.000  0.145  0.504  0.030  0.001  0.000  0.000  0.000
 2044.2   50  1.3546  0.233E-02  0.127  0.190    0.60  0.0178  0.990  0.190  0.809  0.063  1.000  0.188  0.507  0.039  0.001  0.000  0.000  0.000
 1778.4   50  1.3679  0.541E-02  0.127  0.190    0.60  0.0359  0.990  0.190  0.741  0.083  1.000  0.250  0.512  0.051  0.002  0.000  0.000  0.000
 1455.2   50  1.3775  0.919E-02  0.127  0.190    0.60  0.0804  0.990  0.190  0.747  0.126  1.000  0.377  0.527  0.076  0.005  0.000  0.000  0.000
 1270.3   50  1.3797  0.114E-01  0.127  0.190    0.60  0.1300  0.990  0.190  0.769  0.167  1.000  0.500  0.548  0.101  0.008  0.000  0.000  0.000
  944.3   50  1.3797  0.114E-01  0.127  0.190    0.60  0.3086  0.990  0.190  0.856  0.318  1.000  0.953  0.673  0.197  0.029  0.003  0.000  0.000
  693.5   50  1.3797  0.114E-01  0.127  0.190    0.60  0.6810  0.990  0.190  0.897  0.596  1.000  1.788  1.179  0.448  0.119  0.019  0.002  0.000
  527.1   50  1.3797  0.114E-01  0.127  0.190    0.60  1.3672  0.990  0.190  0.927  0.675  1.000  2.024  1.904  0.986  0.396  0.104  0.019  0.002
  399.8   50  1.3797  0.114E-01  0.127  0.190    0.60  2.2717  0.990  0.190  0.938  0.780  1.000  2.341  2.722  2.334  1.422  0.569  0.184  0.042
  329.1   50  1.3797  0.114E-01  0.127  0.190    0.60  2.9515  0.990  0.190  0.942  0.804  1.000  2.412  3.150  3.067  2.554  1.712  0.865  0.280
  229.8   50  1.3797  0.114E-01  0.127  0.190    0.60  3.8300  0.990  0.190  0.936  0.833  1.000  2.499  3.508  3.955  4.026  3.872  3.376  2.743
 7082.2   50  1.3166  0.180E+00  0.127  0.190    0.60  0.0697  0.990  0.190  0.002  0.005  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
  300.0   70  1.4179  0.173E-01  0.127  0.212    0.60  3.8464  0.990  0.212  0.914  0.816  1.000  2.449  3.363  3.607  3.546  3.104  2.413  1.596
  400.0   70  1.4179  0.173E-01  0.127  0.212    0.60  2.9570  0.990  0.212  0.920  0.781  1.000  2.342  2.943  2.699  2.022  1.138  0.506  0.141
  440.0   70  1.4179  0.173E-01  0.127  0.212    0.60  2.6882  0.990  0.212  0.919  0.775  1.000  2.326  2.727  2.370  1.492  0.628  0.220  0.052
  500.0   70  1.4179  0.173E-01  0.127  0.212    0.60  2.1515  0.990  0.212  0.912  0.740  1.000  2.220  2.455  1.855  0.964  0.313  0.079  0.014
  550.0   70  1.4179  0.173E-01  0.127  0.212    0.60  1.8092  0.990  0.212  0.910  0.689  1.000  2.066  2.123  1.308  0.595  0.171  0.035  0.005
  600.0   70  1.4179  0.173E-01  0.127  0.212    0.60  1.5847  0.990  0.212  0.905  0.664  1.000  1.991  1.833  0.931  0.370  0.093  0.016  0.002
  675.0   70  1.4179  0.173E-01  0.127  0.212    0.60  1.2446  0.990  0.212  0.891  0.658  1.000  1.975  1.531  0.638  0.210  0.043  0.006  0.001
  800.0   70  1.4179  0.173E-01  0.127  0.212    0.60  0.7790  0.990  0.212  0.866  0.579  1.000  1.738  1.113  0.405  0.102  0.015  0.001  0.000
  870.0   70  1.4179  0.173E-01  0.127  0.212    0.60  0.6262  0.990  0.212  0.856  0.499  1.000  1.498  0.931  0.322  0.070  0.009  0.001  0.000
 1000.0   70  1.4179  0.173E-01  0.127  0.212    0.60  0.4420  0.990  0.212  0.835  0.367  1.000  1.102  0.727  0.222  0.037  0.004  0.000  0.000
 1020.0   70  1.4179  0.173E-01  0.127  0.212    0.60  0.4201  0.990  0.212  0.831  0.351  1.000  1.053  0.707  0.211  0.033  0.003  0.000  0.000
55555.6   70  1.8355  0.478E+00  0.127  0.212    0.60  0.0172  0.990  0.212  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   70  1.8130  0.494E+00  0.127  0.212    0.60  0.0427  0.990  0.212  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   70  1.9871  0.642E+00  0.127  0.212    0.60  0.0625  0.990  0.212  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   70  1.5717  0.318E+00  0.127  0.212    0.60  0.0533  0.990  0.212  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
13157.9   70  1.6893  0.278E+00  0.127  0.212    0.60  0.0486  0.990  0.212  0.001  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000 -0.000
11111.1   70  1.7564  0.559E+00  0.127  0.212    0.60  0.1078  0.990  0.212  0.001  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 9708.7   70  1.8590  0.755E+00  0.127  0.212    0.60  0.1490  0.990  0.212  0.002  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 8849.6   70  1.6034  0.777E+00  0.127  0.212    0.60  0.2096  0.990  0.212  0.002  0.004  1.000  0.013  0.500  0.002  0.000  0.000  0.000  0.000
 7782.1   70  1.1347  0.407E+00  0.127  0.212    0.60  0.1800  0.990  0.212  0.001  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
 6968.6   70  1.2809  0.172E+00  0.127  0.212    0.60  0.0777  0.990  0.212  0.002  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 6097.6   70  1.4549  0.217E+00  0.127  0.212    0.60  0.1008  0.990  0.212  0.006  0.009  1.000  0.028  0.500  0.005  0.000  0.000  0.000  0.000
 5154.6   70  1.3515  0.151E+00  0.127  0.212    0.60  0.0894  0.990  0.212  0.007  0.012  1.000  0.037  0.500  0.008  0.000  0.000  0.000  0.000
 4618.9   70  1.4025  0.150E+00  0.127  0.212    0.60  0.0975  0.990  0.212  0.013  0.016  1.000  0.047  0.500  0.009  0.000  0.000  0.000  0.000
 4319.7   70  1.4035  0.143E+00  0.127  0.212    0.60  0.0999  0.990  0.212  0.016  0.018  1.000  0.054  0.501  0.011  0.000  0.000  0.000  0.000
 4016.1   70  1.4100  0.161E+00  0.127  0.212    0.60  0.1214  0.990  0.212  0.019  0.021  1.000  0.062  0.501  0.012  0.000  0.000  0.000  0.000
 3418.8   70  1.3584  0.195E+00  0.127  0.212    0.60  0.1806  0.990  0.212  0.021  0.028  1.000  0.084  0.501  0.017  0.000  0.000  0.000  0.000
 3444.7   70  1.3646  0.194E+00  0.127  0.212    0.60  0.1779  0.990  0.212  0.021  0.028  1.000  0.083  0.501  0.017  0.000  0.000  0.000  0.000
 2777.0   70  1.2728  0.350E-01  0.127  0.212    0.60  0.0459  0.990  0.212  0.089  0.041  1.000  0.123  0.503  0.027  0.001  0.000  0.000  0.000
 2320.2   70  1.3750  0.847E-02  0.127  0.212    0.60  0.0269  0.990  0.212  0.555  0.061  1.000  0.184  0.507  0.037  0.001  0.000  0.000  0.000
 2044.2   70  1.3969  0.106E-01  0.127  0.212    0.60  0.0448  0.990  0.212  0.610  0.080  1.000  0.239  0.511  0.048  0.002  0.000  0.000  0.000
 1778.4   70  1.4077  0.133E-01  0.127  0.212    0.60  0.0752  0.990  0.212  0.655  0.106  1.000  0.317  0.519  0.063  0.003  0.000  0.000  0.000
 1455.2   70  1.4162  0.160E-01  0.127  0.212    0.60  0.1496  0.990  0.212  0.727  0.160  1.000  0.481  0.544  0.094  0.007  0.000  0.000  0.000
 1270.3   70  1.4179  0.173E-01  0.127  0.212    0.60  0.2295  0.990  0.212  0.770  0.214  1.000  0.643  0.578  0.126  0.013  0.001  0.000  0.000
  944.3   70  1.4179  0.173E-01  0.127  0.212    0.60  0.5105  0.990  0.212  0.844  0.419  1.000  1.256  0.796  0.258  0.048  0.005  0.000  0.000
  693.5   70  1.4179  0.173E-01  0.127  0.212    0.60  1.1600  0.990  0.212  0.886  0.655  1.000  1.965  1.466  0.592  0.186  0.037  0.005  0.000
  527.1   70  1.4179  0.173E-01  0.127  0.212    0.60  1.9423  0.990  0.212  0.911  0.710  1.000  2.131  2.279  1.547  0.747  0.227  0.051  0.008
  399.8   70  1.4179  0.173E-01  0.127  0.212    0.60  2.9587  0.990  0.212  0.920  0.781  1.000  2.342  2.945  2.701  2.026  1.142  0.509  0.142
  329.1   70  1.4179  0.173E-01  0.127  0.212    0.60  3.5860  0.990  0.212  0.920  0.812  1.000  2.436  3.224  3.402  3.064  2.428  1.516  0.702
  229.8   70  1.4179  0.173E-01  0.127  0.212    0.60  3.5474  0.990  0.212  0.888  0.794  1.000  2.382  3.338  3.726  3.958  3.996  3.849  3.663
 7082.2   70  1.2553  0.183E+00  0.127  0.212    0.60  0.0824  0.990  0.212  0.002  0.006  1.000  0.019  0.500  0.004  0.000  0.000  0.000  0.000
  300.0   80  1.4200  0.137E-01  0.127  0.228    0.60  3.9020  0.990  0.228  0.931  0.809  1.000  2.427  3.343  3.676  3.692  3.444  2.842  2.118
  400.0   80  1.4200  0.137E-01  0.127  0.228    0.60  3.3092  0.990  0.228  0.936  0.792  1.000  2.375  3.089  3.012  2.517  1.721  0.870  0.267
  440.0   80  1.4200  0.137E-01  0.127  0.228    0.60  2.9142  0.990  0.228  0.937  0.775  1.000  2.326  2.874  2.588  1.855  0.970  0.412  0.111
  500.0   80  1.4200  0.137E-01  0.127  0.228    0.60  2.5060  0.990  0.228  0.933  0.766  1.000  2.298  2.618  2.187  1.261  0.460  0.138  0.029
  550.0   80  1.4200  0.137E-01  0.127  0.228    0.60  2.0648  0.990  0.228  0.929  0.725  1.000  2.176  2.376  1.718  0.866  0.271  0.065  0.011
  600.0   80  1.4200  0.137E-01  0.127  0.228    0.60  1.7751  0.990  0.228  0.928  0.680  1.000  2.040  2.061  1.226  0.546  0.153  0.031  0.004
  675.0   80  1.4200  0.137E-01  0.127  0.228    0.60  1.4666  0.990  0.228  0.921  0.658  1.000  1.975  1.702  0.788  0.291  0.068  0.011  0.001
  800.0   80  1.4200  0.137E-01  0.127  0.228    0.60  0.9464  0.990  0.228  0.900  0.630  1.000  1.890  1.291  0.488  0.138  0.024  0.003  0.000
  870.0   80  1.4200  0.137E-01  0.127  0.228    0.60  0.7463  0.990  0.228  0.891  0.569  1.000  1.707  1.086  0.391  0.096  0.014  0.001  0.000
 1000.0   80  1.4200  0.137E-01  0.127  0.228    0.60  0.5203  0.990  0.228  0.876  0.433  1.000  1.298  0.817  0.268  0.051  0.006  0.000  0.000
 1020.0   80  1.4200  0.137E-01  0.127  0.228    0.60  0.4948  0.990  0.228  0.873  0.414  1.000  1.242  0.789  0.254  0.047  0.005  0.000  0.000
55555.6   80  1.8123  0.377E+00  0.127  0.228    0.60  0.0149  0.990  0.228  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
23529.4   80  1.7926  0.394E+00  0.127  0.228    0.60  0.0376  0.990  0.228  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000 -0.000
17699.1   80  1.9542  0.666E+00  0.127  0.228    0.60  0.0715  0.990  0.228  0.001  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
15037.6   80  1.5722  0.269E+00  0.127  0.228    0.60  0.0485  0.990  0.228  0.001  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.127  0.228    0.60  0.0431  0.990  0.228  0.001  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   80  1.8154  0.557E+00  0.127  0.228    0.60  0.1102  0.990  0.228  0.002  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
 9708.7   80  1.8968  0.724E+00  0.127  0.228    0.60  0.1502  0.990  0.228  0.003  0.005  1.000  0.015  0.500  0.002  0.000  0.000  0.000  0.000
 8849.6   80  1.5905  0.805E+00  0.127  0.228    0.60  0.2357  0.990  0.228  0.003  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
 7782.1   80  1.0819  0.427E+00  0.127  0.228    0.60  0.2098  0.990  0.228  0.001  0.005  1.000  0.016  0.500  0.004  0.000  0.000  0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.127  0.228    0.60  0.0583  0.990  0.228  0.003  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
 6097.6   80  1.4392  0.178E+00  0.127  0.228    0.60  0.0902  0.990  0.228  0.007  0.011  1.000  0.032  0.500  0.006  0.000  0.000  0.000  0.000
 5154.6   80  1.3947  0.131E+00  0.127  0.228    0.60  0.0822  0.990  0.228  0.012  0.015  1.000  0.044  0.500  0.009  0.000  0.000  0.000  0.000
 4618.9   80  1.4292  0.159E+00  0.127  0.228    0.60  0.1100  0.990  0.228  0.017  0.018  1.000  0.055  0.501  0.011  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.127  0.228    0.60  0.1109  0.990  0.228  0.021  0.021  1.000  0.063  0.501  0.012  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.127  0.228    0.60  0.1432  0.990  0.228  0.023  0.024  1.000  0.072  0.501  0.014  0.000  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.127  0.228    0.60  0.2098  0.990  0.228  0.023  0.032  1.000  0.096  0.502  0.020  0.000  0.000  0.000  0.000
 3444.7   80  1.3447  0.208E+00  0.127  0.228    0.60  0.2082  0.990  0.228  0.023  0.032  1.000  0.095  0.502  0.020  0.000  0.000  0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.127  0.228    0.60  0.0322  0.990  0.228  0.196  0.048  1.000  0.144  0.504  0.031  0.001  0.000  0.000  0.000
 2320.2   80  1.3763  0.346E-02  0.127  0.228    0.60  0.0253  0.990  0.228  0.789  0.071  1.000  0.212  0.509  0.043  0.002  0.000  0.000  0.000
 2044.2   80  1.3966  0.455E-02  0.127  0.228    0.60  0.0444  0.990  0.228  0.815  0.092  1.000  0.276  0.515  0.055  0.003  0.000  0.000  0.000
 1778.4   80  1.4098  0.796E-02  0.127  0.228    0.60  0.0828  0.990  0.228  0.793  0.122  1.000  0.367  0.526  0.072  0.004  0.000  0.000  0.000
 1455.2   80  1.4183  0.120E-01  0.127  0.228    0.60  0.1763  0.990  0.228  0.809  0.187  1.000  0.560  0.559  0.110  0.010  0.001  0.000  0.000
 1270.3   80  1.4200  0.137E-01  0.127  0.228    0.60  0.2733  0.990  0.228  0.831  0.251  1.000  0.753  0.606  0.148  0.017  0.001  0.000  0.000
  944.3   80  1.4200  0.137E-01  0.127  0.228    0.60  0.6016  0.990  0.228  0.882  0.489  1.000  1.468  0.913  0.313  0.066  0.008  0.001  0.000
  693.5   80  1.4200  0.137E-01  0.127  0.228    0.60  1.3867  0.990  0.228  0.918  0.658  1.000  1.975  1.635  0.723  0.255  0.057  0.009  0.001
  527.1   80  1.4200  0.137E-01  0.127  0.228    0.60  2.2562  0.990  0.228  0.930  0.748  1.000  2.243  2.503  1.956  1.046  0.348  0.091  0.017
  399.8   80  1.4200  0.137E-01  0.127  0.228    0.60  3.3117  0.990  0.228  0.936  0.792  1.000  2.375  3.090  3.014  2.520  1.725  0.873  0.268
